Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Gyroscope,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
30/07/2020 16:53:10.883,688147,AM1V310 @394F30,88440,3AF7F3029204,-224.6,75.5,117
30/07/2020 16:53:10.947,688206,AM1V310 @394F30,88446,9BF79F045C06,-214.9,118.3,162.8
30/07/2020 16:53:11.007,688266,AM1V310 @394F30,88453,AFF9AB083405,-161.7,221.9,133.2
30/07/2020 16:53:11.036,688295,AM1V310 @394F30,88459,A600590B68FE,16.6,290.5,-40.8
30/07/2020 16:53:11.094,688354,AM1V310 @394F30,88465,950BCF00D8F7,296.5,20.7,-208.8
30/07/2020 16:53:11.186,688445,AM1V310 @394F30,88471,FD0D3BFCE9F4,358.1,-96.5,-283.9
30/07/2020 16:53:11.225,688484,AM1V310 @394F30,88478,55FDBEF9E4F0,-68.3,-160.2,-386.8
30/07/2020 16:53:11.243,688502,AM1V310 @394F30,88484,4BFA75F81508,-146.1,-193.1,206.9
30/07/2020 16:53:11.303,688562,AM1V310 @394F30,88490,97FE080DF000,-36.1,333.6,24
30/07/2020 16:53:11.333,688593,AM1V310 @394F30,88496,250170FC2000,29.3,-91.2,3.2
30/07/2020 16:53:11.396,688654,AM1V310 @394F30,88503,1503C6FD56FF,78.9,-57,-17
30/07/2020 16:53:11.454,688713,AM1V310 @394F30,88509,8E032906B6FF,91,157.7,-7.4
30/07/2020 16:53:11.516,688775,AM1V310 @394F30,88515,ED02C00025FF,74.9,19.2,-21.9
30/07/2020 16:53:11.546,688805,AM1V310 @394F30,88521,E901FDFE9AFE,48.9,-25.9,-35.8
30/07/2020 16:53:11.637,688896,AM1V310 @394F30,88528,8001120049FF,38.4,1.8,-18.3
30/07/2020 16:53:11.664,688922,AM1V310 @394F30,88534,640057FFE7FF,10,-16.9,-2.5
30/07/2020 16:53:11.723,688982,AM1V310 @394F30,88540,5FFF08FF4301,-16.1,-24.8,32.3
30/07/2020 16:53:11.753,689012,AM1V310 @394F30,88546,99FEF5FC8002,-35.9,-77.9,64
30/07/2020 16:53:11.783,689042,AM1V310 @394F30,88553,19FFD3FB5703,-23.1,-106.9,85.5
30/07/2020 16:53:11.844,689103,AM1V310 @394F30,88559,E20051FDD103,22.6,-68.7,97.7
30/07/2020 16:53:11.903,689162,AM1V310 @394F30,88565,840255FEA303,64.4,-42.7,93.1
30/07/2020 16:53:11.934,689193,AM1V310 @394F30,88571,970368FC9E02,91.9,-92,67
30/07/2020 16:53:11.993,689253,AM1V310 @394F30,88578,180579FB5601,130.4,-115.9,34.2
30/07/2020 16:53:12.053,689312,AM1V310 @394F30,88584,9E06AAF9E1FE,169.4,-162.2,-28.7
30/07/2020 16:53:12.083,689341,AM1V310 @394F30,88590,920777F7F7FB,193.8,-218.5,-103.3
30/07/2020 16:53:12.143,689402,AM1V310 @394F30,88596,D4075AF704FB,200.4,-221.4,-127.6
30/07/2020 16:53:12.203,689463,AM1V310 @394F30,88603,C00881FB0BFB,224,-115.1,-126.9
30/07/2020 16:53:12.234,689493,AM1V310 @394F30,88609,FC08EBFD85FC,230,-53.3,-89.1
30/07/2020 16:53:12.294,689553,AM1V310 @394F30,88615,2C07A1FFB9FC,183.6,-9.5,-83.9
30/07/2020 16:53:12.353,689612,AM1V310 @394F30,88621,D4043100BBFC,123.6,4.9,-83.7
30/07/2020 16:53:12.383,689642,AM1V310 @394F30,88628,7203DDFE3DFD,88.2,-29.1,-70.7
