Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Accelerometer,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
30/07/2020 16:59:12.714,1049984,AM1V310 @394F30,133671,1E00B3FF0A02,30,-77,522
30/07/2020 16:59:12.758,1050017,AM1V310 @394F30,133678,100131FFC802,272,-207,712
30/07/2020 16:59:12.801,1050060,AM1V310 @394F30,133684,BB0253FE0805,699,-429,1288
30/07/2020 16:59:12.863,1050123,AM1V310 @394F30,133690,920156FDA805,402,-682,1448
30/07/2020 16:59:12.893,1050152,AM1V310 @394F30,133696,9B0247FCE605,667,-953,1510
30/07/2020 16:59:12.950,1050209,AM1V310 @394F30,133703,1503BFFBCE07,789,-1089,1998
30/07/2020 16:59:13.014,1050273,AM1V310 @394F30,133709,900154FAC407,400,-1452,1988
30/07/2020 16:59:13.043,1050302,AM1V310 @394F30,133715,A2FFBEF8AC05,-94,-1858,1452
30/07/2020 16:59:13.104,1050363,AM1V310 @394F30,133721,DBFB32F87202,-1061,-1998,626
30/07/2020 16:59:13.164,1050423,AM1V310 @394F30,133728,3AF832F88EFC,-1990,-1998,-882
30/07/2020 16:59:13.193,1050452,AM1V310 @394F30,133734,0DFC79FA45FF,-1011,-1415,-187
30/07/2020 16:59:13.253,1050513,AM1V310 @394F30,133740,1907CD07CE07,1817,1997,1998
30/07/2020 16:59:13.342,1050602,AM1V310 @394F30,133746,4CF9CD0733F8,-1716,1997,-1997
30/07/2020 16:59:13.378,1050636,AM1V310 @394F30,133753,34F8C90797F8,-1996,1993,-1897
30/07/2020 16:59:13.403,1050662,AM1V310 @394F30,133759,50010EF982FF,336,-1778,-126
30/07/2020 16:59:13.494,1050753,AM1V310 @394F30,133765,8DF89DFA31FE,-1907,-1379,-463
30/07/2020 16:59:13.494,1050753,AM1V310 @394F30,133771,F30061FBFEFF,243,-1183,-2
30/07/2020 16:59:13.554,1050813,AM1V310 @394F30,133778,86FF4DFDD802,-122,-691,728
30/07/2020 16:59:13.614,1050873,AM1V310 @394F30,133784,93FDE8FDEF03,-621,-536,1007
30/07/2020 16:59:13.643,1050902,AM1V310 @394F30,133790,BCFF5AFDFB02,-68,-678,763
30/07/2020 16:59:13.703,1050963,AM1V310 @394F30,133796,8EFF3FFCAA02,-114,-961,682
30/07/2020 16:59:13.764,1051023,AM1V310 @394F30,133803,E6FEC4FC2503,-282,-828,805
30/07/2020 16:59:13.792,1051051,AM1V310 @394F30,133809,C6FF44FDEA02,-58,-700,746
30/07/2020 16:59:13.913,1051173,AM1V310 @394F30,133815,7FFF46FD8D02,-129,-698,653
30/07/2020 16:59:13.960,1051219,AM1V310 @394F30,133821,43FF08FD9302,-189,-760,659
30/07/2020 16:59:13.960,1051219,AM1V310 @394F30,133828,64FF1FFDB702,-156,-737,695
30/07/2020 16:59:14.001,1051260,AM1V310 @394F30,133834,93FF38FDD102,-109,-712,721
30/07/2020 16:59:14.063,1051322,AM1V310 @394F30,133840,35FF33FDB702,-203,-717,695
30/07/2020 16:59:14.093,1051351,AM1V310 @394F30,133846,2EFF24FDBE02,-210,-732,702
30/07/2020 16:59:14.154,1051413,AM1V310 @394F30,133853,43FF48FDC502,-189,-696,709
30/07/2020 16:59:14.213,1051472,AM1V310 @394F30,133859,26FF4DFDCB02,-218,-691,715
30/07/2020 16:59:14.243,1051502,AM1V310 @394F30,133865,28FF4EFDCC02,-216,-690,716
30/07/2020 16:59:14.334,1051593,AM1V310 @394F30,133871,2FFF62FDC002,-209,-670,704
30/07/2020 16:59:14.363,1051622,AM1V310 @394F30,133878,2FFF61FDD602,-209,-671,726
30/07/2020 16:59:14.393,1051652,AM1V310 @394F30,133884,47FF6AFDDE02,-185,-662,734
30/07/2020 16:59:14.454,1051713,AM1V310 @394F30,133890,48FF68FDC902,-184,-664,713
30/07/2020 16:59:14.483,1051742,AM1V310 @394F30,133896,4EFF87FDAA02,-178,-633,682
30/07/2020 16:59:14.544,1051803,AM1V310 @394F30,133903,43FFDCFD6802,-189,-548,616
30/07/2020 16:59:14.604,1051863,AM1V310 @394F30,133909,98FF56FEE001,-104,-426,480
30/07/2020 16:59:14.633,1051892,AM1V310 @394F30,133915,320041FF5201,50,-191,338
30/07/2020 16:59:14.694,1051953,AM1V310 @394F30,133921,A0FF8EFF9C01,-96,-114,412
30/07/2020 16:59:14.784,1052043,AM1V310 @394F30,133928,43FFFCFF0202,-189,-4,514
30/07/2020 16:59:14.820,1052079,AM1V310 @394F30,133934,E0FFA4FF3102,-32,-92,561
30/07/2020 16:59:14.841,1052099,AM1V310 @394F30,133940,D0FF44FED602,-48,-444,726
30/07/2020 16:59:14.904,1052163,AM1V310 @394F30,133946,1600A1FD7E03,22,-607,894
30/07/2020 16:59:14.933,1052192,AM1V310 @394F30,133953,EF00A5FC8303,239,-859,899
30/07/2020 16:59:14.994,1052253,AM1V310 @394F30,133959,CA01C4FC1205,458,-828,1298
30/07/2020 16:59:15.054,1052313,AM1V310 @394F30,133965,EA0157FDA605,490,-681,1446
30/07/2020 16:59:15.083,1052342,AM1V310 @394F30,133971,0703D5FE8B05,775,-299,1419
30/07/2020 16:59:15.141,1052400,AM1V310 @394F30,133978,DC01F2FF2F05,476,-14,1327
30/07/2020 16:59:15.203,1052463,AM1V310 @394F30,133984,42011700CA03,322,23,970
30/07/2020 16:59:15.234,1052493,AM1V310 @394F30,133990,AE0158008503,430,88,901
30/07/2020 16:59:15.293,1052552,AM1V310 @394F30,133996,4.80107E+11,328,263,883
30/07/2020 16:59:15.353,1052612,AM1V310 @394F30,134003,7C01F5014803,380,501,840
30/07/2020 16:59:15.383,1052642,AM1V310 @394F30,134009,B001D3022603,432,723,806
30/07/2020 16:59:15.472,1052730,AM1V310 @394F30,134015,59011D03F702,345,797,759
30/07/2020 16:59:15.501,1052760,AM1V310 @394F30,134021,03013403ED02,259,820,749
30/07/2020 16:59:15.531,1052790,AM1V310 @394F30,134028,14016803CC02,276,872,716
30/07/2020 16:59:15.594,1052853,AM1V310 @394F30,134034,E60075037302,230,885,627
30/07/2020 16:59:15.654,1052913,AM1V310 @394F30,134040,CC0093032202,204,915,546
30/07/2020 16:59:15.683,1052942,AM1V310 @394F30,134046,C800AF030E02,200,943,526
30/07/2020 16:59:15.741,1053000,AM1V310 @394F30,134053,C0009303D101,192,915,465
30/07/2020 16:59:15.803,1053062,AM1V310 @394F30,134059,B8008D03A901,184,909,425
30/07/2020 16:59:15.833,1053092,AM1V310 @394F30,134065,A8009C039F01,168,924,415
30/07/2020 16:59:15.893,1053152,AM1V310 @394F30,134071,A100AE038901,161,942,393
30/07/2020 16:59:15.983,1053242,AM1V310 @394F30,134078,A400A6036B01,164,934,363
30/07/2020 16:59:16.015,1053274,AM1V310 @394F30,134084,E2009F035F01,226,927,351
30/07/2020 16:59:16.041,1053301,AM1V310 @394F30,134090,80018D036A01,384,909,362
30/07/2020 16:59:16.103,1053362,AM1V310 @394F30,134096,3.10175E+11,305,885,388
