Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Gyroscope,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
30/07/2020 17:02:02.724,1219991,AM1V310 @394F30,154896,AC0030002100,17.2,4.8,3.3
30/07/2020 17:02:02.785,1220043,AM1V310 @394F30,154903,AC0087FF5200,17.2,-12.1,8.2
30/07/2020 17:02:02.814,1220073,AM1V310 @394F30,154909,AB00DBFF4800,17.1,-3.7,7.2
30/07/2020 17:02:02.904,1220164,AM1V310 @394F30,154915,4600F3007C00,7,24.3,12.4
30/07/2020 17:02:02.933,1220193,AM1V310 @394F30,154921,27004A03A700,3.9,84.2,16.7
30/07/2020 17:02:02.961,1220220,AM1V310 @394F30,154928,09000E033D00,0.9,78.2,6.1
30/07/2020 17:02:03.025,1220283,AM1V310 @394F30,154934,C8FFE5015400,-5.6,48.5,8.4
30/07/2020 17:02:03.085,1220344,AM1V310 @394F30,154940,AFFFF6006D00,-8.1,24.6,10.9
30/07/2020 17:02:03.114,1220373,AM1V310 @394F30,154946,85FFC4001B00,-12.3,19.6,2.7
30/07/2020 17:02:03.171,1220430,AM1V310 @394F30,154953,24FF87FF0000,-22,-12.1,0
30/07/2020 17:02:03.234,1220493,AM1V310 @394F30,154959,DAFE01FF0800,-29.4,-25.5,0.8
30/07/2020 17:02:03.262,1220521,AM1V310 @394F30,154965,8BFE9FFDF2FF,-37.3,-60.9,-1.4
30/07/2020 17:02:03.385,1220646,AM1V310 @394F30,154978,77FE3DFBB1FF,-39.3,-121.9,-7.9
30/07/2020 17:02:03.385,1220646,AM1V310 @394F30,154971,99FEB1FBD1FF,-35.9,-110.3,-4.7
30/07/2020 17:02:03.430,1220689,AM1V310 @394F30,154984,2DFFC6FAA4FF,-21.1,-133.8,-9.2
30/07/2020 17:02:03.471,1220730,AM1V310 @394F30,154990,BF00AAFB5DFF,19.1,-111,-16.3
30/07/2020 17:02:03.561,1220820,AM1V310 @394F30,154996,0203F0FBF5FE,77,-104,-26.7
30/07/2020 17:02:03.585,1220844,AM1V310 @394F30,155003,04060DFB54FE,154,-126.7,-42.8
30/07/2020 17:02:03.831,1221091,AM1V310 @394F30,155009,7209BFFA05FE,241.8,-134.5,-50.7
30/07/2020 17:02:03.877,1221136,AM1V310 @394F30,155021,8C0AEAFAE1FC,270,-130.2,-79.9
30/07/2020 17:02:03.877,1221136,AM1V310 @394F30,155015,690BD3FE2EFE,292.1,-30.1,-46.6
30/07/2020 17:02:03.877,1221136,AM1V310 @394F30,155028,740873FADEFC,216.4,-142.1,-80.2
30/07/2020 17:02:03.921,1221180,AM1V310 @394F30,155034,0F04B4FBD5FE,103.9,-110,-29.9
30/07/2020 17:02:03.934,1221193,AM1V310 @394F30,155040,3E002CFFB100,6.2,-21.2,17.7
30/07/2020 17:02:04.253,1221513,AM1V310 @394F30,155053,9CF9B3FFD901,-163.6,-7.7,47.3
30/07/2020 17:02:04.252,1221514,AM1V310 @394F30,155046,E7FCA0FF9301,-79.3,-9.6,40.3
30/07/2020 17:02:04.253,1221516,AM1V310 @394F30,155059,5BF88201FE01,-195.7,38.6,51
30/07/2020 17:02:04.299,1221558,AM1V310 @394F30,155071,C6F73D02AC04,-210.6,57.3,119.6
30/07/2020 17:02:04.299,1221559,AM1V310 @394F30,155065,96F77D01DC02,-215.4,38.1,73.2
30/07/2020 17:02:04.299,1221559,AM1V310 @394F30,155078,75F88D065905,-193.1,167.7,136.9
30/07/2020 17:02:04.299,1221560,AM1V310 @394F30,155090,9602E80AE6FE,66.2,279.2,-28.2
30/07/2020 17:02:04.299,1221560,AM1V310 @394F30,155084,F9F9E7080C04,-154.3,227.9,103.6
30/07/2020 17:02:04.341,1221600,AM1V310 @394F30,155096,6A0F4605E7F6,394.6,135,-232.9
30/07/2020 17:02:04.371,1221630,AM1V310 @394F30,155103,120B490073F8,283.4,7.3,-193.3
30/07/2020 17:02:04.431,1221690,AM1V310 @394F30,155109,6FF70EF3B413,-219.3,-331.4,504.4
30/07/2020 17:02:04.491,1221751,AM1V310 @394F30,155115,25FABE0DA303,-149.9,351.8,93.1
30/07/2020 17:02:04.521,1221780,AM1V310 @394F30,155121,DC0263018CFE,73.2,35.5,-37.2
30/07/2020 17:02:04.671,1221933,AM1V310 @394F30,155128,E203C4FA1C01,99.4,-134,28.4
30/07/2020 17:02:04.671,1221933,AM1V310 @394F30,155134,52045A0573FD,110.6,137,-65.3
30/07/2020 17:02:04.718,1221977,AM1V310 @394F30,155140,9804CA038400,117.6,97,13.2
30/07/2020 17:02:04.733,1221992,AM1V310 @394F30,155146,5C02E8FCB9FF,60.4,-79.2,-7.1
30/07/2020 17:02:04.820,1222079,AM1V310 @394F30,155153,5C024300EAFF,60.4,6.7,-2.2
30/07/2020 17:02:04.838,1222097,AM1V310 @394F30,155159,A302B4012601,67.5,43.6,29.4
30/07/2020 17:02:04.911,1222170,AM1V310 @394F30,155165,AE0101FF2003,43,-25.5,80
30/07/2020 17:02:05.091,1222352,AM1V310 @394F30,155171,990118FE2904,40.9,-48.8,106.5
30/07/2020 17:02:05.091,1222353,AM1V310 @394F30,155178,D70068FB8004,21.5,-117.6,115.2
30/07/2020 17:02:05.135,1222393,AM1V310 @394F30,155184,FD0163FAA503,50.9,-143.7,93.3
30/07/2020 17:02:05.135,1222394,AM1V310 @394F30,155190,3B057BFA2A01,133.9,-141.3,29.8
30/07/2020 17:02:05.135,1222394,AM1V310 @394F30,155196,4D0784F7E1FE,186.9,-217.2,-28.7
30/07/2020 17:02:05.212,1222471,AM1V310 @394F30,155203,5A06F5F41FFC,162.6,-282.7,-99.3
30/07/2020 17:02:05.212,1222471,AM1V310 @394F30,155209,8E05F6F545FA,142.2,-257,-146.7
30/07/2020 17:02:05.271,1222530,AM1V310 @394F30,155215,910950FC76FA,244.9,-94.4,-141.8
30/07/2020 17:02:05.362,1222621,AM1V310 @394F30,155221,7C09660093FC,242.8,10.2,-87.7
30/07/2020 17:02:05.362,1222622,AM1V310 @394F30,155228,7A066400B7FC,165.8,10,-84.1
30/07/2020 17:02:05.421,1222680,AM1V310 @394F30,155234,E4035BFECCFD,99.6,-42.1,-56.4
30/07/2020 17:02:05.541,1222802,AM1V310 @394F30,155240,0E0310FFABFD,78.2,-24,-59.7
30/07/2020 17:02:05.541,1222802,AM1V310 @394F30,155246,36023A014BFE,56.6,31.4,-43.7
30/07/2020 17:02:05.588,1222847,AM1V310 @394F30,155253,5D01D602F6FE,34.9,72.6,-26.6
30/07/2020 17:02:05.631,1222890,AM1V310 @394F30,155259,2400F7029DFF,3.6,75.9,-9.9
30/07/2020 17:02:05.661,1222920,AM1V310 @394F30,155265,F9FEA2007A00,-26.3,16.2,12.2
30/07/2020 17:02:05.721,1222980,AM1V310 @394F30,155271,D8FE04001901,-29.6,0.4,28.1
30/07/2020 17:02:05.781,1223040,AM1V310 @394F30,155278,10FFD6003101,-24,21.4,30.5
30/07/2020 17:02:05.811,1223070,AM1V310 @394F30,155284,19FF7901C600,-23.1,37.7,19.8
30/07/2020 17:02:05.930,1223189,AM1V310 @394F30,155290,F2FE7F008C00,-27,12.7,14
30/07/2020 17:02:05.965,1223224,AM1V310 @394F30,155296,72FFDAFE7500,-14.2,-29.4,11.7
30/07/2020 17:02:05.965,1223224,AM1V310 @394F30,155303,8B0085FE3E00,13.9,-37.9,6.2
30/07/2020 17:02:06.025,1223283,AM1V310 @394F30,155309,9E010600C7FF,41.4,0.6,-5.7
30/07/2020 17:02:06.233,1223492,AM1V310 @394F30,155321,9902AB0245FF,66.5,68.3,-18.7
30/07/2020 17:02:06.232,1223492,AM1V310 @394F30,155315,4502C80176FF,58.1,45.6,-13.8
30/07/2020 17:02:06.274,1223534,AM1V310 @394F30,155334,3B024601D9FE,57.1,32.6,-29.5
30/07/2020 17:02:06.274,1223534,AM1V310 @394F30,155328,9202680209FF,65.8,61.6,-24.7
30/07/2020 17:02:06.274,1223534,AM1V310 @394F30,155340,78011500F2FE,37.6,2.1,-27
30/07/2020 17:02:06.321,1223580,AM1V310 @394F30,155346,AA0050FF16FF,17,-17.6,-23.4
30/07/2020 17:02:06.401,1223659,AM1V310 @394F30,155353,FCFF0DFF5FFF,-0.4,-24.3,-16.1
30/07/2020 17:02:06.414,1223673,AM1V310 @394F30,155359,48FF0CFF79FF,-18.4,-24.4,-13.5
30/07/2020 17:02:06.474,1223733,AM1V310 @394F30,155365,86FE9EFE75FF,-37.8,-35.4,-13.9
30/07/2020 17:02:06.534,1223793,AM1V310 @394F30,155371,D7FDB9FDD6FF,-55.3,-58.3,-4.2
30/07/2020 17:02:06.562,1223820,AM1V310 @394F30,155378,A5FD59FD3100,-60.3,-67.9,4.9
30/07/2020 17:02:06.680,1223939,AM1V310 @394F30,155384,F3FD51FD4600,-52.5,-68.7,7
30/07/2020 17:02:06.704,1223963,AM1V310 @394F30,155390,82FED9FD3200,-38.2,-55.1,5
30/07/2020 17:02:06.721,1223980,AM1V310 @394F30,155396,0CFF82FEE4FF,-24.4,-38.2,-2.8
30/07/2020 17:02:06.771,1224030,AM1V310 @394F30,155403,82FF60FE83FF,-12.6,-41.6,-12.5
30/07/2020 17:02:06.831,1224090,AM1V310 @394F30,155409,1A00D9FD17FF,2.6,-55.1,-23.3
30/07/2020 17:02:06.861,1224120,AM1V310 @394F30,155415,99000BFECCFE,15.3,-50.1,-30.8
30/07/2020 17:02:06.951,1224210,AM1V310 @394F30,155421,D2000FFFC3FE,21,-24.1,-31.7
30/07/2020 17:02:07.132,1224392,AM1V310 @394F30,155434,1C00E1FED0FE,2.8,-28.7,-30.4
30/07/2020 17:02:07.131,1224394,AM1V310 @394F30,155428,7700A5FFE7FE,11.9,-9.1,-28.1
30/07/2020 17:02:07.132,1224395,AM1V310 @394F30,155440,D1FFF0FDB6FE,-4.7,-52.8,-33
30/07/2020 17:02:07.134,1224395,AM1V310 @394F30,155446,93FF80FDB6FE,-10.9,-64,-33
30/07/2020 17:02:07.250,1224509,AM1V310 @394F30,155453,64FF6AFDD7FE,-15.6,-66.2,-29.7
30/07/2020 17:02:07.310,1224569,AM1V310 @394F30,155459,67FF8CFD15FF,-15.3,-62.8,-23.5
30/07/2020 17:02:07.328,1224587,AM1V310 @394F30,155471,D3FF30FE5BFF,-4.5,-46.4,-16.5
30/07/2020 17:02:07.328,1224587,AM1V310 @394F30,155465,9CFFF5FD3CFF,-10,-52.3,-19.6
