Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Accelerometer,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
30/07/2020 16:56:56.121,913386,AM1V310 @394F30,116596,35FC3EF881FD,-971,-1986,-639
30/07/2020 16:56:56.152,913411,AM1V310 @394F30,116603,68049504A007,1128,1173,1952
30/07/2020 16:56:56.212,913471,AM1V310 @394F30,116609,2406CD072302,1572,1997,547
30/07/2020 16:56:56.272,913531,AM1V310 @394F30,116615,7B03C3014BF8,891,451,-1973
30/07/2020 16:56:56.302,913561,AM1V310 @394F30,116621,9901F9FD4400,409,-519,68
30/07/2020 16:56:56.362,913621,AM1V310 @394F30,116628,5DFB3BFD20FE,-1187,-709,-480
30/07/2020 16:56:56.422,913681,AM1V310 @394F30,116634,4B02AEFBE500,587,-1106,229
30/07/2020 16:56:56.452,913711,AM1V310 @394F30,116640,1D016CFB7003,285,-1172,880
30/07/2020 16:56:56.512,913770,AM1V310 @394F30,116646,FDFFD1FB7F04,-3,-1071,1151
30/07/2020 16:56:56.572,913831,AM1V310 @394F30,116653,FF0011FE4405,255,-495,1348
30/07/2020 16:56:56.602,913861,AM1V310 @394F30,116659,830014FE8A03,131,-492,906
30/07/2020 16:56:56.662,913921,AM1V310 @394F30,116665,2500A1FDB603,37,-607,950
30/07/2020 16:56:56.722,913981,AM1V310 @394F30,116671,4E0010FDCA02,78,-752,714
30/07/2020 16:56:56.753,914012,AM1V310 @394F30,116678,B8FFE5FCD902,-72,-795,729
30/07/2020 16:56:56.811,914070,AM1V310 @394F30,116684,4C006BFD1303,76,-661,787
30/07/2020 16:56:56.871,914130,AM1V310 @394F30,116690,5B00AEFD2103,91,-594,801
30/07/2020 16:56:56.901,914160,AM1V310 @394F30,116696,F7FF8CFD2503,-9,-628,805
30/07/2020 16:56:56.965,914224,AM1V310 @394F30,116703,BEFF69FD3803,-66,-663,824
30/07/2020 16:56:57.025,914284,AM1V310 @394F30,116709,ECFF51FD2D03,-20,-687,813
30/07/2020 16:56:57.054,914313,AM1V310 @394F30,116715,E4FF4EFD0403,-28,-690,772
30/07/2020 16:56:57.112,914371,AM1V310 @394F30,116721,D9FF67FDE402,-39,-665,740
30/07/2020 16:56:57.175,914434,AM1V310 @394F30,116728,E2FF57FDD602,-30,-681,726
30/07/2020 16:56:57.204,914463,AM1V310 @394F30,116734,DEFF74FDD502,-34,-652,725
30/07/2020 16:56:57.262,914521,AM1V310 @394F30,116740,D5FF81FDCF02,-43,-639,719
