Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Accelerometer,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
30/07/2020 16:53:10.883,688146,AM1V310 @394F30,88440,E5FF43F9B807,-27,-1725,1976
30/07/2020 16:53:10.947,688206,AM1V310 @394F30,88446,97FD9BF8DE05,-617,-1893,1502
30/07/2020 16:53:11.007,688266,AM1V310 @394F30,88453,DBF932F80800,-1573,-1998,8
30/07/2020 16:53:11.036,688295,AM1V310 @394F30,88459,4EF932F8BDFD,-1714,-1998,-579
30/07/2020 16:53:11.094,688353,AM1V310 @394F30,88465,880087FF1704,136,-121,1047
30/07/2020 16:53:11.186,688445,AM1V310 @394F30,88471,CE07CD07CE07,1998,1997,1998
30/07/2020 16:53:11.225,688484,AM1V310 @394F30,88478,0805B206DFFC,1288,1714,-801
30/07/2020 16:53:11.243,688502,AM1V310 @394F30,88484,68FA94FF33F8,-1432,-108,-1997
30/07/2020 16:53:11.303,688562,AM1V310 @394F30,88490,FDFF95FDA801,-3,-619,424
30/07/2020 16:53:11.333,688592,AM1V310 @394F30,88496,22FAE2FB2FFE,-1502,-1054,-465
30/07/2020 16:53:11.396,688655,AM1V310 @394F30,88503,270184FCC4FF,295,-892,-60
30/07/2020 16:53:11.454,688713,AM1V310 @394F30,88509,2FFE0FFCA001,-465,-1009,416
30/07/2020 16:53:11.516,688776,AM1V310 @394F30,88515,39FED1FCEB02,-455,-815,747
30/07/2020 16:53:11.546,688805,AM1V310 @394F30,88521,080076FDFF02,8,-650,767
30/07/2020 16:53:11.637,688896,AM1V310 @394F30,88528,DEFF6FFDFC02,-34,-657,764
30/07/2020 16:53:11.664,688923,AM1V310 @394F30,88534,8FFFB7FD7802,-113,-585,632
30/07/2020 16:53:11.723,688982,AM1V310 @394F30,88540,79FF08FEBF01,-135,-504,447
30/07/2020 16:53:11.753,689012,AM1V310 @394F30,88546,89FF27FE5001,-119,-473,336
30/07/2020 16:53:11.783,689042,AM1V310 @394F30,88553,2D0086FDCC00,45,-634,204
