Logged started on,30/07/2020 16:41:42,,,,,,
Feature,Accelerometer,,,,,,
Nodes,AM1V310 @394F30,,,,,,
,,,,,,,
Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
30/07/2020 17:03:03.050,1280312,AM1V310 @394F30,162434,36FF9DFE0803,-202,-355,776
30/07/2020 17:03:03.069,1280328,AM1V310 @394F30,162440,2FFF71FFF302,-209,-143,755
30/07/2020 17:03:03.111,1280370,AM1V310 @394F30,162446,880039FFEA01,136,-199,490
30/07/2020 17:03:03.171,1280430,AM1V310 @394F30,162453,EB004DFF0901,235,-179,265
30/07/2020 17:03:03.201,1280460,AM1V310 @394F30,162459,210099FDC502,33,-615,709
30/07/2020 17:03:03.294,1280554,AM1V310 @394F30,162465,A90059FBC003,169,-1191,960
30/07/2020 17:03:03.324,1280583,AM1V310 @394F30,162471,DAFFD9FACE07,-38,-1319,1998
30/07/2020 17:03:03.413,1280673,AM1V310 @394F30,162478,A6FF7AFACE07,-90,-1414,1998
30/07/2020 17:03:03.440,1280699,AM1V310 @394F30,162484,7BFEEBF87907,-389,-1813,1913
30/07/2020 17:03:03.471,1280730,AM1V310 @394F30,162490,34FC32F86404,-972,-1998,1124
30/07/2020 17:03:03.503,1280762,AM1V310 @394F30,162496,04F932F82CFE,-1788,-1998,-468
30/07/2020 17:03:03.561,1280820,AM1V310 @394F30,162503,33F832F8FDFA,-1997,-1998,-1283
30/07/2020 17:03:03.624,1280883,AM1V310 @394F30,162509,E3001D019504,227,285,1173
30/07/2020 17:03:03.654,1280913,AM1V310 @394F30,162515,CE07CD07CE07,1998,1997,1998
30/07/2020 17:03:03.714,1280973,AM1V310 @394F30,162521,6CF8CD0733F8,-1940,1997,-1997
30/07/2020 17:03:03.774,1281033,AM1V310 @394F30,162528,FE0232F84700,766,-1998,71
30/07/2020 17:03:03.804,1281063,AM1V310 @394F30,162534,FCFA68FBCCFC,-1284,-1176,-820
30/07/2020 17:03:03.894,1281153,AM1V310 @394F30,162540,69FE0CFC6A00,-407,-1012,106
30/07/2020 17:03:03.924,1281182,AM1V310 @394F30,162546,C9FF7AFDA702,-55,-646,679
