time,ax,ay,az
146005,-59,939,-223
146045,-71,950,-218
146066,-67,940,-228
146157,-75,943,-227
146178,-73,943,-229
146209,-62,938,-221
146215,-62,930,-217
146221,-60,928,-210
146228,-54,940,-216
146234,-55,949,-213
146240,-57,961,-224
146246,-59,950,-225
146253,-66,934,-218
146259,-59,942,-216
146265,-51,931,-216
146271,-54,942,-222
146278,-45,967,-236
146284,-61,946,-223
146290,-67,933,-219
146296,-57,937,-227
146303,-73,948,-221
146309,-60,932,-223
146315,-66,954,-225
146321,-58,944,-230
146328,-63,934,-221
146334,-58,943,-221
146340,-48,941,-224
146346,-46,937,-217
146353,-42,943,-222
146359,-56,943,-215
146365,-37,944,-229
146371,-59,952,-218
146378,-51,939,-218
146384,-48,940,-223
146390,-51,947,-226
146396,-56,945,-216
146403,-53,945,-225
146409,-49,932,-223
146415,-51,928,-230
146421,-56,943,-223
146428,-59,950,-230
146434,-62,937,-227
146440,-57,945,-240
146446,-52,948,-235
146453,-58,942,-229
146459,-56,940,-239
146465,-61,943,-235
146471,-49,937,-237
146478,-57,949,-232
146484,-53,943,-238
146490,-56,933,-235
146496,-50,935,-234
146503,-47,940,-232
146509,-51,945,-231
146515,-48,931,-238
146521,-62,936,-236
146528,-53,941,-243
146534,-57,943,-235
146540,-64,949,-234
146546,-41,944,-246
146553,-59,932,-233
146559,-58,938,-232
146565,-58,950,-237
146571,-53,934,-236
146578,-53,939,-237
146584,-58,952,-237
146590,-53,946,-238
146596,-62,930,-225
146603,-50,933,-235
146609,-57,944,-234
146615,-57,947,-232
146621,-50,932,-231
146628,-54,937,-234
146634,-47,935,-238
146640,-60,946,-221
146646,-51,945,-236
146653,-59,938,-234
146659,-54,936,-238
146665,-60,935,-231
146671,-53,932,-231
146678,-44,935,-239
146684,-47,944,-236
146690,-43,945,-237
146696,-38,938,-240
146703,-59,960,-241
146709,-59,938,-272
146715,-106,923,-275
146721,-118,878,-250
146728,-129,792,-226
146734,-137,688,-234
146740,-106,681,-227
146746,74,668,-363
146753,70,525,-336
146759,199,450,-360
146765,343,718,-527
146771,494,687,-876
146778,647,823,-1221
146784,359,830,-1464
146790,98,610,-1271
146796,-223,795,-1047
146803,-239,850,-1713
146809,-849,1279,-853
146815,-623,695,-613
146821,-971,549,-31
146828,-721,103,119
146834,-541,215,-9
146840,-370,179,-111
146846,-325,622,-187
146853,-405,1087,-139
146859,-590,1440,-42
146865,-715,1354,-121
146871,-810,1085,20
146878,-845,639,178
146884,-716,562,169
146890,-553,646,126
146896,-415,726,88
146903,-317,878,59
146909,-421,953,68
146915,-528,1223,-15
146921,-482,953,-38
146928,-292,969,-200
146934,-529,1051,-186
146940,-874,1148,52
146946,-666,1105,89
146953,-1050,1006,694
146959,-645,383,575
146965,-454,136,379
146971,-105,-328,-443
146978,-107,573,-570
146984,-1987,-1367,1998
146990,-342,1632,331
146996,-173,1389,302
147003,392,315,96
147009,-540,120,961
147015,189,236,540
147021,412,543,32
147028,420,860,407
147034,658,545,427
147040,590,689,312
147046,807,708,382
147053,748,883,339
147059,935,731,279
147065,844,719,239
147071,866,553,115
147078,766,580,103
147084,683,578,103
147090,733,545,66
147096,691,641,131
147103,730,500,135
147109,693,560,88
147115,779,378,-54
147121,607,278,86
147128,641,469,-75
147134,830,598,-115
147140,947,638,158
147146,1100,1151,278
147153,1691,1467,607
147159,1998,1174,-386
147165,1874,75,-655
147171,1635,-450,-1217
147178,150,156,-775
147184,-341,-471,-1035
147190,-1360,-291,-998
147196,-1228,-301,-1996
147203,-1857,-528,-1996
147209,-267,-366,-1996
147215,-1998,1922,-1996
147221,-1998,1996,-719
147228,-1998,1771,-749
147234,-910,-1008,356
147240,360,1522,-632
147246,-301,-1273,-203
147253,-629,570,407
147259,-1233,-121,1852
147265,-1998,1493,1998
147271,-485,-883,186
147278,-943,-212,308
147284,-126,140,-158
147290,-85,0,148
147296,119,-94,1
147303,-90,-44,414
147309,-1301,540,1191
147315,-885,648,1459
147321,-831,-62,894
147328,-747,-184,597
147334,-585,123,328
147340,-638,251,421
147346,-566,575,914
147353,-386,190,734
147359,-953,478,1130
147365,-485,15,856
147371,-897,39,729
147378,-648,224,735
147384,-553,252,788
147390,-592,236,744
147396,-740,400,699
147403,-625,37,763
147409,-600,293,832
147415,-547,190,739
147421,-664,195,784
147428,-591,106,766
147434,-746,82,812
147440,-505,52,816
147446,-715,154,803
147453,-842,-19,811
147459,-413,-114,994
147465,-596,-209,787
147471,-749,24,716
147478,-653,308,765
147484,-549,257,782
147490,-574,206,807
147496,-666,168,735
147503,-802,185,751
147509,-708,131,749
147515,-614,103,797
147521,-631,-15,852
147528,-647,194,762
147534,-633,139,773
147540,-642,55,837
147546,-556,57,928
