time,ax,ay,az
92702,-619,38,806
92708,-663,61,837
92714,-676,128,807
92721,-679,87,822
92727,-604,163,789
92733,-548,152,821
92739,-472,65,874
92746,-464,70,937
92752,-390,-34,922
92758,-413,-35,925
92764,-418,61,948
92771,-403,62,861
92777,-558,150,892
92783,-516,119,829
92789,-608,112,838
92796,-587,143,804
92802,-630,87,824
92808,-613,95,814
92814,-669,40,808
92821,-695,12,767
92827,-780,117,616
92833,-765,134,370
92839,-713,-284,187
92846,-241,-264,-5
92852,153,-239,-117
92858,239,-295,-63
92864,909,-273,86
92871,246,-473,674
92877,-126,-662,434
92883,-1009,-792,442
92889,-1587,410,-33
92896,-1534,727,-454
92902,-1427,1158,-279
92908,-1316,1137,-296
92914,-1006,834,-643
92921,-1459,910,-455
92927,-1075,500,-706
92933,-894,585,-1049
92939,-885,486,-959
92946,-792,563,-724
92952,-902,347,-577
92958,-892,240,-617
92964,-861,214,-772
92971,-738,403,-833
92977,-764,358,-747
92983,-711,238,-733
92989,-779,218,-727
92996,-1001,90,-436
93002,-1028,44,-472
93008,-1078,15,-572
93014,-1024,-4,-448
93021,-774,19,-278
93027,-850,-43,-246
93033,-976,-102,-308
93039,-935,-57,-328
93046,-926,-41,-308
93052,-943,-3,-263
93058,-869,-115,-397
93064,-979,-176,-503
93071,-1057,-219,-481
93077,-954,-78,-348
93083,-833,-170,-403
93089,-775,-186,-456
93096,-841,-142,-432
93102,-935,-118,-392
93108,-958,-81,-384
93114,-924,-108,-396
93121,-904,-81,-415
93127,-920,-49,-392
93133,-977,-59,-365
93139,-977,-58,-359
93146,-963,-43,-362
93152,-945,-63,-351
93158,-928,-77,-369
93164,-945,-95,-343
93171,-934,-114,-363
93177,-908,-74,-376
93183,-956,-121,-355
93189,-955,-115,-353
93196,-933,-122,-368
93202,-937,-120,-366
93208,-954,-127,-349
93214,-917,-137,-366
93221,-900,-90,-386
93227,-893,-92,-398
93233,-878,-104,-374
93239,-903,-107,-375
93246,-935,-109,-349
93252,-949,-135,-334
93258,-947,-104,-339
93264,-992,-133,-315
93271,-975,-97,-301
93277,-970,-112,-251
93283,-989,-97,-303
93289,-872,-19,-493
93296,-925,92,-399
93302,-893,191,-412
93308,-854,292,-398
93314,-890,342,-322
93321,-979,250,-247
93327,-919,199,-321
93333,-933,164,-379
93339,-1005,110,-384
93346,-1037,112,-358
93352,-1112,-42,-369
93358,-1206,-99,-512
93364,-1298,-201,-685
93371,-981,-209,-579
93377,-879,54,-128
93383,-983,178,-81
93389,-898,74,-356
93396,-762,22,-517
93402,-610,71,-548
93408,-543,-15,-432
93414,-625,-46,-295
93421,-765,-96,-316
93427,-882,-29,-361
93433,-1122,-33,-444
