time,ax,ay,az
96566,-137,240,866
96572,-242,95,829
96578,-243,48,835
96585,-379,-544,960
96591,-336,-310,1084
96597,-40,236,1092
96603,-492,136,1019
96610,-70,267,858
96616,-385,-373,887
96622,-105,-294,723
96628,20,-312,794
96635,291,-549,825
96641,-510,-1178,807
96647,-856,-712,978
96653,-460,-515,953
96660,-3,-656,679
96666,-169,-337,699
96672,-701,-497,856
96678,-742,-401,715
96685,-538,-197,620
96691,-272,-606,632
96697,-220,-569,689
96703,-153,-873,625
96710,38,-947,638
96716,-12,-1078,272
96722,-501,-971,768
96728,-570,-389,887
96735,-635,-45,800
96741,-795,-56,859
96747,-950,-25,624
96753,-603,-114,384
96760,-1032,-476,758
96766,-975,-560,280
96772,-1037,-676,260
96778,-1098,-437,335
96785,-851,-692,121
96791,-1437,-768,431
96797,-1306,-396,412
96803,-1243,-630,491
96810,-834,73,373
96816,-743,-157,345
96822,-1026,666,431
96828,-1051,537,428
96835,-1215,1265,661
96841,-1142,1112,622
96847,-1055,903,611
96853,-672,736,316
96860,-705,325,289
96866,-484,465,195
96872,-260,436,192
96878,-379,443,401
96885,-492,698,520
96891,-739,671,671
96897,-674,574,640
96903,-405,524,316
96910,-337,571,369
96916,-984,719,240
96922,-394,713,67
96928,-65,1401,-825
96935,285,1583,-1367
96941,282,622,-949
96947,628,369,-1380
96953,711,794,-1419
96960,670,611,-824
96966,455,666,-378
96972,-99,1481,194
96978,474,1052,-478
96985,309,1113,-522
96991,219,987,-610
96997,101,844,-573
97003,-20,868,-635
97010,-37,948,-505
97016,-59,785,-494
97022,-3,569,-468
97028,-89,472,-390
97035,-264,626,-347
97041,-27,977,-477
97047,-157,1031,-429
97053,-175,892,-367
97060,-108,876,-351
97066,53,845,-476
97072,35,860,-567
97078,35,840,-609
97085,-200,827,-434
97091,-30,785,-496
97097,36,813,-501
97103,-71,883,-448
97110,-1,893,-456
97116,59,847,-435
97122,54,844,-437
97128,11,877,-425
97135,-4,878,-440
97141,-4,849,-448
97147,0,862,-471
97153,-7,856,-449
97160,-5,846,-447
97166,-3,853,-440
97172,-1,838,-446
97178,-13,864,-436
97185,-8,874,-453
97191,-3,861,-447
97197,3,855,-447
97203,6,864,-447
97210,9,866,-440
97216,10,866,-445
97222,2,858,-443
97228,10,852,-450
97235,8,845,-441
97241,25,862,-455
97247,15,849,-444
97253,21,853,-456
97260,23,864,-459
97266,30,865,-459
97272,27,876,-467
97278,18,850,-465
97285,17,851,-470
97291,21,863,-470
97297,17,856,-472
97303,20,841,-464
97310,20,834,-460
97316,25,858,-460
97322,21,858,-465
97328,13,845,-464
97335,22,832,-464
97341,36,839,-466
97347,30,848,-455
98371,192,871,-366
98467,189,879,-362
98473,185,875,-363
98480,183,864,-361
98486,186,872,-365
98492,179,874,-363
98498,170,878,-363
98505,173,868,-364
98511,186,876,-371
