time,ax,ay,az
137227,-693,62,806
137233,-601,26,730
137239,-658,104,729
137246,-688,115,716
137252,-743,45,713
137258,-758,13,716
137264,-777,-39,753
137271,-700,-102,740
137277,-740,-89,749
137283,-710,-77,724
137289,-764,-115,764
137296,-734,-69,770
137302,-655,-3,772
137308,-721,-178,758
137314,-682,-239,687
137321,-719,-142,738
137327,-649,-163,684
137333,-798,-10,599
137339,-823,106,571
137346,-720,117,465
137352,-518,-65,297
137358,-368,-222,99
137364,18,-285,-1
137371,218,-365,82
137377,633,-263,-17
137383,899,-243,-372
137389,-620,741,-454
137396,-1363,1221,-757
137402,-1112,1712,-1612
137408,-1072,1808,-1824
137414,-972,987,-1512
137421,-1010,711,-1996
137427,-653,52,-1996
137433,-520,-17,-1996
137439,363,1308,-1996
137446,-327,1513,-1241
137452,-737,307,-628
137458,-943,-87,-373
140945,-243,874,-108
140951,-479,1286,-9
140958,-687,1473,-59
140965,-486,1163,-533
140971,-365,1221,-514
140977,-430,949,-241
140983,-311,692,-344
140990,-539,717,-244
140996,-485,707,-119
141002,-214,523,-115
141015,-175,625,-128
141022,-259,929,-290
141038,-786,1691,-290
141045,-225,1585,-536
141075,-330,225,101
141082,-355,318,438
141089,-432,110,725
141095,-470,411,759
141101,-475,578,804
141107,-612,760,902
141114,-753,715,1032
141125,-377,680,556
141131,-206,508,453
141137,-287,614,469
141144,-413,731,529
141158,-352,349,562
141169,-339,636,407
141181,-918,863,682
141193,-506,1327,45
141200,-659,975,302
141206,-649,707,218
141228,-143,501,187
141234,-405,551,416
141242,-623,863,468
141254,-905,1196,663
141263,-289,1425,-123
141269,-414,1057,118
141291,-297,552,170
141308,-407,769,73
141329,-722,1106,106
141335,-270,1118,-97
141341,-595,716,119
141347,-659,619,86
141354,-474,572,55
141360,-308,533,93
141366,-221,458,170
141372,-254,543,288
141379,-565,842,434
141385,-434,1120,268
141391,-451,1260,229
141397,-961,1196,679
141404,-402,1270,-77
141410,-494,1057,124
141416,-286,652,-63
141422,-209,722,-118
141429,-418,821,112
141435,-343,627,169
141441,-308,487,140
141447,-334,574,94
141454,-352,1112,-92
141460,-800,1196,278
141466,-1012,1233,455
141472,-535,1089,-87
141479,-305,1098,-122
141485,-704,634,106
141491,-615,703,44
141497,-386,693,71
141504,-219,648,92
141510,-160,539,143
141516,-281,583,261
141522,-418,791,231
141529,-353,1023,210
141535,-340,1122,240
141541,-739,1381,636
141547,-228,1059,-25
141554,174,1250,-543
141560,-150,748,-53
141566,-342,650,2
141572,-404,954,-237
141579,-441,874,-25
141585,-352,534,-23
141591,-410,514,-33
141597,-448,835,-114
141604,-637,1146,-18
141610,-777,1484,75
141616,-289,1119,-377
141622,4,1027,-190
141629,-677,832,101
141635,-526,943,-185
141641,-337,719,-96
141647,-213,554,12
141654,-138,533,16
141660,-373,584,282
141666,-545,1009,234
141672,-287,1235,52
141679,-390,1123,152
141685,-737,1176,413
141691,5,1221,-348
141697,-430,1080,125
141704,-60,634,-177
141710,-253,841,-78
141716,-373,946,13
141722,-372,650,47
141729,-368,506,14
141735,-347,716,-59
141741,-380,1067,-47
141747,-807,1201,190
141754,-784,1199,176
141760,-328,1150,-391
141766,-543,1105,-30
141772,-869,758,99
141779,-561,752,-93
141785,-269,698,-52
141791,-250,617,108
141797,-270,574,156
141804,-468,675,253
141810,-434,910,151
141816,-378,992,130
141822,-659,1059,289
141829,-488,1080,-46
141835,-239,1426,-168
141841,-320,827,59
141847,-60,737,-221
141854,-488,953,6
141860,-481,843,70
141866,-437,481,101
141872,-371,530,47
141879,-277,766,-31
141885,-472,918,142
141891,-804,1079,265
141897,-703,1191,86
141904,-272,1167,-327
141910,-532,822,67
141916,-838,712,57
141922,-720,856,-28
141929,-475,788,-33
141935,-345,538,98
141941,-267,494,127
141947,-530,750,241
141954,-499,1135,116
141960,-565,852,151
141966,-522,847,-145
141972,-439,1201,-151
141979,-889,1026,172
141985,-600,864,-195
141991,-554,975,-137
141997,-357,737,-107
142004,-192,689,-168
142010,-277,821,-114
142016,-449,1029,-46
142022,-439,1119,-204
142029,-317,1100,-351
