time,ax,ay,az
69581,-653,-108,875
69587,-667,12,799
69593,-682,-52,822
69600,-691,-24,766
69606,-714,-2,802
69612,-687,58,798
69618,-655,27,820
69625,-653,48,783
69631,-684,34,821
69637,-612,0,773
69643,-647,64,832
69650,-598,-12,803
69656,-611,22,781
69662,-652,-10,833
69668,-601,38,797
69675,-627,48,821
69681,-637,41,800
69687,-600,20,804
69693,-601,89,768
69700,-805,152,703
69706,-989,301,514
69712,-849,-62,-165
69718,-495,-456,-702
69725,22,-658,-905
69731,1425,-1307,-1415
69737,1179,-800,-181
69743,1351,-965,-108
69750,171,-1153,-1035
69756,-1998,498,-998
69762,-1998,1221,-1167
69768,-1998,1963,-1268
69775,-1998,856,-760
69781,-1998,381,-1642
69787,-1998,586,-1996
69793,-1959,1996,-1621
69800,-1420,1037,-1093
69806,-934,-517,-674
69812,-757,190,-600
69818,-966,-89,-488
69825,-847,-47,-643
69831,-602,193,-738
69837,-687,52,-592
69843,-814,-12,-493
69850,-772,-8,-554
69856,-789,-336,-568
69862,-870,-402,-734
69868,-1129,-521,-925
69875,-1077,80,-857
69881,-982,600,-804
69887,-1112,593,-644
69893,-928,400,-340
69900,-686,197,-307
69906,-440,-91,-357
69912,-323,-176,-405
69918,-463,-64,-593
69925,-757,-20,-723
69931,-1021,33,-972
69937,-1615,110,-1222
69943,-1313,688,-724
69950,-1345,559,-367
69956,-1342,263,-370
69962,-749,167,-658
69968,-448,231,-544
69975,-508,-30,-408
69981,-842,-109,-462
69987,-1004,-120,-654
69993,-1134,-111,-969
70000,-880,-166,-935
70006,-964,-279,-878
70012,-730,-15,-555
70018,-936,-28,-399
70025,-1024,-125,-110
70031,-787,-35,54
70037,-502,-59,-16
70043,-564,20,-137
70050,-681,16,-364
70056,-926,117,-497
70062,-1366,306,-408
70068,-1756,364,-560
70075,-1542,489,-312
70081,-1108,546,-73
70087,-1044,124,-320
70093,-803,123,-423
70100,-612,149,-282
70106,-584,43,-247
70112,-434,-73,-268
70118,-582,-127,-348
70125,-638,-170,-374
70131,-781,-17,-506
70137,-805,-78,-547
70143,-975,81,-750
70150,-1005,180,-769
70156,-1175,423,-595
70162,-1294,180,-535
70168,-1082,-18,-654
70175,-910,-14,-743
70181,-822,124,-806
70187,-755,30,-743
70193,-770,71,-689
70200,-944,122,-738
70206,-1121,177,-874
70212,-1139,233,-673
70218,-1018,218,-532
70225,-806,409,-692
70231,-756,371,-606
70237,-878,251,-556
