time,wx,wy,wz
13453,-1.8,-9.8,6.0
13459,-7.0,-19.1,3.0
13465,-10.2,-10.4,-3.8
13471,-10.7,-2.3,-6.2
13478,-8.8,0.5,-5.3
13484,-16.8,-8.5,-2.1
13490,-27.2,-14.5,2.1
13496,-22.8,8.6,-3.9
13503,-11.4,13.5,-1.0
13509,-3.8,21.6,2.8
13515,-2.2,15.4,3.0
13521,-4.2,19.5,0.6
13528,-3.4,22.8,-6.5
13534,-1.6,13.7,-9.5
13540,-9.1,-9.3,-8.1
13546,-16.8,-13.7,-13.7
13553,-14.6,-15.5,-15.5
13559,-12.8,-3.6,-17.0
13565,-11.4,2.6,-9.4
13571,-11.7,11.9,-2.3
13578,-17.5,24.2,-0.2
13584,-25.2,33.2,4.6
13590,-27.4,40.4,6.3
13596,-18.0,63.2,1.9
13603,1.4,79.1,-1.7
13609,21.4,63.1,7.7
13615,19.1,75.9,1.6
13621,1.5,64.2,22.8
13628,-17.7,31.1,32.6
13634,-39.0,35.3,9.8
13640,-43.2,53.9,-6.5
13646,-25.8,69.5,-12.1
13653,-6.1,78.2,-10.0
13659,-1.2,76.3,-2.4
13665,-19.2,74.7,-5.8
13671,-27.0,95.7,-26.2
13678,-9.8,90.4,-37.1
13684,5.8,77.2,-34.5
13690,2.7,67.3,-29.3
13696,-11.0,49.9,-23.9
13703,-19.1,42.0,-23.5
13709,-13.0,35.7,-15.4
13715,-5.6,27.6,-8.3
13721,-4.9,19.8,-2.4
13728,-6.0,13.8,5.8
13734,-7.6,7.0,12.2
13740,-17.3,-9.4,21.3
13746,-21.8,-8.0,24.5
13753,-15.0,16.7,11.2
13759,-6.6,9.3,-2.3
13765,-8.1,1.4,-5.3
13771,-4.8,12.9,-10.6
13778,11.6,54.1,-30.7
13784,31.5,54.0,-20.5
13790,10.8,14.6,7.6
13796,-12.3,7.3,-1.8
13803,-6.5,12.3,-14.0
13809,4.9,16.3,-20.8
13815,-2.2,7.6,-18.2
13821,-3.7,-20.3,-3.3
13828,7.8,-26.0,1.2
13834,-3.6,-25.6,-6.3
13840,-5.5,-2.7,-21.3
13846,14.9,-9.0,-38.0
13853,23.0,-27.4,-8.8
13859,14.9,-26.6,-3.5
13865,13.9,-39.4,-17.7
13871,27.3,-45.0,-11.2
13878,36.0,-51.5,-6.0
13884,24.4,-45.4,-9.2
13890,19.6,-49.6,12.4
