time,ax,ay,az
46336,-282,746,-561
46348,-302,746,-526
46355,-291,748,-542
46361,-284,764,-555
46367,-279,755,-545
46373,-277,755,-545
46380,-275,766,-552
46386,-283,751,-529
46392,-270,752,-542
46398,-268,766,-545
46405,-267,749,-546
46411,-267,754,-549
46417,-265,769,-559
46423,-264,770,-559
46430,-265,752,-546
46436,-279,749,-537
46442,-275,758,-553
46448,-276,756,-552
46455,-275,759,-546
46461,-271,765,-561
46467,-270,764,-558
46473,-269,742,-546
46480,-265,742,-553
46486,-270,763,-560
46492,-275,774,-554
46498,-275,753,-546
46505,-278,752,-553
46511,-287,753,-539
46517,-278,757,-547
46523,-277,768,-551
46530,-273,765,-553
46536,-278,763,-545
46542,-271,764,-548
46548,-275,762,-547
46555,-268,758,-550
46561,-271,753,-548
46567,-277,755,-541
46573,-275,753,-551
46580,-279,752,-536
46586,-271,763,-550
46592,-277,767,-546
46598,-278,767,-547
46605,-275,753,-539
46611,-273,758,-544
46617,-267,749,-537
46623,-270,766,-546
46630,-276,777,-550
46636,-273,755,-538
46642,-275,750,-535
46648,-260,768,-557
46655,-271,770,-547
46661,-271,758,-539
46667,-269,763,-543
46673,-261,755,-555
46680,-259,758,-542
46686,-254,748,-540
46692,-254,770,-550
46698,-262,778,-557
46705,-271,767,-547
46711,-256,748,-559
46717,-244,726,-545
46723,-246,742,-559
46730,-283,758,-563
46736,-318,737,-543
46742,-304,736,-565
46748,-286,743,-549
46755,-241,757,-577
46761,-228,757,-577
46767,-230,748,-576
46773,-240,757,-582
46780,-282,746,-567
46786,-332,683,-546
46792,-402,635,-448
46798,-443,607,-336
46805,-336,627,-394
46811,-142,575,-584
46817,0,723,-735
46823,84,772,-722
46830,193,740,-849
46836,267,627,-890
46842,251,705,-1023
46848,208,549,-1063
46855,127,422,-1295
46861,-266,682,-1057
46867,-217,457,-949
46873,-379,739,-1157
46880,-324,753,-1107
46886,-351,547,-871
46892,-386,881,-859
46898,-568,640,-333
46905,-591,133,369
46911,-427,1144,-493
46917,-633,857,693
46923,-437,670,449
46930,173,792,402
46936,-25,891,231
46942,241,1110,374
46948,394,681,584
46955,506,636,414
46961,732,472,654
46967,653,403,969
46973,503,536,1123
46980,452,569,896
46986,446,629,568
46992,484,375,668
46998,389,403,579
47005,654,316,353
47011,812,289,357
47017,816,509,305
47023,916,488,241
47030,907,559,277
47036,920,637,183
47042,968,520,120
47048,832,491,120
47055,852,418,44
47061,794,478,30
47067,836,453,-12
47073,874,474,-4
47080,782,478,-9
47086,857,408,-24
47092,851,456,-25
47098,852,468,-40
47105,878,414,-66
47111,855,405,-49
47117,891,416,-47
47123,883,430,-22
47130,880,401,-35
47136,882,390,-32
47142,885,388,-44
47148,902,374,-50
47155,887,377,-38
47161,876,393,-15
47167,912,360,-44
47173,890,400,-25
47180,913,359,-53
47186,904,364,-66
47192,919,389,-58
47198,948,416,-64
47205,1025,515,-79
47211,1191,422,-166
47217,1272,333,-388
47223,1294,36,-572
47230,1157,-123,-800
47236,874,-308,-879
47242,592,-402,-946
47248,435,-310,-1387
47255,349,-235,-1319
47261,76,-233,-1378
47267,-2,-315,-1265
47273,48,-402,-1301
47280,-1076,-509,-1842
47286,585,-554,-1841
47292,-1998,-1998,-1996
47298,-1660,-351,1998
