time,ax,ay,az
7505,29,646,-697
7511,37,620,-719
7517,-73,704,-691
7523,-81,749,-706
11419,52,947,150
11443,65,959,148
11450,64,963,149
11456,61,979,153
11462,53,977,155
11468,66,965,137
11475,47,940,149
11481,54,957,146
11487,55,967,141
11493,53,949,146
11500,76,952,134
11506,58,959,157
11512,55,993,146
11518,64,996,130
11525,55,943,137
11531,47,919,138
11537,45,963,130
11543,37,988,136
11550,23,969,137
11556,32,973,137
11562,41,948,135
11568,45,971,138
11575,33,980,148
11581,59,969,136
11587,72,972,130
11593,87,975,119
11600,78,959,129
11606,46,934,140
11612,26,962,129
11618,1,1024,109
11625,-11,998,127
11631,36,946,124
11637,67,942,113
11643,33,933,138
11650,38,949,137
11656,67,993,107
11662,50,980,115
11668,34,972,114
11675,29,980,111
11681,24,988,116
11687,38,985,114
11693,61,956,109
11700,58,930,124
11706,67,969,117
11712,55,999,116
11718,36,983,124
11725,28,966,124
11731,36,968,118
11737,37,973,125
11743,40,951,127
11750,57,954,122
11756,47,927,131
11762,68,976,115
11768,67,994,114
11775,45,977,132
11781,47,962,122
11787,43,960,116
11793,36,962,118
11800,34,969,116
11806,52,958,106
11812,36,939,114
11818,40,980,116
11825,48,1004,111
11831,40,982,114
11837,47,964,111
11843,39,968,117
11850,40,979,113
11856,42,985,116
11862,45,946,114
11868,35,944,121
11875,36,975,124
11881,60,974,120
11887,71,960,117
11893,59,947,120
11900,23,952,131
11906,34,978,119
11912,48,981,120
11918,48,962,127
11925,66,948,114
11931,47,988,129
11937,25,1013,134
11943,24,992,121
11950,-15,844,121
11956,-89,482,128
11962,65,575,-72
11968,212,780,-284
11975,164,1016,-169
11981,194,927,-331
11987,144,810,-557
11993,100,821,-545
12000,257,734,-927
12006,-194,982,-590
12012,339,1106,-1185
12018,-256,1231,-1093
12025,-158,951,-1147
12031,-227,976,-989
12037,-917,590,98
12043,-559,896,87
12050,-280,802,-134
12056,-195,1069,-323
12062,-296,876,-13
12068,-377,1047,-97
12075,-325,1030,54
12081,22,414,529
12087,136,1199,465
12093,137,627,552
12100,91,800,584
12106,106,-381,1238
12112,437,250,602
12118,477,476,769
12125,715,219,781
12131,579,366,605
12137,626,375,521
12143,586,400,515
12150,738,461,423
12156,758,504,355
12162,966,546,253
12168,888,639,154
12175,813,619,153
12181,755,506,171
12187,764,504,106
12193,939,481,106
12200,891,518,76
12206,973,406,31
12212,976,431,43
12218,939,400,56
12225,938,376,74
12231,895,388,31
12237,904,295,23
12243,909,334,56
12250,874,282,43
12256,922,298,3
12262,928,337,7
12268,904,294,-15
12275,946,287,-15
12281,895,287,-17
12287,937,323,-30
12293,951,316,-38
12300,934,298,-39
12306,921,302,-39
12312,940,304,-49
12318,921,323,-63
12325,939,300,-64
12331,906,295,-71
12337,935,299,-82
12343,956,307,-113
12350,987,313,-132
12356,1043,331,-161
12362,1225,370,-248
12368,1234,301,-305
12375,1140,70,-466
12381,1115,-205,-750
12387,843,-291,-797
12393,552,-381,-788
12400,375,-324,-865
12406,238,-385,-941
12412,-20,-299,-1096
12418,-75,-251,-1119
12425,-328,-167,-1160
12431,-175,-79,-1591
12437,-66,-12,-1355
12443,-119,-223,-1598
12450,-536,-358,-1971
12456,-270,930,-1996
12462,-1998,-32,-1996
12468,-1998,-1880,1998
12475,-452,1915,32
12481,394,-446,-598
12487,-667,952,1998
12493,890,-16,593
12500,-170,238,1406
12506,-39,239,719
12512,-414,239,1313
12518,17,263,925
12525,-203,394,1129
12531,218,364,917
12537,-90,229,1124
12543,304,232,729
12550,77,339,1146
12556,106,272,866
12562,203,267,985
12568,169,270,944
12575,213,228,956
12581,183,97,1018
12587,246,188,935
12593,187,-76,969
12600,0,263,1263
12606,333,130,909
12612,357,125,840
12618,92,157,1012
12625,255,-4,938
12631,203,202,992
12637,241,195,862
12643,68,205,1054
12650,193,224,954
12656,-129,75,923
12662,-80,171,793
12668,143,236,878
12675,187,121,1095
12681,260,318,1389
12687,139,17,1212
12693,-300,-40,1173
12700,-8,239,989
12706,111,67,941
12712,88,97,991
12718,47,250,1087
12725,43,116,1010
12731,71,270,952
12737,229,219,1012
12743,118,111,1116
12750,30,151,1049
12756,-3,231,1003
12762,94,282,908
12768,184,135,954
12775,296,49,942
12781,290,-58,902
