time,wx,wy,wz
46336,-4.8,4.5,-4.2
46348,-3.4,3.0,-1.4
46355,-1.8,1.0,-0.9
46361,-2.1,0.2,-0.2
46367,-1.3,0.9,1.1
46373,-1.1,1.1,0.7
46380,-1.4,0.9,0.7
46386,-0.5,0.2,1.3
46392,-0.6,0.5,0.7
46398,-0.3,1.8,1.1
46405,1.1,0.9,2.1
46411,0.4,2.1,0.7
46417,0.0,1.2,0.0
46423,-2.1,1.5,-0.2
46430,-3.4,2.9,-0.9
46436,-0.7,2.8,-1.5
46442,-0.4,2.8,-0.5
46448,-1.3,2.1,0.9
46455,-0.2,1.7,0.4
46461,-0.9,1.6,0.4
46467,-1.9,3.4,1.1
46473,-2.8,1.4,-0.2
46480,-1.8,0.8,-0.8
46486,-1.7,2.4,-1.4
46492,-2.3,2.1,-2.1
46498,-3.2,2.3,-0.2
46505,-0.8,1.6,0.4
46511,-2.1,2.3,-0.9
46517,-0.9,1.0,-0.5
46523,-0.3,1.4,-0.1
46530,-1.1,1.4,0.7
46536,-2.0,1.4,1.5
46542,-0.8,0.6,0.9
46548,-1.8,1.5,0.7
46555,-2.3,0.9,1.1
46561,-2.5,2.5,1.1
46567,-1.7,1.1,1.7
46573,-0.7,0.9,0.6
46580,-0.2,1.6,2.0
46586,0.4,0.3,1.6
46592,-0.5,0.7,1.1
46598,-0.3,1.1,2.2
46605,-1.1,0.0,1.1
46611,0.1,-0.4,1.4
46617,0.2,0.8,1.0
46623,-0.2,1.1,1.1
46630,0.4,0.1,1.6
46636,-0.7,1.6,2.3
46642,-0.2,-0.4,2.1
46648,-0.2,0.0,1.7
46655,-0.4,-1.2,1.6
46661,-1.1,-0.6,1.4
46667,-2.0,0.4,1.1
46673,-1.7,0.2,1.4
46680,-1.3,0.9,0.9
46686,-0.9,1.5,0.8
46692,-0.4,2.1,0.7
46698,0.4,2.3,0.6
46705,-2.5,3.1,1.5
46711,-2.6,1.0,2.1
46717,-1.7,3.1,0.4
46723,0.9,4.2,0.1
46730,-1.8,6.1,1.1
46736,1.1,4.4,6.9
46742,2.5,-1.1,7.7
46748,2.5,-5.3,5.7
46755,3.7,-6.0,6.5
46761,4.7,-4.8,8.1
46767,5.8,-2.9,9.3
46773,4.4,-3.7,7.9
46780,5.4,-5.3,7.4
46786,10.6,-10.9,7.2
46792,19.8,-15.6,2.2
46798,22.4,-31.6,-5.1
46805,42.4,-48.0,7.2
46811,79.5,-45.9,22.6
46817,87.7,7.7,28.0
46823,99.2,61.1,44.5
46830,53.8,82.3,13.7
46836,26.6,101.3,-26.3
46842,7.0,68.8,-83.7
46848,-44.1,59.0,-126.9
46855,-78.8,89.2,-193.2
46861,-185.9,107.5,-212.6
46867,-190.2,34.3,-125.4
46873,-126.0,-32.0,-42.6
46880,-178.9,-0.6,14.9
46886,-189.6,69.1,49.7
46892,-209.6,30.3,61.6
46898,-237.5,134.4,87.2
46905,-185.9,76.6,81.4
46911,-152.1,8.3,88.4
46917,-77.0,-64.5,111.1
46923,-104.9,6.7,136.6
46930,15.7,21.1,97.2
46936,3.8,11.9,103.1
46942,38.2,8.5,81.2
46948,-13.8,-9.2,84.6
46955,-92.4,46.8,69.1
46961,-31.1,17.7,59.0
46967,43.0,54.8,11.6
46973,52.7,-33.1,43.3
46980,40.6,-26.8,51.6
46986,33.8,-96.3,56.2
46992,31.6,-50.3,58.7
46998,40.3,-76.7,45.1
47005,28.9,-93.6,45.0
47011,26.6,-46.8,16.4
47017,13.5,-40.1,6.5
47023,16.3,-33.3,0.9
47030,24.7,-31.4,13.4
47036,18.9,-45.9,32.7
47042,10.8,-33.2,25.3
47048,1.4,-28.0,18.2
47055,4.8,-24.0,15.2
47061,2.3,-9.7,12.3
47067,-0.7,-10.1,12.7
47073,-2.2,4.1,7.2
47080,-4.0,0.3,7.2
47086,-3.5,-4.8,11.8
47092,-1.1,-1.5,7.4
47098,-3.3,-4.2,7.0
47105,-3.0,-4.6,5.6
47111,-1.5,0.8,3.1
47117,-1.8,-0.2,2.9
47123,0.0,6.0,3.7
47130,-0.9,-1.0,4.4
47136,0.1,-3.0,4.7
47142,0.4,0.4,3.9
47148,-0.3,0.1,3.1
47155,-1.4,2.6,2.4
47161,-2.4,5.1,-1.0
47167,-0.3,0.0,1.3
47173,-2.0,-0.6,3.6
47180,-1.1,-4.2,3.9
47186,-0.2,-2.1,3.2
47192,-2.1,-5.1,7.1
47198,1.2,-14.1,15.6
47205,9.5,-47.2,60.6
47211,22.9,-106.4,130.8
47217,38.2,-162.6,167.3
47223,34.5,-203.2,205.1
47230,20.5,-189.2,189.5
47236,0.0,-165.6,158.4
47242,-24.7,-115.5,112.4
47248,-44.0,-102.8,68.7
47255,-68.8,-27.7,62.2
47261,-94.2,13.9,37.5
47267,-108.2,15.7,11.9
47273,-137.6,-9.5,0.7
47280,-80.5,-18.7,-36.6
47286,-278.6,188.4,187.0
47292,212.5,2261.0,-3.7
47298,-1088.2,41.7,-571.7
