time,ax,ay,az
86398,-1672,965,-775
86409,-933,702,-505
86426,-461,481,-439
86437,-686,535,-472
86444,-866,617,-398
86450,-957,457,-319
86456,-829,456,-263
86462,-862,294,-46
86469,-454,589,27
86475,-601,527,272
86704,-702,251,-234
86712,-765,61,-110
86718,-743,-27,-216
86724,-737,-53,-420
86730,-873,-195,-614
86737,-884,-161,-645
86743,-1469,32,-718
86943,-1166,881,-14
87344,-155,924,-116
87350,-230,1134,-119
87356,-191,1164,-280
87363,-493,1325,-260
87369,10,1474,-543
87375,-186,1162,-355
87381,-77,772,-336
87388,352,600,-540
87394,73,643,-438
87400,-490,759,-126
87406,-319,783,-174
87413,-77,817,-285
87419,-59,852,-318
87425,-260,918,-324
87431,-366,1162,-362
87438,70,1290,-846
87444,-47,915,-406
87450,-364,692,-278
87456,-163,778,-296
87463,-34,723,-286
87469,-162,572,-174
87475,-310,596,-141
87481,-384,893,-197
87488,-274,1178,-273
87494,-232,1058,-251
87500,-194,1121,-242
87506,260,1225,-493
87513,260,1166,-344
87519,-83,944,-161
87525,223,853,-353
87531,332,786,-467
87538,-109,879,-164
87544,-15,816,-170
87550,61,645,-214
87556,3,680,-209
87563,-54,908,-291
87569,-205,1015,-304
87575,-313,1166,-410
87581,-233,1336,-611
87588,47,1001,-564
87594,-288,851,-398
87600,-389,807,-449
87606,-21,703,-478
87613,1,664,-273
87619,-32,597,-177
87625,-147,719,-144
87631,-267,974,-158
87638,-120,1150,-224
87644,31,1090,-299
87650,46,1317,-264
87656,550,1263,-505
87663,480,1033,-410
87669,356,700,-315
87675,426,735,-521
87681,-238,900,-98
87688,-148,709,-85
87694,6,563,-224
87700,29,577,-304
87706,26,744,-369
87713,-122,1117,-433
87719,-488,1449,-290
87725,-84,1585,-694
87731,441,1056,-611
87738,110,689,-398
87744,-295,727,-349
87750,27,784,-426
87756,-33,653,-104
87763,-61,511,-68
87769,-46,518,-139
87775,-268,768,-95
87781,-152,1143,-193
87788,34,1219,-332
87794,2,1436,-258
87800,547,1429,-661
87806,-55,1100,-258
87813,113,736,-365
87819,381,654,-577
87825,-224,740,-174
87831,-148,678,-111
87838,65,549,-239
87844,77,595,-283
87850,41,802,-395
87856,-148,988,-463
87863,-657,1340,-320
87869,-39,1555,-797
87875,236,1119,-596
87881,0,679,-566
87888,-213,738,-389
87894,102,894,-304
87900,206,677,-128
87906,159,421,-48
87913,38,464,-79
87919,-139,953,-79
87925,180,1212,-361
87931,-56,1361,-152
87938,367,1250,-422
87944,580,1457,-565
87950,-91,1064,-95
87956,375,600,-280
87963,582,611,-584
87969,-127,760,-120
87975,-190,668,-112
87981,6,573,-215
87988,115,639,-296
87994,-80,848,-350
88000,-450,1340,-346
88006,-657,1552,-288
88013,77,1289,-695
88019,393,832,-572
88025,120,592,-458
88031,-16,797,-295
88038,127,863,-193
88044,116,602,-14
88050,178,493,-106
88056,-70,700,-95
88063,-74,1138,-126
88069,19,1222,-251
88075,123,1213,-262
88081,178,1431,-245
88088,668,1211,-602
88094,-529,920,64
88100,220,610,-289
88106,435,803,-588
88113,-192,839,-165
88119,-196,643,-109
88125,-120,615,-218
88131,-16,692,-268
88138,-74,876,-358
88144,-193,1177,-398
88150,-441,1537,-308
88156,116,1353,-750
88163,197,924,-528
88169,-305,693,-312
88175,55,931,-418
88181,104,867,-128
88188,70,631,49
88194,166,541,-28
88200,-148,644,3
88206,-210,991,-31
88213,143,1297,-275
88219,-37,1478,-145
88225,402,1345,-414
88231,22,1264,-234
88238,142,798,-163
88244,515,611,-472
88250,-166,811,-72
88256,-351,735,-1
88263,-92,618,-128
88269,3,675,-196
88275,35,836,-256
88281,1,986,-261
88288,-196,1202,-315
88294,-253,1495,-335
88300,352,1200,-581
88306,183,854,-334
88313,0,789,-467
88319,-73,960,-339
88325,55,847,-179
88331,88,665,-50
88338,119,629,-83
88344,10,842,-88
88350,-11,1011,-66
88356,191,1001,-198
88363,79,1166,-151
88369,125,1210,-269
88375,233,1190,-380
88381,-8,859,-132
88388,451,688,-398
88394,470,806,-582
88400,-327,891,-183
88406,-260,776,-180
88413,-94,774,-282
88419,91,930,-361
88425,-18,948,-279
88431,-212,937,-120
88438,26,985,-281
88444,31,1059,-314
88450,-71,1085,-496
88456,-84,1100,-428
88463,-11,876,-355
88469,-15,680,-357
88475,-114,724,-343
88481,-142,1036,-308
88488,-117,1026,-255
88494,-43,791,-233
88500,-73,757,-239
88506,-162,929,-338
88513,-56,1108,-552
88519,-247,1023,-359
88525,-200,835,-239
88531,-8,759,-269
88538,42,806,-320
88544,-122,934,-374
88550,-191,975,-406
88556,-242,942,-354
88563,-137,859,-352
88569,-54,822,-350
88575,-63,858,-348
88581,-94,927,-358
88588,-100,932,-360
88594,-92,926,-363
88600,-48,910,-375
88606,-20,913,-386
88613,-60,917,-353
88619,-50,916,-363
88625,-52,907,-362
88631,-44,900,-360
88638,-30,905,-360
88644,-44,903,-350
88650,-57,902,-349
88656,-40,885,-358
88663,-41,890,-357
88669,-59,908,-346
88675,-53,887,-350
88681,-51,883,-356
88688,-61,902,-357
88694,-68,906,-354
88700,-61,908,-363
88706,-56,908,-362
88713,-48,894,-358
88719,-48,906,-361
88725,-63,915,-353
88731,-55,908,-348
88738,-55,888,-344
88744,-44,887,-342
88750,-44,916,-340
88756,-41,925,-340
88763,-36,925,-341
88769,-31,897,-337
88775,-32,889,-337
88781,-60,884,-316
88788,-62,911,-341
88794,-50,931,-353
88800,-55,881,-339
88806,-40,893,-360
88813,-47,913,-349
88819,-45,907,-345
88825,-28,900,-354
88831,-26,895,-359
88838,-43,921,-346
88844,-27,934,-353
88850,-22,908,-352
88856,-28,892,-348
88863,-29,897,-343
88869,-15,917,-353
88875,-26,908,-347
88881,-22,891,-347
88888,-16,891,-351
88894,-20,892,-342
88900,-19,913,-353
88906,-27,905,-343
88913,-17,901,-349
88919,-26,908,-350
88925,-25,925,-348
88931,-19,920,-343
88938,-5,905,-345
88944,-8,891,-344
88950,-11,903,-338
88956,-16,918,-336
88963,-8,907,-333
88969,-3,897,-331
88975,-14,892,-322
88981,-1,915,-332
88988,-10,927,-333
88994,-15,897,-325
89000,-9,886,-335
89006,2,907,-335
89013,-10,932,-329
89019,22,928,-342
89025,22,896,-339
89031,22,892,-342
89038,12,902,-332
89044,11,910,-344
89050,15,901,-350
89056,10,896,-348
89063,10,909,-351
89069,-23,914,-341
89075,-82,879,-360
89081,-71,765,-343
89088,-96,640,-261
89094,-37,581,-276
89100,90,688,-428
