time,ax,ay,az
43779,-27,919,-318
43785,-21,901,-320
43791,-22,893,-318
43797,-17,927,-322
43804,-29,927,-320
43810,-25,917,-323
43816,-24,908,-325
43822,-15,913,-323
43829,-21,934,-321
43835,-24,919,-312
43841,-15,902,-314
43847,-10,910,-319
43854,-12,918,-316
43860,-22,921,-311
43866,-17,912,-314
43872,-21,902,-315
43879,-16,925,-318
43885,-28,927,-319
43891,-33,903,-309
43897,-13,894,-313
43904,-6,902,-308
43910,-12,918,-312
43916,-24,929,-315
43922,-30,914,-319
43929,-17,902,-322
43935,-21,914,-317
43941,-23,909,-316
43947,-18,910,-327
43954,-19,927,-330
43960,-26,917,-324
43966,-32,915,-321
43972,-25,915,-326
43979,-21,903,-324
43985,-17,905,-326
43991,-27,920,-315
43997,-15,920,-319
44004,-11,897,-312
44010,-7,899,-313
44016,-17,906,-316
44022,-7,937,-325
44029,-11,934,-322
44035,-9,920,-323
44041,1,900,-329
44047,-15,908,-310
44054,-4,917,-315
44060,-1,907,-315
44066,-2,913,-323
44072,1,931,-331
44079,-10,925,-318
44085,-1,900,-312
44091,14,900,-327
44097,17,913,-330
44104,-8,916,-318
44110,0,915,-330
44116,0,897,-327
44122,4,896,-333
44129,3,912,-336
44135,2,927,-338
44141,4,914,-338
44147,2,899,-331
44154,24,901,-339
44160,13,917,-335
44166,9,911,-329
44172,13,930,-328
44179,12,945,-314
44185,12,954,-291
44191,22,921,-256
44197,55,830,-254
44204,33,740,-263
44210,6,665,-294
44216,38,802,-396
44222,13,803,-396
44229,179,716,-550
44235,190,775,-616
44241,254,811,-700
44247,340,817,-790
44254,358,771,-756
44260,275,489,-787
44266,218,403,-861
44272,100,290,-990
44279,53,281,-964
44285,252,371,-1063
44291,114,638,-1211
44297,-261,388,-781
44304,321,416,-1607
44310,-330,572,-1222
44316,211,993,-1543
44322,-550,510,-788
44329,-742,576,-375
44335,-980,565,-62
44341,-716,305,-47
44347,-655,141,81
44354,-665,790,8
44360,-641,1110,-54
44366,-569,775,-185
44372,-646,1129,-176
44379,-837,752,1
44385,-958,558,87
44391,-975,609,42
44397,-927,556,-51
44404,-954,634,75
44410,-941,762,89
44416,-1052,562,391
44422,-888,316,548
44429,-516,425,407
44435,-448,655,658
44441,-316,254,673
44447,-193,-215,460
44454,-186,230,86
44460,-379,637,-15
44466,1400,818,-466
44472,-340,1477,-290
44479,-634,916,-100
44485,-88,1449,108
44491,81,1041,377
44497,81,876,323
44504,397,647,487
44510,608,706,66
44516,851,478,206
44522,816,825,361
44529,796,618,263
44535,882,653,135
44541,914,559,98
44547,814,426,52
44554,761,433,171
44560,707,559,159
44566,848,460,173
44572,789,487,159
44579,839,493,136
44585,1095,503,28
44591,1083,784,80
44597,1450,680,-172
44604,1359,431,-553
44610,1134,-85,-666
44616,983,-375,-920
44622,595,-289,-949
44629,423,-517,-943
44635,180,-343,-944
44641,-228,-380,-917
44647,-64,-461,-1182
44654,-308,-224,-1600
44660,-310,-292,-1996
44666,-1102,-530,-1996
44672,-397,382,-1996
44679,-1998,-600,-1996
44685,-1998,-1998,-1996
44691,-1998,1996,-1996
44697,-1564,870,1998
44704,-1240,164,898
44710,-1071,1321,1900
44716,-458,-130,1796
44722,-801,163,562
44729,-676,-233,611
44735,-271,-353,331
44741,-601,143,564
44747,-649,34,860
44754,-816,236,1000
44760,-799,37,896
44766,-759,159,738
44772,-551,94,661
44779,-751,-4,639
44785,-698,37,802
44791,-419,-6,829
44797,-751,194,932
44804,-482,127,849
44810,-436,232,856
44816,-383,46,819
44822,-370,-22,742
44829,-280,50,840
44835,-515,108,1046
44841,-372,-171,1026
44847,-488,89,833
44854,-322,10,749
44860,-487,-212,993
44866,-460,-70,884
44872,-507,104,861
44879,-858,18,1552
44885,-516,-235,1138
44891,-443,92,564
44897,-1078,290,833
44904,-767,157,661
44910,-397,123,683
44916,-493,-16,869
44922,-429,-224,881
44929,-612,-109,845
44935,-691,-77,768
44941,-628,-180,782
44947,-567,-125,761
44954,-604,-97,837
44960,-622,-164,829
44966,-524,-25,660
44972,-468,-99,887
44979,-284,-293,729
44985,-535,-236,982
44991,-927,-46,1187
44997,-969,-183,866
45004,-655,-234,728
45010,-659,-328,665
