time,wx,wy,wz
105025,-69.4,6.0,33.7
105031,-97.3,13.5,20.3
105038,-68.0,10.9,35.7
105044,-42.8,-2.3,45.5
105050,-54.5,19.3,27.2
105056,-63.9,18.8,29.3
105063,-42.0,23.6,26.3
105069,-5.9,32.9,49.9
105075,-7.9,39.3,54.8
105081,-16.5,68.8,51.1
105088,-21.9,65.5,39.6
105094,23.3,61.5,47.3
105100,-0.3,64.8,35.9
105106,-0.3,71.6,42.0
105113,-11.2,60.4,45.2
105119,-14.7,67.6,31.9
105125,-28.1,79.7,21.2
105131,-62.5,90.6,-4.6
105138,-54.4,49.9,-1.6
105144,-50.8,44.8,-11.5
105150,-63.4,47.5,-17.4
105156,-48.9,65.4,-13.0
105163,18.4,86.1,6.0
105169,-33.3,53.6,6.3
105175,-13.7,14.7,-2.3
105181,6.1,72.5,3.9
105188,-9.1,27.4,13.0
105194,10.0,-16.1,8.0
105200,6.4,-3.2,-17.6
105206,16.9,-31.1,-31.7
105213,3.0,-12.8,-20.3
105219,-12.2,-12.5,5.8
105225,2.8,14.9,-9.1
105231,-1.3,-2.5,-9.8
105238,10.1,5.8,-11.5
105244,-17.5,21.0,-19.8
105250,8.3,15.4,-4.1
105256,-4.9,-4.0,-10.0
105263,-10.3,2.8,7.5
105269,-2.8,2.8,-2.8
105275,-6.6,20.4,-15.8
105281,6.6,-16.2,7.8
105288,5.8,-8.9,10.2
105294,4.2,3.1,7.0
105300,5.5,9.7,-10.2
105306,2.3,9.6,-12.6
105313,13.6,-9.8,0.0
105319,7.6,0.1,-2.8
105325,0.0,7.8,8.5
105331,15.1,8.3,-0.4
105338,7.2,21.4,-15.8
105344,12.1,-5.1,1.0
105350,2.5,18.7,-8.1
105356,3.0,11.5,-1.9
105363,7.7,10.9,-11.4
105369,4.8,21.0,-25.9
105375,13.5,5.9,-17.0
105381,13.2,13.7,-19.6
105388,12.3,-16.5,24.7
105394,-4.4,-21.0,6.6
105400,-6.3,-10.1,26.4
105406,-8.4,24.7,7.7
105413,-37.9,27.0,-29.7
105419,-22.9,-66.1,-22.4
105425,-25.1,-96.7,-21.0
105431,2.1,-117.0,3.4
105438,34.8,-109.0,48.7
105444,43.1,-154.4,79.0
105450,12.6,-115.8,97.4
105456,25.0,-39.2,86.4
105463,70.2,-27.2,79.1
105469,52.9,-6.0,43.5
105475,17.7,5.6,10.7
105481,61.1,-1.3,15.3
105488,15.9,17.3,-12.9
105494,28.4,16.3,-26.4
105500,73.3,-45.4,-0.5
105506,67.6,-45.7,1.8
105513,45.0,3.2,-4.4
105519,18.2,19.5,1.3
105525,-23.2,35.4,-7.9
105531,-22.8,7.3,4.4
105538,-23.5,-13.5,4.4
105544,50.7,-46.7,24.8
105550,66.2,-70.4,44.3
105556,-2.2,21.9,-10.0
105563,-53.2,88.2,-9.1
105569,-67.6,90.1,-30.3
105575,-2.0,50.2,-35.2
105581,-65.8,67.9,-83.4
105588,-55.5,21.0,-55.0
105594,-1.4,-65.2,-31.7
105600,-42.0,-67.2,-7.0
105606,-118.3,-54.8,-52.0
105613,-85.1,-57.2,-8.6
105619,-88.2,-152.0,39.1
105625,-133.9,-113.4,41.5
105631,-116.5,-147.9,41.0
105638,-116.1,-121.7,33.3
105644,-96.7,-108.5,27.3
105650,-88.2,-51.3,25.5
105656,-81.5,-22.2,31.0
105663,-89.6,-31.1,38.5
105669,-80.5,-65.8,50.9
105675,-62.0,-107.6,84.2
105681,-9.8,-6.2,85.6
105688,20.7,-51.2,90.5
105694,-10.6,-49.0,93.9
105700,-14.4,-107.1,90.0
105706,-15.8,-108.2,94.6
105713,-26.9,-91.0,69.6
105719,-12.6,-100.5,31.9
105725,35.2,-53.2,26.8
105731,12.8,-24.7,19.1
105738,1.6,7.9,-2.5
105744,-64.3,28.3,-33.2
105750,-1.9,124.7,-36.4
105756,-100.1,84.0,-63.8
105763,-140.4,59.1,-74.6
105769,-90.5,41.7,-76.3
105775,-77.0,75.8,-82.4
105781,-37.3,75.9,-75.0
105788,-18.2,47.8,-40.6
105794,-24.7,11.5,-11.9
105800,-7.0,-9.3,23.0
105806,-1.0,-4.6,37.8
105813,30.0,-10.7,40.8
105819,15.3,-0.4,42.1
105825,-24.9,1.4,47.2
105831,-4.5,25.4,33.8
105838,25.6,67.2,27.4
105844,8.7,48.0,45.6
105850,-53.6,42.4,39.5
105856,-30.0,26.2,37.0
105863,-40.6,-7.5,18.3
105869,-2.0,-16.5,5.6
105875,4.8,-3.0,0.0
105881,-13.1,1.9,-6.7
105888,4.8,8.4,-13.0
105894,43.5,12.8,-17.9
105900,47.2,23.6,-27.6
105906,30.5,29.4,-37.1
105913,5.8,73.3,-63.0
105919,4.6,34.0,-77.7
105925,26.0,35.0,-96.1
105931,23.8,17.8,-107.8
105938,-15.7,-8.7,-121.5
105944,-31.9,6.0,-126.2
105950,0.9,7.9,-113.1
105956,13.9,-53.6,-105.3
105963,-1.2,18.9,-115.9
105969,26.7,45.9,-116.1
105975,68.5,2.4,-104.7
