time,wx,wy,wz
98566,-1.1,-2.5,1.3
98606,-2.4,0.4,-0.9
98612,-1.1,-0.4,0.1
98619,0.0,-0.4,2.1
98625,2.6,0.1,3.9
98631,0.9,-1.9,4.1
98637,-0.9,-2.4,3.7
98644,-2.1,-1.7,2.6
98650,-1.1,5.3,-0.2
98656,-2.8,2.5,-1.6
98662,-2.8,6.4,-0.7
98669,-3.5,7.8,0.4
98675,-3.6,3.2,-1.1
98681,-1.8,5.6,-1.9
98687,-2.8,3.5,-2.5
98694,-3.7,1.8,-3.7
98700,-2.5,-2.8,-1.7
98706,0.4,-3.8,0.0
98712,-0.2,-3.0,-0.4
98719,0.0,-1.0,0.8
98725,-1.2,-2.4,1.3
98731,-0.7,-1.4,0.0
98737,0.6,0.0,-0.1
98744,-1.0,-6.3,1.6
98750,-0.3,-2.3,1.5
98756,2.2,8.6,1.8
98762,-0.1,3.7,1.9
98769,-0.7,2.4,0.3
98775,-2.6,1.4,0.4
98781,-3.1,1.6,0.6
98787,-2.6,0.6,0.9
98794,-0.8,3.4,1.8
98800,-1.8,2.5,2.1
98806,-2.1,1.4,1.8
98812,-0.9,3.8,1.9
98819,-1.9,0.9,2.1
98825,-2.1,0.2,1.6
98831,-2.9,-3.7,2.8
98837,-2.6,0.9,1.9
98844,-1.2,-3.0,0.1
98850,0.6,5.3,-0.1
98856,-1.4,-0.3,0.1
98862,-1.9,0.0,-0.7
98869,-2.5,-0.7,0.9
98875,-1.0,-0.7,1.8
98881,0.0,-0.5,1.6
98887,1.0,-1.0,1.6
98894,0.6,0.4,2.3
98900,-0.3,-1.8,1.3
98906,1.8,2.0,0.8
98912,0.3,-3.0,0.8
98919,-0.7,0.2,0.4
98925,-1.1,-1.0,0.4
98931,0.9,0.7,1.1
98937,2.2,0.3,2.4
98944,2.9,1.1,4.4
98950,4.2,0.0,5.5
98956,4.0,-5.8,7.0
98962,5.6,-0.4,6.8
98969,4.9,1.8,6.5
98975,3.7,6.9,2.7
98981,0.9,7.0,-1.2
98987,1.6,12.3,-3.2
98994,0.5,11.5,-3.0
99000,2.3,17.2,0.6
99006,2.5,12.3,0.9
99012,2.4,12.2,-0.7
99019,1.4,2.0,-3.0
99025,3.7,14.5,-5.3
99031,-7.0,5.4,-7.2
99037,-19.9,19.1,-15.4
99044,-47.8,9.0,-20.1
99050,-38.9,52.2,-13.9
99056,-36.6,69.4,-20.2
99062,-45.0,78.4,-24.5
99069,-60.2,80.6,-27.4
99075,-69.2,83.5,-46.1
99081,-53.2,207.8,-107.1
99087,-72.1,128.1,-88.6
99094,-57.4,178.8,-58.3
99100,-112.7,42.9,-36.1
99106,-98.7,101.1,16.8
99112,-153.0,-12.9,0.6
99119,-94.1,115.9,59.5
99125,-114.6,-185.0,82.7
99131,-80.2,-8.7,117.4
99137,-113.6,-88.2,141.3
99144,-58.1,-32.2,184.2
99150,-118.8,-142.2,159.5
99156,-13.7,426.3,3.2
99162,-97.2,114.9,16.8
99169,77.6,308.3,-13.3
99175,114.8,223.0,-17.5
99181,7.8,126.6,-44.5
99187,35.4,125.6,-29.3
99194,8.7,148.4,-37.5
99200,14.9,79.8,-42.7
99206,18.0,39.1,-47.0
99212,17.0,-11.2,-32.2
99219,3.1,17.8,-29.4
99225,-7.8,-6.0,0.6
99231,-2.3,-25.6,28.1
99237,-30.6,12.3,12.5
99244,-23.4,-98.9,15.6
99250,-98.8,-140.9,-17.2
99256,-106.3,-130.6,3.4
99262,-24.3,-143.2,-9.1
99269,114.2,-284.4,-5.4
99275,335.7,-220.8,119.6
99281,468.3,-133.7,-39.2
99287,-124.2,-854.5,-176.4
99294,-63.6,-162.9,35.3
99300,-73.9,-6.7,55.7
99306,-169.6,-115.5,151.9
99312,-264.8,39.5,191.5
99319,-30.1,-118.0,144.2
99325,-3.6,-86.7,112.3
99331,12.0,-144.2,105.0
99337,-14.2,-148.2,108.0
99344,-12.7,-75.6,54.1
99350,-6.0,-94.0,37.2
99356,3.5,-35.9,-0.5
99362,-12.6,-41.9,1.5
99369,-7.2,-12.1,9.1
99375,-5.7,-6.9,16.3
99381,-4.5,-23.5,17.2
99387,2.1,-13.3,11.9
99394,-2.4,-21.7,10.6
99400,0.7,-3.2,5.6
99406,-2.3,-7.4,0.4
99412,-1.7,-1.7,-0.5
99419,-6.5,-3.2,1.2
99425,-10.3,-0.4,1.6
99431,-4.9,-21.2,19.4
99437,4.2,-93.9,71.8
99444,34.3,-185.6,136.5
99450,41.9,-300.9,223.2
99456,37.7,-290.2,210.2
99462,20.7,-229.1,168.4
99469,-13.7,-233.0,136.7
99475,-5.0,-177.8,99.9
99481,-26.3,-89.0,67.8
99487,-31.8,2.6,32.7
99494,-50.3,-8.8,-12.4
99500,-51.1,167.4,-13.0
99506,-155.3,9.6,-12.6
99512,-107.8,234.3,-12.3
99519,-102.9,201.0,-7.7
99525,-320.3,-92.0,137.6
99531,378.7,2288.9,46.0
99537,-56.1,1705.9,-1058.6
99544,-1108.1,-1109.8,-417.3
99550,-265.5,-998.6,323.3
99556,28.4,-175.5,-199.5
99562,103.8,47.8,57.8
99569,77.7,180.1,3.7
99575,73.3,-17.5,-49.7
99581,44.3,-13.0,-5.6
99587,9.1,-8.6,-17.0
99594,36.4,128.0,-7.7
99600,-20.7,-86.6,-21.1
99606,40.6,92.6,8.0
99612,-21.1,-48.0,-19.1
99619,21.3,1.4,-2.7
99625,-12.6,-53.2,-4.4
99631,16.8,57.6,0.7
99637,-13.6,-30.8,-3.4
99644,-19.7,-19.8,11.1
99650,-19.6,-38.5,8.3
99656,-0.9,59.3,21.4
99662,-41.9,-130.9,45.3
99669,45.5,208.8,-10.7
99675,-60.2,-215.3,37.5
99681,-31.4,-59.5,-81.6
99687,-29.9,7.6,-94.2
99694,-82.8,-134.9,-26.7
99700,43.9,139.5,-81.8
99706,-66.8,-215.5,-15.5
99712,39.6,191.4,-38.7
99719,-25.2,-122.4,-109.0
99725,-6.0,85.8,-86.9
99731,14.4,56.9,-31.2
99737,-4.7,104.5,-20.5
99744,12.3,37.8,32.8
99750,-27.7,25.5,-2.5
99756,-29.6,14.7,-49.0
99762,-29.4,-1.0,-25.6
99769,-16.2,24.1,-77.9
99775,-22.8,13.5,-71.8
99781,-19.3,-40.3,-79.9
99787,1.7,-31.4,-71.4
99794,5.5,-40.9,-88.6
99800,33.3,-23.7,-69.5
99806,44.4,-22.1,-57.8
99812,14.4,27.6,-47.7
99819,7.3,55.4,-45.5
99825,24.0,92.8,-3.6
99831,18.0,37.0,13.9
99837,14.7,3.0,40.5
99844,-4.9,-21.0,32.3
99850,-5.9,15.7,58.3
99856,-12.6,-25.3,99.2
