time,ax,ay,az
34873,143,940,-177
34879,149,948,-181
34886,129,939,-167
34892,153,941,-182
34898,147,931,-179
34904,149,934,-174
34911,144,949,-173
34917,156,957,-185
34923,137,935,-177
34929,152,940,-185
34936,152,949,-181
34942,139,940,-174
34948,151,935,-181
34954,146,944,-183
34961,154,936,-178
34967,134,946,-171
34973,146,933,-181
34979,137,933,-175
34986,149,936,-179
34992,153,948,-181
34998,138,938,-174
35004,147,938,-178
35011,152,928,-184
35017,139,933,-177
35023,134,954,-176
35029,147,942,-184
35036,136,931,-176
35042,150,942,-185
35048,154,949,-183
35054,149,953,-180
35061,148,932,-181
35067,145,926,-186
35073,156,941,-181
35079,142,951,-169
35086,159,940,-180
35092,151,929,-174
35098,164,936,-177
35104,156,938,-177
35111,149,942,-174
35117,149,930,-176
35123,147,951,-185
35129,159,931,-180
35136,132,929,-153
35142,170,930,-179
35148,156,930,-170
35154,177,929,-183
35161,167,943,-180
35167,163,947,-182
35173,162,920,-187
35179,156,926,-200
35186,181,935,-207
35192,176,941,-194
35198,173,933,-198
35204,157,920,-195
35211,171,927,-208
35217,179,937,-215
35223,167,922,-211
35229,181,930,-232
35236,157,921,-250
35242,126,912,-270
35248,85,909,-249
35254,13,898,-191
35261,138,916,-247
35267,159,832,-191
35273,68,764,-138
35279,104,891,-161
35286,292,975,-243
35292,517,875,-346
35298,741,768,-679
35304,693,846,-690
35311,514,993,-701
35317,212,1167,-860
35323,233,1341,-960
35329,-581,1551,-566
35336,-529,1126,-469
35342,-561,980,-323
35348,-53,1347,-477
35354,-133,514,-198
35361,135,432,-240
35367,-395,505,274
35373,339,-119,416
35379,-40,-643,815
35386,-1113,-628,744
35392,122,-190,434
35398,-300,-411,959
35404,-361,618,901
35411,-217,647,1132
35417,-553,815,1477
35423,373,332,1003
35429,484,1036,808
35436,763,300,454
35442,363,416,574
35448,433,414,571
35454,760,615,460
35461,833,651,368
35467,700,626,436
35473,798,605,397
35479,716,543,413
35486,870,614,420
35492,887,435,280
35498,755,440,230
35504,857,457,159
35511,857,394,125
35517,876,398,166
35523,870,421,237
35529,875,398,240
35536,821,374,216
35542,896,330,187
35548,893,381,184
35554,882,324,190
35561,906,329,167
35567,932,363,151
35573,910,324,137
35579,937,322,134
35586,914,391,180
35592,883,349,175
35598,881,280,134
35604,899,289,132
35611,911,338,144
35617,946,338,148
35623,902,306,158
35629,928,317,134
35636,955,342,110
35642,964,298,106
35648,979,321,105
35654,1068,348,108
35661,1118,349,72
35667,1148,289,-22
35673,1238,176,-29
35679,1147,195,-174
35686,1113,-5,-437
35692,1060,-178,-583
35698,781,-239,-643
35704,619,-307,-728
35711,445,-287,-827
35717,244,-316,-942
35723,205,-441,-910
35729,107,-226,-1228
35736,86,-147,-1238
35742,241,-252,-1539
35748,-62,-116,-1375
35754,53,23,-1665
35761,-689,205,-1996
35767,538,311,-1996
35773,-1998,49,-1953
35779,-1998,1996,1998
35786,-89,1996,445
35792,354,-1476,-714
35798,-801,1311,1705
35804,704,-862,531
35811,-601,758,1119
35817,-305,90,845
35823,-502,377,939
35829,-322,380,995
35836,-251,339,858
35842,-145,357,856
35848,-173,353,910
35854,30,271,729
35861,-167,196,782
35867,190,228,634
35873,-390,293,1124
35879,116,235,1014
35886,-434,357,1392
35892,-303,368,1459
35898,-312,-432,738
35904,-622,342,870
35911,-286,226,990
35917,151,-45,948
35923,-232,296,959
35929,-493,220,1039
