time,ax,ay,az
70651,-523,150,915
70658,-417,78,858
70664,-540,127,975
70670,-512,169,883
70676,-499,178,877
70683,-487,210,877
70689,-420,174,873
70695,-459,213,872
70701,-546,213,889
70708,-439,132,835
70714,-527,158,910
70720,-509,209,842
70726,-576,244,854
70733,-509,189,850
70739,-527,234,855
70745,-469,163,887
70751,-574,130,896
70758,-624,228,881
70764,-570,259,795
70770,-539,269,775
70776,-592,226,853
70783,-511,214,911
70789,-468,187,872
70795,-559,237,806
70801,-696,374,835
70808,-532,280,729
70814,-454,239,606
70820,-373,64,385
70826,-159,-234,287
70833,214,-181,183
70839,459,-270,210
70845,729,-498,177
70851,1128,-349,254
70858,1001,-500,543
70864,431,-156,657
70870,-336,-22,839
70876,-759,401,857
70883,-1011,442,527
70889,-1215,811,66
70895,-1876,593,261
70901,-1604,900,18
70908,-1362,253,361
70914,-959,290,-35
70920,-1154,513,-158
70926,-1097,491,-408
70933,-1211,843,-424
70939,-838,758,-376
70945,-933,363,-213
70951,-803,600,-447
70958,-810,252,-518
70964,-1101,486,-555
70970,-1139,483,-896
70976,-1157,777,-215
70983,-740,487,-404
70989,-1044,434,-401
70995,-913,337,-560
71001,-721,516,-484
71008,-789,212,-439
71014,-683,47,-435
71020,-751,392,-423
71026,-913,353,-404
71033,-978,451,-535
71039,-814,451,-649
71045,-686,435,-517
71051,-711,616,-291
71058,-775,586,25
71064,-838,603,149
71070,-838,552,-12
71076,-823,640,-240
71083,-1065,691,-190
71089,-1070,528,-150
71095,-975,364,-153
71101,-808,191,-91
71108,-885,354,43
71114,-889,478,11
71120,-959,649,85
71126,-818,726,37
71133,-713,830,-69
71139,-662,1063,-88
71145,-636,1375,49
71151,-447,1127,73
71158,-404,1004,113
71164,-194,770,160
71170,83,759,264
71176,-321,933,651
71183,-156,688,575
71189,-323,407,390
71195,-8,407,-163
71201,55,688,-561
71208,-972,1600,227
71214,799,731,-1452
71220,-21,1083,-509
71226,786,107,-717
71233,39,1247,-329
71239,831,867,-772
71245,305,1083,-289
71251,1099,829,-859
71258,-47,919,-27
71264,696,633,-466
71270,-72,839,1
71276,182,965,-167
71283,254,1102,-200
71289,63,1113,-148
71295,1160,752,-718
71301,437,824,-81
71308,385,665,-16
71314,574,697,-210
71320,281,1057,-118
71326,121,941,73
71333,469,646,-60
71339,582,460,-106
71345,360,607,-51
71351,115,941,-36
71358,230,1472,-346
71364,353,1174,-483
71370,140,786,-342
71376,317,820,-564
71383,160,1022,-400
71389,14,954,-220
71395,125,901,-219
71401,289,855,-275
71408,247,901,-200
71414,246,875,-179
71420,144,909,-153
71426,97,947,-137
71433,160,984,-151
71439,218,923,-153
71445,116,929,-94
71451,127,936,-75
71458,76,897,-112
71464,737,883,-587
71470,193,925,-141
71476,261,736,-150
71483,291,863,-203
71489,206,1127,-186
71495,221,1073,-191
71501,224,908,-229
71508,342,777,-345
71514,95,1046,-47
71520,-19,1070,46
71526,463,747,-207
71533,420,697,-157
71539,296,914,-77
71545,228,1077,-87
71551,197,1001,-101
71558,234,885,-124
71564,270,908,-140
71570,205,926,-100
71576,219,932,-108
71583,258,940,-135
71589,228,921,-122
71595,217,916,-111
71601,247,941,-135
71608,229,943,-145
71614,212,939,-144
71620,223,929,-154
71626,215,909,-149
71633,224,933,-149
71639,236,969,-152
71645,237,958,-126
71651,237,902,-111
71658,256,915,-122
