time,wx,wy,wz
94979,-1.4,1.6,0.9
95028,-0.9,3.7,-1.5
95054,0.0,3.9,-4.2
95103,-0.7,2.8,0.9
95110,-0.3,3.5,0.9
95116,-0.4,3.7,1.1
95122,-0.4,1.9,-1.1
95128,-0.9,3.0,-2.4
95135,-2.0,2.8,0.0
95141,-0.4,1.0,-0.7
95147,-0.1,1.5,-0.4
95153,-1.8,0.5,1.1
95160,-1.3,2.5,1.4
95166,-1.1,0.1,1.8
95172,-0.3,2.3,2.2
95178,-0.7,-0.6,1.8
95185,4.4,0.2,0.8
95191,1.2,0.0,2.1
95197,-1.1,3.4,2.0
95203,-1.1,2.2,0.6
95210,-1.3,0.3,1.1
95216,-2.5,0.8,2.1
95222,-3.3,0.9,2.1
95228,-3.6,1.3,3.0
95235,-3.9,-3.4,2.5
95241,-6.3,-4.7,0.8
95247,-11.2,-0.6,1.7
95253,-7.4,-1.8,2.6
95260,0.1,-3.1,5.8
95266,0.2,-5.7,8.2
95272,-0.9,-5.5,6.9
95278,-1.4,-4.2,5.1
95285,-2.1,-5.1,5.7
95291,-1.0,-4.1,6.3
95297,2.1,1.8,4.8
95303,0.7,4.0,3.7
95310,-0.7,5.1,1.3
95316,0.1,4.5,-1.1
95322,1.0,5.8,-1.4
95328,0.9,6.7,-0.7
95335,1.7,5.6,-0.4
95341,3.1,6.5,1.0
95347,3.9,3.2,0.0
95353,1.0,0.0,-1.4
95360,-1.7,2.8,-0.2
95366,-1.0,4.2,-0.4
95372,1.4,4.0,-0.9
95378,-0.6,0.5,-0.3
95385,-1.9,2.0,-0.2
95391,-1.6,2.0,0.0
95397,-1.9,0.9,1.6
95403,-1.8,-0.9,2.0
95410,-1.6,-0.1,0.9
95416,-3.4,0.9,3.2
95422,-0.7,1.7,1.9
95428,-0.2,1.7,-0.9
95435,-2.3,1.6,0.7
95441,-1.6,1.9,-0.3
95447,-1.8,0.7,-0.6
95453,0.0,2.9,-0.5
95460,-0.2,0.9,-0.3
95466,0.3,2.5,0.1
95472,-0.7,0.4,1.8
95478,0.0,0.9,1.9
95485,0.7,-0.4,2.1
95491,-0.1,0.8,2.8
95497,-1.4,2.0,2.8
95503,-1.1,-0.4,0.3
