time,wx,wy,wz
111406,-43.4,8.4,-13.0
111416,19.5,-15.1,-15.4
111425,34.9,23.8,-20.1
111431,8.0,61.9,-68.6
111458,-73.4,-58.8,14.3
111467,-105.3,-49.4,-31.2
111481,-90.8,-80.1,-0.7
111498,39.6,-132.9,62.0
111505,58.0,-78.8,74.6
111517,37.0,71.4,-18.2
111528,-1.1,83.0,-29.0
111535,13.1,67.4,-23.9
111542,32.4,41.9,-7.7
111556,11.4,19.4,-37.8
111568,14.8,36.8,-41.9
111580,56.5,43.1,-24.0
111592,35.2,21.4,40.9
111615,-106.6,-60.6,47.4
111621,-105.0,-86.8,50.8
111628,-92.9,-110.8,28.8
111634,-69.8,-132.5,42.7
111640,33.0,-119.7,54.8
111646,113.2,-56.0,49.9
111653,109.9,39.2,0.7
111659,105.0,166.0,-40.3
111665,92.3,148.8,-32.0
111671,40.5,129.9,-68.5
111678,57.8,115.1,-36.3
111684,76.6,55.0,-5.1
111690,36.4,3.0,-27.0
111696,67.0,-7.7,-33.1
111703,75.6,27.0,-27.5
111709,33.8,63.5,-35.3
111715,27.8,73.3,-39.2
111721,-9.0,12.2,-31.5
111728,-10.9,-58.9,78.0
111928,147.9,15.1,27.5
111934,83.7,46.6,-24.2
112134,74.3,109.4,39.8
112140,82.5,143.0,55.6
112146,59.0,160.2,60.4
112153,64.1,166.4,68.1
112159,51.8,54.4,67.1
112165,15.4,40.9,68.7
112171,7.0,-70.0,87.2
112178,96.0,286.0,105.8
112184,-39.4,-64.1,90.9
112190,-55.7,-44.4,73.6
112196,-17.6,94.6,61.8
112203,-98.8,-299.7,68.4
112209,-45.7,4.9,87.9
112215,-87.8,-29.0,94.5
112221,-97.9,-54.3,97.2
112228,-76.0,-161.2,97.3
112234,-49.9,-71.6,62.7
112240,-35.1,36.5,24.6
112246,-30.4,-86.8,3.9
112253,0.4,-77.0,37.7
112259,17.5,13.0,51.0
112265,-2.7,-43.5,27.1
112271,2.7,-20.7,14.4
112278,-0.7,-59.3,32.6
112284,-22.8,-105.9,40.3
112290,4.8,93.6,17.0
112296,-34.2,-162.5,4.6
112303,19.0,263.6,23.1
112309,-70.2,-104.2,-16.3
112315,-48.4,-82.2,-33.6
112321,27.1,177.8,-50.1
112328,10.6,18.1,-44.3
