time,ax,ay,az
18699,-1065,681,-120
18705,-1114,709,-71
18711,-715,524,-169
18718,-584,516,-229
18724,-660,341,-178
18730,-757,397,-120
18736,-897,448,-137
18743,-1040,534,-166
18749,-1167,570,-313
18755,-1303,682,-454
18761,-1388,904,-293
18768,-1191,893,-169
18774,-1324,598,-381
18780,-1205,393,-576
18786,-789,278,-450
18793,-649,201,-282
18799,-691,99,-239
18805,-955,73,-350
18811,-1168,-3,-495
18818,-1137,-112,-668
18824,-851,-139,-764
18830,-1031,-200,-704
18836,-828,145,-463
18843,-1457,467,-165
18849,-1382,552,-53
18855,-986,387,58
18861,-627,274,-64
18868,-570,236,-172
18874,-732,109,-215
18880,-756,227,-389
18886,-1018,251,-404
18893,-1348,369,-511
18899,-1600,557,-601
18905,-1179,949,-318
18911,-1320,644,-279
18918,-1210,355,-376
18924,-734,302,-266
18930,-687,257,-124
24727,-1203,852,-447
