time,wx,wy,wz
61929,-27.0,14.4,-7.4
61997,-32.9,-1.8,28.7
62003,-35.2,-43.1,0.2
62009,1.4,30.3,-31.6
62015,30.1,119.7,-42.7
62022,32.5,116.0,-26.2
62028,-12.8,-23.1,-11.2
62034,-6.7,20.5,-17.2
62040,-0.7,15.6,-20.0
62047,7.6,15.9,-3.2
62053,22.4,48.9,15.6
62059,10.2,-56.8,31.2
62065,-20.7,-239.6,44.4
62072,-6.5,50.1,26.6
62078,-11.2,51.0,-28.7
62084,-41.8,-91.2,-57.5
62090,13.0,54.1,-12.0
62097,-15.4,-46.2,23.3
62103,-1.2,10.5,25.2
62109,8.8,23.5,6.0
62115,-16.7,-54.3,13.6
62122,-3.1,21.9,18.8
62128,-13.5,13.4,4.2
62134,-21.3,-101.7,15.2
62140,-8.1,75.5,28.0
62147,-21.4,19.0,5.6
62153,24.2,72.5,-50.2
62159,42.5,153.3,-37.4
62165,3.2,77.8,-12.4
62172,-25.2,11.8,-19.6
62178,-26.4,22.1,-39.5
62184,-17.6,39.6,-30.4
62190,-2.6,38.6,1.6
62197,14.9,79.2,10.2
62203,-24.9,-122.3,22.5
62209,0.1,-50.1,27.4
62215,-13.7,30.0,5.3
62222,-6.7,47.6,-26.3
62228,-4.4,-13.9,-36.4
62234,13.5,46.9,4.4
62240,-7.7,21.7,13.6
62247,-11.9,14.4,0.9
62253,-9.3,41.0,-11.0
62259,-20.5,49.0,-3.1
62265,-26.2,90.7,-5.8
62272,-14.5,190.5,-10.6
62278,-81.9,-266.3,4.3
62284,16.5,166.8,13.0
62290,-4.9,75.0,1.7
62297,4.7,29.6,-24.6
62303,28.7,151.0,-36.4
62309,6.7,84.2,-21.7
62315,-9.2,56.8,-26.7
62322,-26.0,9.8,-30.2
62328,-18.2,36.1,-7.9
62334,-10.9,-36.9,13.6
62340,36.3,144.7,17.3
62347,-24.0,-102.1,-0.5
62353,-24.2,-27.2,-14.3
62359,0.4,39.0,-20.0
62365,14.7,31.3,-5.4
62372,-8.8,-2.8,5.5
62378,-27.0,-15.2,5.6
62384,-18.1,-3.4,10.7
62390,-3.5,-3.1,28.4
62397,2.1,7.7,31.0
62403,-2.5,5.7,8.1
62409,5.4,46.4,-4.4
62415,5.2,31.9,-8.9
62422,6.6,7.7,-7.9
62428,3.2,26.7,-9.1
62434,-5.9,0.5,-15.5
62440,7.2,-2.3,-17.2
62447,11.7,2.0,-0.6
62453,5.8,-0.6,6.3
62459,1.8,2.0,0.0
62465,-0.1,4.8,-1.6
62472,-2.8,-6.0,-0.9
62478,-1.3,0.0,3.5
62484,-2.0,-2.6,4.2
62490,-3.4,-15.0,3.2
62497,2.5,1.0,2.9
62503,1.8,-5.1,2.8
62509,2.0,1.1,2.6
62515,-1.3,3.7,1.1
62522,-0.9,1.4,-0.7
62528,-0.3,2.0,-0.1
62534,-1.0,6.0,0.9
62540,-1.8,-0.1,0.2
62547,-0.3,1.3,-0.6
62553,-1.4,-4.0,0.4
62559,2.2,5.8,0.9
62565,-1.6,0.5,3.8
62572,-4.4,-7.7,4.8
62578,-2.0,-1.1,3.5
62584,0.0,0.7,1.2
62590,-0.7,0.4,1.1
62597,-1.4,-1.6,2.3
62603,-1.8,-3.7,5.1
62609,0.0,-0.5,5.0
62615,3.0,4.5,2.7
62622,-0.1,1.1,3.1
62628,-2.6,5.2,2.4
62634,-5.5,-3.4,-0.1
62640,-1.1,5.8,0.9
62647,-1.6,-2.8,2.9
62653,-2.1,-2.8,4.4
62659,0.2,-0.8,3.9
62665,-0.4,1.8,3.3
62672,-2.4,-2.4,0.5
62678,-3.7,-5.9,-1.3
62684,-1.2,6.9,-0.4
62690,-1.5,2.4,-0.9
62697,-1.2,9.8,-3.0
62703,-4.6,7.4,-3.5
62709,-9.7,0.5,0.0
62715,-8.1,2.1,0.5
62722,-6.3,2.1,1.3
62728,-6.3,4.5,-1.4
62734,-6.3,-3.0,-4.4
62740,-6.6,8.2,-4.9
62747,-7.8,6.0,-4.9
62753,-3.5,12.1,-3.2
62759,-2.9,6.3,-0.7
62765,-1.9,10.6,0.5
62772,-1.1,3.9,0.5
62778,-2.3,-5.3,2.0
62784,1.4,4.0,2.5
62790,2.3,0.3,2.1
62797,0.7,-2.4,3.5
62803,2.1,7.2,4.4
62809,-3.3,-2.3,11.0
62815,0.4,3.0,28.9
62822,8.2,-22.5,26.7
62828,24.9,26.1,14.4
62834,35.6,-20.2,22.8
62840,103.3,-24.2,32.4
62847,130.3,-98.9,18.2
62853,129.8,-19.3,-7.7
62859,0.4,-51.0,-31.7
62865,-132.9,3.9,-100.5
62872,-146.5,455.8,-66.7
62878,-287.9,-165.4,163.9
62884,-175.8,363.2,227.2
62890,-191.1,49.4,202.4
62897,2.8,116.8,119.0
62903,-27.3,473.3,10.7
62909,-46.7,870.8,-152.1
62915,-394.0,451.5,-131.3
62922,115.9,281.1,16.8
62928,0.9,111.6,53.9
62934,-6.4,110.3,26.3
62940,-15.1,133.9,-56.9
62947,-21.7,118.8,-58.0
62953,-52.7,57.6,-50.2
62959,-98.6,-7.6,-42.4
62965,-58.5,-80.9,-30.6
62972,-17.2,-180.4,-19.8
62978,109.5,-193.7,-28.2
62984,278.7,-199.0,99.0
62990,291.9,-377.3,52.7
62997,384.0,76.0,45.9
63003,129.9,-623.7,-88.6
63009,-73.2,-190.1,157.8
63015,-137.4,-156.3,219.6
63022,-107.3,-111.7,163.0
63028,-32.3,-85.4,117.8
63034,0.0,-128.5,59.9
63040,19.1,-47.2,21.2
63047,16.8,-50.9,2.1
63053,15.6,-61.8,-3.9
63059,11.2,-78.2,-4.5
63065,11.4,-77.7,-5.3
63072,20.7,-46.3,-8.2
63078,16.9,-38.7,-18.2
63084,10.5,7.7,-10.8
63090,-4.9,-14.0,0.7
63097,14.6,-33.7,5.8
63103,18.1,-52.7,40.2
63109,42.7,-87.9,87.2
63115,62.3,-177.8,164.8
63122,92.6,-214.6,224.6
63128,73.7,-334.6,316.4
63134,72.4,-387.1,283.5
63140,55.7,-264.6,185.5
63147,19.8,-237.9,129.5
63153,1.4,-90.5,73.9
63159,-90.9,-75.2,38.8
63165,-136.0,168.6,8.4
63172,-200.0,181.0,-18.9
63178,-274.0,91.0,-2.1
63184,-241.5,18.6,-20.9
63190,-534.3,2279.7,48.4
63197,-510.3,504.2,-1045.6
63203,-1551.2,-2069.6,-474.8
63209,-329.7,-356.5,-13.2
63215,-41.0,31.2,-55.5
63222,3.3,26.3,43.8
63228,14.0,189.2,6.7
63234,-9.3,9.4,-52.5
63240,5.3,-75.5,20.0
63247,-19.1,-66.8,-50.0
63253,-8.3,-214.2,-52.5
63259,2.3,-6.0,12.1
63265,-3.5,30.0,-5.9
63272,-30.1,-67.6,-6.5
63278,-22.2,4.4,-2.6
63284,-53.3,-30.9,18.2
63290,-50.9,-90.7,-23.6
63297,-6.3,44.1,10.8
63303,-29.3,-23.5,23.1
63309,-5.8,38.7,-17.2
63315,-17.7,-23.4,2.9
63322,-11.9,16.5,4.8
63328,-22.1,-19.6,16.9
63334,-6.7,-12.1,-3.5
63340,-15.5,-12.3,15.1
63347,-1.1,10.7,-1.6
63353,-4.2,11.2,0.2
63359,-16.1,-6.0,12.6
63365,-5.6,5.4,0.4
63372,-5.4,10.9,11.6
63378,-4.4,31.7,4.7
63384,0.0,-5.5,10.3
63390,4.2,13.6,0.2
63397,-4.2,-0.1,3.1
63403,-3.1,-5.0,0.7
63409,-5.9,3.2,2.8
63415,-9.8,16.8,17.2
63422,3.7,-0.8,0.2
63428,-0.7,-2.8,3.3
63434,-7.6,-10.2,7.6
63440,-6.6,0.2,-7.3
63447,-12.1,-20.2,8.4
63453,-5.0,-5.3,9.3
63459,-10.2,-4.7,-1.1
63465,-8.4,0.7,7.5
63472,-5.3,-2.4,-0.2
63478,2.3,-5.6,7.1
63484,-7.8,-28.0,16.3
63490,-11.2,0.1,0.7
