time,ax,ay,az
113351,-526,131,869
113358,-525,87,859
113364,-577,85,822
113370,-587,82,856
113376,-603,64,858
113383,-580,94,834
113389,-617,87,851
113395,-565,98,839
113401,-564,76,842
113408,-581,81,851
113414,-464,109,757
113420,-505,53,835
113426,-770,88,959
113433,-621,7,884
113439,-569,55,798
113445,-517,-13,825
113451,-498,33,897
113458,-652,99,793
113464,-1032,230,525
113470,-957,137,295
113476,-670,-112,-16
113483,-342,-404,-449
113489,1104,-514,-1319
113495,1213,-490,-465
113501,1206,-251,-118
113508,0,-159,-227
113514,-1338,87,205
113520,-1725,440,-74
113526,-1998,1996,-867
113533,-1998,1977,189
113539,-1677,1268,62
113545,-921,1996,-454
113551,-1079,1463,3
113558,-757,1208,-48
113564,-800,720,-79
113570,-924,639,-129
113576,-650,516,-240
113583,-725,479,-97
113589,-657,585,-67
113595,-423,684,-43
113601,-432,770,27
113608,-809,805,124
113614,-929,702,143
113620,-794,704,85
113626,-731,591,-10
113633,-933,679,41
113639,-782,551,51
113645,-575,599,-48
113651,-856,418,61
113658,-843,463,36
113664,-940,496,81
113670,-909,451,63
113676,-880,468,12
113683,-940,536,50
113689,-973,484,81
113695,-948,428,94
113701,-854,457,34
113708,-784,508,-19
113714,-826,522,9
113720,-821,502,6
113726,-930,482,66
113733,-941,473,80
113739,-887,436,62
113745,-881,441,74
113751,-856,423,62
113758,-873,448,81
113764,-884,448,94
113770,-933,475,97
113776,-894,479,74
113783,-873,466,36
113789,-882,437,43
113795,-876,431,48
113801,-862,431,55
113808,-912,431,90
113814,-874,435,63
113820,-901,420,80
113826,-879,420,51
113833,-920,434,67
113839,-927,408,97
113845,-968,428,120
113851,-1027,388,142
113858,-1080,370,119
113864,-948,414,93
113870,-774,419,44
113876,-680,513,41
113883,-573,708,146
113889,-515,680,244
113895,-705,781,387
113901,-752,774,444
113908,-695,701,319
113914,-846,654,358
113920,-759,608,260
113926,-765,541,275
113933,-876,631,301
113939,-806,860,216
113945,-708,865,161
113951,-551,688,119
113958,-465,544,62
113964,-539,483,-56
113970,-793,826,-176
113976,-763,1575,-284
113983,-782,945,-188
113989,-784,1280,-290
113995,-1251,1812,1
114001,-835,549,299
114008,-89,507,160
114014,209,234,198
114020,566,288,363
114026,154,855,609
114033,-227,1368,635
114039,140,1996,280
114045,-1649,1996,-323
114853,-100,794,137
114869,-289,1617,-85
114881,-603,1089,-70
114887,-91,1345,-292
114897,-740,874,53
114984,-277,706,201
115014,-606,1265,305
115026,-597,1236,201
115038,220,741,-155
115045,-534,987,267
115057,47,869,8
115078,-174,1056,201
115084,-435,1292,330
115090,-473,1363,175
115096,134,1302,-542
115103,-209,1085,-105
115109,-80,864,-149
115115,-181,932,2
115121,-267,851,88
115128,-173,693,45
115134,-48,647,-60
115140,-5,694,-106
115146,-190,894,53
115153,-375,1233,59
115159,-561,1456,239
115165,-309,1310,34
115171,129,1056,-307
115178,-66,875,-210
115184,-663,941,7
115190,-234,780,-58
115196,-83,629,5
115203,-56,493,69
115209,-78,561,125
115215,-358,863,324
115221,-114,1312,250
115228,34,1305,128
115234,-370,1398,376
115240,-6,1198,24
115246,202,1286,-206
115253,15,764,-120
115259,-91,754,-162
115265,-352,1017,-37
115271,-265,806,8
115278,-243,519,81
115284,-163,593,37
115290,-106,877,-75
115296,-165,1149,-140
115303,-683,1532,183
115309,-616,1265,119
115315,175,1223,-393
115321,-416,934,-43
115328,-581,925,-82
115334,-264,817,-64
115340,-148,653,77
115346,-101,517,90
115353,30,552,24
115359,-353,877,222
115365,-372,1190,227
115371,-374,1274,230
115378,-489,1230,261
115384,148,1495,-371
115390,-156,1259,79
115396,-151,629,52
115403,127,597,-314
115409,-292,981,0
115415,-378,929,161
115421,-226,721,100
115428,-138,705,32
115434,-104,797,-27
115440,-290,1126,12
115446,-525,1352,118
115453,-328,1173,-219
115459,-55,1152,-229
115465,-609,896,130
115471,-291,886,-124
115478,-8,870,-148
115484,-88,797,85
115490,-96,761,141
115496,-191,865,236
115503,-193,989,264
115509,-68,873,286
115515,-32,841,310
115521,174,918,231
115528,-138,1134,418
115534,-290,1124,484
115540,151,1360,-366
115546,-158,1267,-210
115553,-580,903,-77
115559,-622,1107,-98
115565,-518,855,38
115571,-348,546,30
115578,-178,648,-137
115584,-217,807,-127
115590,-324,979,-33
115596,-433,1030,48
115603,-322,1136,-122
115609,-93,960,-430
115615,-177,1042,-27
115621,-371,904,202
115628,-168,876,-16
115634,-285,951,-44
115640,-416,1055,52
115646,-406,944,73
115653,-371,841,86
115659,-271,966,5
115665,-225,981,64
115671,-301,880,-106
115678,90,1075,-245
115684,-350,844,220
115690,28,874,10
115696,29,1047,-19
115703,11,1182,-4
115709,-55,994,92
115715,-73,815,117
115721,-40,845,45
115728,-88,1019,-15
115734,-84,1056,-46
115740,-73,963,-89
115746,-255,1015,29
115753,-189,1074,31
115759,2,845,-82
115765,7,796,-98
115771,-181,902,43
115778,-278,1154,98
115784,-260,1110,77
115790,-154,963,-8
115796,-209,965,28
115803,-272,971,0
115809,-298,963,-149
115815,-163,942,-242
115821,-347,845,-62
115828,-324,816,-25
115834,-257,908,-13
115840,-170,972,-86
115846,-179,999,-80
115853,-184,970,-36
115859,-158,969,-28
115865,-144,955,-15
115871,-107,920,-33
115878,-125,952,-40
115884,-185,988,-8
115890,-187,1014,-33
115896,-156,998,-68
115903,-170,942,-39
115909,-171,927,-27
115915,-156,953,-30
115921,-153,954,-34
115928,-175,968,-35
115934,-157,977,-38
115940,-129,959,-47
115946,-136,975,-46
115953,-155,997,-40
115959,-157,990,-49
115965,-131,957,-67
115971,-145,953,-50
115978,-172,951,-52
115984,-181,956,-47
115990,-169,960,-52
115996,-165,955,-50
116003,-171,968,-37
116009,-163,958,-33
116015,-136,944,-45
116021,-126,945,-37
116028,-143,959,-34
116034,-154,966,-37
116040,-156,954,-43
116046,-151,959,-45
116053,-156,957,-47
116059,-170,971,-53
116065,-174,974,-48
116071,-151,967,-59
116078,-147,973,-51
116084,-146,957,-36
116090,-152,954,-41
116096,-143,955,-48
116103,-143,973,-52
116109,-150,964,-49
116115,-165,954,-39
116121,-150,972,-56
116128,-137,949,-60
116134,-146,965,-50
116140,-158,973,-51
116146,-159,969,-58
116153,-148,957,-61
116159,-151,955,-51
116165,-158,945,-48
116171,-161,934,-49
116178,-159,958,-55
116184,-144,981,-67
116190,-147,963,-44
116196,-142,942,-43
116203,-133,955,-38
116209,-133,953,-31
116215,-127,971,-39
116221,-125,979,-32
116228,-124,965,-17
116234,-125,959,-12
116240,-156,938,-20
116246,-117,827,-37
116253,-88,650,-31
116259,-20,685,-139
116265,-69,790,-164
116271,-27,783,-265
116278,23,868,-462
116284,111,1002,-676
116290,95,975,-732
116296,-26,741,-648
116303,35,569,-881
116309,-148,479,-836
116315,-171,501,-764
116321,-19,931,-948
116328,272,807,-1666
116334,338,706,-1569
116340,-80,1030,-1382
116346,-634,751,-389
116353,-844,410,-168
116359,-564,419,-156
116365,-437,293,-194
116371,-420,622,-143
116378,-331,937,-264
116384,-504,922,-141
116390,-562,1007,-177
116396,-640,1122,-152
116403,-568,899,-152
116409,-582,792,-161
116415,-564,690,-194
116421,-751,967,-105
116428,-772,726,-7
116434,-944,499,425
116440,-501,63,84
116446,259,809,-610
116453,1998,-656,-1115
116459,-749,306,728
116465,-491,1047,365
116471,176,381,-32
116478,-1037,1685,-472
116484,-363,671,-219
116490,-729,1051,226
116496,-139,715,65
116503,-98,908,-244
116509,-838,1261,813
116515,-535,1494,790
116521,-44,833,314
116528,-411,1087,390
116534,139,502,419
116540,427,687,292
116546,550,236,484
116553,711,357,489
116559,523,441,620
116565,580,480,595
116571,706,561,605
116578,637,777,706
116584,663,576,574
116590,641,618,554
116596,645,456,444
116603,645,474,464
116609,651,551,507
116615,652,496,481
116621,618,590,492
116628,761,483,446
116634,690,553,460
116640,659,521,463
116646,681,454,352
116653,767,560,417
116659,838,646,467
116665,982,553,342
116671,1190,661,166
116678,1435,509,106
116684,1324,193,-286
116690,1020,-140,-693
116696,851,-375,-891
116703,538,-386,-1016
116709,403,-495,-1001
116715,121,-361,-951
116721,-57,-111,-1058
116728,-238,-189,-1194
116734,-327,85,-1916
116740,-474,-437,-1996
116746,-984,-114,-1996
116753,-253,1119,-1996
116759,-1998,1325,-1996
116765,-1998,-1998,-1996
116771,-1998,1996,-1548
116778,-1998,1353,1429
116784,-1723,-495,1917
116790,641,48,618
116796,-466,-223,263
116803,-1240,-181,694
116809,-684,437,718
116815,-356,131,991
116821,-769,297,992
116828,-601,184,660
116834,-571,299,716
116840,-532,163,851
116846,-484,215,923
116853,-457,288,924
116859,-373,148,796
116865,-735,190,993
116871,-38,276,559
116878,-564,188,997
