time,wx,wy,wz
49533,-2.9,1.5,-3.7
49539,-0.7,1.6,-3.2
49545,1.7,2.1,-2.9
49551,3.1,3.3,-2.5
49558,3.2,2.2,-0.9
49564,3.4,0.9,-0.9
49570,2.9,1.1,-2.3
49576,1.2,0.9,-3.0
49583,-0.3,1.6,-1.8
49589,0.9,1.8,-2.3
49595,0.7,1.6,-2.5
49601,0.5,2.3,-2.7
49608,0.8,2.3,-3.1
49614,-1.3,0.9,-4.2
49620,-0.5,-0.9,-3.9
49626,0.0,1.5,-2.8
49633,4.5,0.8,-3.2
49639,5.6,2.2,-0.8
49645,2.9,2.2,-1.1
49651,-0.9,0.4,-2.8
49658,-2.0,-1.0,-3.9
49664,-2.2,-0.7,-2.6
49670,1.4,-0.4,-2.8
49676,2.1,-0.8,-1.0
49683,1.6,1.2,0.9
49689,-2.1,2.1,0.2
49695,-0.9,2.1,0.1
49701,-4.7,2.4,1.4
49708,-5.6,3.5,-0.4
49714,-1.1,3.0,-0.7
49720,1.8,1.7,0.6
49726,1.3,0.4,1.1
49733,1.6,-0.5,1.1
49739,2.5,-0.7,0.6
49745,0.7,-1.6,-0.6
49751,-1.4,-0.7,-0.4
49758,0.2,0.0,-1.0
49764,0.1,0.4,-0.9
49770,1.4,-0.4,-0.4
49776,0.7,-0.4,0.0
49783,-1.6,-1.0,0.6
49789,-1.4,-1.9,1.0
49795,-1.0,-1.4,1.3
49801,-1.5,-1.6,1.4
49808,-0.8,-1.4,0.9
49814,-0.2,-1.1,1.9
49820,1.0,-1.4,1.4
49826,2.9,-2.8,1.1
49833,4.4,-0.6,2.5
49839,3.4,0.3,2.4
49845,1.6,1.2,2.6
49851,3.1,-0.7,1.6
49858,4.8,-0.1,1.4
49864,2.9,0.9,1.6
49870,2.4,2.3,3.0
49876,4.4,3.7,2.3
49883,4.1,2.8,0.4
49889,4.0,2.8,0.4
49895,3.6,2.8,-2.3
49901,6.0,2.5,-2.8
49908,5.6,2.1,-1.1
49914,3.7,2.2,1.7
49920,1.4,-0.4,0.7
49926,1.4,-1.8,0.7
49933,1.7,-3.1,-1.5
49939,-0.9,0.0,-1.8
49945,-3.0,1.6,-2.6
49951,-2.8,3.2,-4.2
49958,-4.4,4.7,-1.7
49964,-4.9,3.2,0.4
49970,-0.2,2.5,1.4
49976,5.6,2.4,3.5
49983,20.3,-1.4,8.6
49989,55.7,-10.7,16.3
49995,100.5,-32.7,14.4
50001,101.7,-22.4,16.9
50008,96.7,11.3,52.1
50014,109.3,36.6,52.9
50020,92.6,31.5,-14.4
50026,87.8,12.3,-42.1
50033,55.0,-12.6,-132.2
50039,-46.1,-7.6,-139.0
50045,-35.0,-67.2,-154.5
50051,-163.6,-69.7,-139.7
50058,-246.8,-35.9,-68.6
50064,-254.5,-19.6,-35.7
50070,-265.5,26.5,7.1
50076,-285.5,49.8,79.4
50083,-197.8,95.9,75.1
50089,-169.7,83.7,155.6
50095,-233.5,-19.1,245.2
50101,-144.2,-127.4,237.1
50108,-73.1,-63.2,91.4
50114,152.5,-53.2,-168.7
50120,240.2,232.8,-1.9
50126,168.6,138.4,-42.2
50133,-20.2,-68.5,87.6
50139,-68.2,-3.5,23.7
50145,-86.3,-237.3,72.0
50151,-37.1,-26.8,93.0
50158,-72.1,-21.2,75.8
50164,14.0,-84.6,34.9
50170,-10.2,7.4,87.9
50176,4.8,-76.9,102.2
50183,23.7,-87.2,121.8
50189,55.4,-117.7,118.3
50195,31.2,-146.1,103.6
50201,39.3,-114.1,87.4
50208,41.4,-39.6,45.9
50214,7.7,-53.2,16.1
50220,9.5,-34.5,24.5
50226,10.5,-14.9,14.0
50233,5.6,-30.3,19.3
50239,7.7,-12.9,16.3
50245,0.7,-4.6,7.6
50251,-1.1,-15.1,5.1
50258,-2.2,-7.4,-2.0
50264,-5.0,-2.4,-1.5
50270,-2.5,-7.2,-0.9
50276,-2.8,2.7,5.4
50283,0.0,-0.6,5.1
50289,1.4,-6.3,7.2
50295,3.6,1.8,6.9
50301,5.1,-9.2,10.2
50308,2.1,-8.4,8.6
50314,1.7,1.1,0.3
50320,0.5,-4.0,4.1
50326,3.6,-6.1,6.5
50333,1.0,-6.5,7.0
50339,0.2,0.6,4.3
50345,2.0,3.5,0.9
50351,-0.2,-6.2,3.6
50358,-1.1,1.4,2.1
50364,-1.6,2.1,1.0
50370,-3.0,-3.6,2.9
50376,-4.3,6.2,-1.6
50383,0.2,2.4,-0.3
50389,-0.4,-5.6,1.0
50395,-0.3,-3.4,4.4
50401,-0.4,3.8,0.9
50408,-0.5,7.3,-0.9
50414,-0.5,3.0,0.2
50420,0.2,-0.2,3.0
50426,-0.5,-0.6,3.4
50433,2.0,-2.1,7.4
50439,11.6,-25.2,20.3
50445,23.2,-45.4,52.0
50451,48.7,-93.8,107.1
50458,75.1,-161.3,171.0
50464,82.1,-190.6,198.9
50470,75.6,-143.6,181.9
50476,34.1,-156.8,177.9
50483,0.8,-81.1,118.6
50489,-13.6,-58.8,76.4
50495,-35.0,-28.4,67.1
50501,-64.7,-90.8,65.9
50508,-92.8,30.3,57.1
50514,-126.3,-29.9,29.9
50520,-144.0,0.0,24.5
50526,-117.7,-0.6,20.8
50533,-251.3,685.2,169.6
50539,406.7,1901.9,355.6
50545,-187.2,426.6,-303.5
50551,95.9,-150.2,75.0
50558,-135.5,296.1,-108.8
50564,11.4,58.8,46.4
50570,-34.5,-23.8,-57.4
50576,-1.5,-91.4,6.0
50583,-7.4,-32.9,-10.5
50589,10.7,-19.1,-7.9
50595,-12.3,4.3,-8.4
50601,-15.2,-0.4,-14.1
50608,-9.2,13.3,10.7
50614,0.2,37.7,-1.3
50620,-6.8,-19.5,11.6
50626,-10.8,12.7,-6.7
50633,-5.1,-18.3,10.7
50639,-5.2,10.5,23.7
50645,-7.5,-16.7,16.5
50651,-4.9,7.9,5.5
50658,-17.7,3.5,21.6
50664,-37.2,17.7,-4.8
50670,-25.0,15.1,31.6
50676,-44.5,44.8,-5.0
50683,-15.1,35.5,19.9
50689,-17.6,-5.1,11.3
50695,-36.9,-0.9,-17.2
50701,-22.8,22.5,-21.9
50708,-13.5,23.7,-28.5
50714,4.4,7.4,-23.3
50720,7.9,10.5,-1.3
50726,8.1,37.5,-6.2
50733,-17.2,-3.9,-22.9
50739,-5.4,0.9,-18.9
50745,6.0,-6.2,-8.4
50751,-4.9,10.5,-13.8
50758,1.8,15.4,-11.2
50764,2.3,-5.8,-3.8
50770,-0.4,12.0,-11.4
50776,0.3,12.2,-7.5
50783,-7.3,13.3,-5.8
50789,3.6,2.9,1.7
50795,-9.1,-3.5,-3.4
