time,ax,ay,az
119276,70,961,-34
119283,64,986,-40
119459,147,950,-46
119465,148,940,-47
119471,127,969,-33
119477,148,994,-38
119484,128,958,-43
119490,123,943,-37
119496,120,962,-36
119502,125,957,-34
119509,126,936,-35
119515,129,981,-45
119521,136,999,-35
119527,120,941,-6
119534,140,924,-15
119540,142,973,-25
119546,129,960,-12
119552,130,959,0
119559,162,968,-25
119565,153,977,-26
119571,114,970,-22
119577,94,974,-21
119584,89,944,-15
119590,114,934,-20
119596,102,945,-11
119602,93,1006,-24
119609,55,1012,-7
119615,88,959,-12
119621,122,937,-22
119627,111,948,-2
119634,119,948,-7
119640,109,956,-8
119646,106,970,-8
119652,113,964,-7
119659,121,970,-5
119665,141,973,-23
119671,131,968,-18
119677,128,957,-25
119684,122,952,-28
119690,98,964,-26
119696,102,972,-29
119702,117,958,-40
119709,105,955,-30
119715,111,969,-25
119721,122,973,-31
119727,110,977,-28
119734,115,978,-31
119740,116,962,-26
119746,91,956,-9
119752,118,966,-33
119759,123,965,-38
119765,105,949,-19
119771,111,969,-16
119777,124,973,-21
119784,124,950,-18
119790,128,962,-22
119796,117,985,-20
119802,117,963,-15
119809,122,943,-24
119815,127,960,-26
119821,126,968,-24
119827,117,969,-25
119834,110,966,-18
119840,128,963,-34
119846,115,965,-22
119852,119,968,-26
119859,121,958,-27
119865,131,940,-30
119871,127,929,-27
119877,129,963,-36
119884,102,968,-34
119890,90,961,-33
119896,110,974,-34
119902,118,983,-20
119909,142,983,-3
119915,173,965,0
119921,174,953,2
119927,145,922,3
119934,170,878,16
119940,265,878,-39
119946,309,906,-39
119952,464,985,-50
119959,932,1373,-239
119965,1459,1187,-413
119971,-552,1636,819
119977,1998,946,-1996
119984,91,1234,-937
119990,341,701,-1582
119996,-1276,954,-284
120002,-343,792,-360
120009,-462,520,303
120015,-852,80,1131
120021,-902,920,1020
120027,42,569,458
120034,-368,903,690
120040,-366,737,616
120046,-452,810,523
120052,-596,808,521
120059,-579,922,336
120065,-641,986,238
120071,-784,800,249
120077,-1038,814,246
120084,-1081,706,284
120090,-961,658,267
120096,-776,448,317
120102,-802,323,574
120109,-1005,270,963
120115,-236,19,402
120121,-206,616,177
120127,-534,599,194
120134,-167,1199,-43
120140,-335,12,323
120146,-61,1310,-374
120152,-737,1996,-415
120159,-364,1501,-611
120165,-260,782,-248
120171,618,694,1263
120177,-1715,1467,1176
120184,-347,1467,732
120190,773,240,402
120196,185,689,470
120202,728,503,392
120209,718,657,492
120215,661,643,566
120221,686,398,348
120227,621,524,392
120234,791,393,199
120240,743,469,310
120246,696,529,245
120252,734,445,282
120259,778,520,295
120265,808,484,251
120271,816,535,314
120277,768,530,282
120284,864,469,226
120290,819,494,233
120296,845,544,262
120302,835,500,248
120309,743,529,267
120315,785,467,214
120321,787,444,164
120327,828,473,140
120334,913,556,114
120340,981,667,136
120346,1222,759,119
120352,1216,587,106
120359,1291,284,-530
120365,1121,-447,-939
120371,684,-254,-853
120377,624,-350,-989
120384,584,-241,-910
120390,146,-246,-951
120396,-82,-429,-1081
120402,-243,-129,-1253
120409,-156,-52,-1482
120415,-364,140,-1905
120421,-108,-251,-1996
120427,-1773,223,-1996
120434,211,897,-1996
120440,-1998,1996,-1996
120446,-1998,1996,1998
120452,1998,-1970,-1996
120459,-1089,-831,1998
120465,209,1995,-10
120471,-1688,-243,1963
120477,-465,496,317
120484,-910,259,619
120490,-428,259,459
120496,-566,144,703
120502,-856,385,989
120509,-652,267,602
120515,-737,453,673
120521,-461,245,493
120527,-434,317,731
120534,-430,224,803
120540,-544,284,928
120546,-490,220,726
120552,-702,306,896
120559,-515,116,685
120565,-676,279,830
120571,-615,219,804
120577,-589,298,846
120584,-556,41,803
120590,-541,218,857
120596,-585,293,820
120602,-510,153,791
120609,-498,212,719
120615,-615,86,596
120621,-479,113,507
120627,-346,79,647
120634,-317,247,1097
120640,-449,56,1227
120646,-613,433,1493
120652,-829,-280,677
120659,-851,239,658
120665,-660,417,937
120671,-415,-159,839
120677,-696,52,926
120684,-659,188,771
120690,-699,181,831
120696,-593,85,803
120702,-565,78,806
120709,-572,159,790
120715,-629,174,841
120721,-601,93,830
120727,-592,97,818
120734,-602,92,818
120740,-632,158,795
120746,-876,248,648
120752,-862,175,578
120759,141,-235,355
120765,854,-696,1064
