time,wx,wy,wz
80332,-1.9,2.8,-0.1
80409,-1.6,-1.7,-0.2
80415,-0.9,2.8,0.9
80422,-2.8,0.6,1.2
80428,-2.6,-3.5,0.4
80434,-0.2,4.1,-1.3
80440,-1.1,5.1,-2.5
80447,-0.8,6.5,0.4
80453,-1.1,7.7,0.6
80459,0.0,4.2,-0.2
80465,0.9,0.8,-0.9
80472,0.9,4.0,0.4
80478,-0.3,0.5,0.8
80484,-0.2,0.6,0.4
80490,-0.5,1.0,0.7
80497,0.0,1.5,0.0
80503,-0.4,1.9,0.6
80509,-0.6,1.1,1.5
80515,-0.1,4.5,0.9
80522,0.7,2.6,0.9
80528,1.2,-4.6,2.5
80534,8.8,9.3,0.7
80540,11.0,8.4,-3.2
80547,10.6,9.2,-8.0
80553,12.8,14.6,-11.1
80559,20.5,19.8,-8.4
80565,21.2,0.1,-4.0
80572,22.8,11.8,-2.7
80578,23.9,-8.3,0.4
80584,15.3,-33.7,-3.1
80590,2.7,-42.0,-2.5
80597,25.0,31.6,10.5
80603,0.9,-43.0,32.5
80609,-29.1,-65.3,34.0
80615,-51.5,-78.6,18.9
80622,-46.6,-102.6,-1.4
80628,-15.1,-108.7,-10.2
80634,29.9,-72.7,7.2
80640,20.7,-160.0,36.6
80647,0.8,-140.7,42.6
80653,12.8,-48.4,14.0
80659,24.0,-17.7,-0.6
80665,-5.5,-80.4,14.1
80672,-19.8,-71.5,23.8
80678,-26.7,-85.2,14.9
80684,-4.9,-63.8,11.9
80690,6.5,-46.2,29.8
80697,-1.6,-43.8,36.9
80703,-7.2,-39.1,33.1
80709,-6.2,-38.7,35.9
80715,-10.0,-53.2,36.9
80722,-10.7,-43.7,34.5
80728,-13.0,-64.4,29.1
80734,4.6,53.2,19.9
80740,-39.9,-113.1,24.9
80747,-10.1,93.8,13.1
80753,-40.6,-43.6,27.9
80759,-24.7,-25.8,37.8
80765,-4.0,-27.9,19.3
80772,15.1,23.1,10.6
80778,12.3,40.1,14.4
80784,-1.1,23.6,5.1
80790,-4.0,22.6,-6.0
80797,-2.2,39.7,-7.1
80803,-13.7,34.5,0.3
80809,-33.8,-13.0,7.9
