time,ax,ay,az
52075,-427,1,938
52081,-435,-73,979
52087,-363,-115,922
52094,-423,-138,1009
52100,-286,-198,1018
52106,-246,-118,984
52112,-261,-15,938
52119,-382,-25,1002
52125,-388,-56,993
52131,-340,-9,959
52137,-228,-35,942
52144,-248,-48,975
52150,-324,-155,1006
52156,-280,-119,1021
52162,-169,-80,958
52169,-244,-84,1033
52175,-272,-71,1025
52181,-217,-12,954
52187,-286,13,947
52194,-423,23,994
52200,-407,51,966
52206,-415,-24,942
52212,-501,-136,996
52219,-506,-97,907
52225,-558,8,746
52231,-504,-97,635
52237,-165,-180,503
52244,130,-398,131
52250,504,-286,-268
52256,139,-800,317
52262,218,-408,225
52269,-18,-535,626
52275,-85,-353,644
52281,-364,-71,599
52287,-1004,716,716
52294,-1525,1348,961
52300,-1391,1569,984
52306,-1070,1474,958
52312,-350,1413,569
52319,27,1112,272
52325,91,974,271
52331,604,894,-126
52337,718,707,-237
52344,590,725,-103
52350,416,771,252
52356,444,939,206
52362,326,829,109
52369,266,526,342
52375,457,747,97
52381,396,1087,187
52387,260,979,181
52394,402,752,111
52400,285,1023,245
52406,296,1134,57
52412,119,784,106
52419,188,728,76
52425,211,1008,97
52431,206,1098,123
52437,107,1065,127
52444,97,889,103
52450,155,914,100
52456,203,1052,143
52462,237,957,64
52469,73,827,175
52475,137,909,169
52481,224,1016,142
52487,180,961,144
52494,145,904,159
52500,174,945,186
52506,203,968,186
52512,175,917,189
52519,185,919,170
52525,168,921,187
52531,193,930,185
52537,205,957,175
52544,199,937,166
52550,207,953,153
52556,191,935,171
52562,182,950,173
52569,209,958,156
52575,199,931,156
52581,195,948,165
52587,211,918,162
52594,230,976,152
52600,195,912,178
52606,204,934,161
52612,201,926,165
52619,204,940,173
52625,219,940,169
52631,193,973,166
52637,181,916,182
52644,200,948,169
52650,217,940,161
52656,198,939,163
52662,204,952,166
52669,188,928,167
52675,188,932,157
52681,211,944,162
52687,192,931,180
52694,198,939,198
52700,238,953,227
52706,228,1056,262
52712,251,822,214
52719,472,626,104
52725,629,749,35
52731,571,1070,103
52737,309,951,205
52744,183,785,225
52750,231,825,152
52756,188,823,202
52762,343,733,177
52769,321,879,100
52775,346,1142,-144
52781,141,1169,-121
52787,-11,1245,-230
52794,45,968,-301
52800,-447,1103,-26
52806,-94,732,-130
52812,-260,742,79
52819,-11,560,5
52825,-125,579,10
52831,-142,830,14
52837,-237,860,-14
52844,-408,1195,-25
52850,-391,993,-142
52856,-396,751,-203
52862,-548,814,-407
52869,-459,688,-397
52875,-554,192,-354
52881,-995,124,-614
52887,-1121,165,-642
52894,-1221,331,-554
52900,-1191,673,-410
52906,-1137,871,-448
52912,-1251,453,-697
52919,-1373,-29,-908
52925,-1167,-354,-972
52931,-398,-57,-506
53659,-143,720,-57
53673,-121,604,-129
53685,-314,1180,-395
53706,-174,914,-398
53746,-40,856,-511
53757,-118,723,-586
53769,-508,840,-385
53781,-222,1011,-620
53787,-163,816,-465
53793,-60,585,-454
53799,-127,654,-485
53806,-237,784,-540
53812,71,894,-837
53818,-461,935,-382
53824,-227,767,-327
53831,17,750,-429
53837,-1,889,-494
53843,3,945,-525
53849,-152,850,-524
53856,-167,850,-620
53862,-82,769,-683
53868,-15,660,-843
53874,-569,689,-597
53881,-455,744,-707
53887,-270,861,-751
53893,-297,735,-546
53899,-216,642,-551
53906,-134,624,-607
53912,-177,627,-601
53918,-268,632,-544
53924,-318,656,-539
53931,-280,652,-591
53937,-321,654,-581
53943,-286,642,-565
53949,-284,659,-594
53956,-255,651,-760
53962,-517,815,-652
53968,-415,838,-632
53974,-309,746,-548
53981,-114,632,-547
53987,-192,663,-478
53993,-97,688,-533
53999,-126,716,-543
54006,-276,736,-563
54012,-289,830,-637
54018,-308,905,-651
54024,-205,745,-632
54031,-232,699,-547
54037,-204,737,-533
54043,-134,739,-589
54049,-146,743,-586
54056,-216,788,-571
54062,-274,813,-618
54068,-311,811,-601
54074,-318,799,-530
54081,-200,776,-491
54087,-106,760,-420
54093,-52,770,-368
54099,-101,929,-324
54106,-173,978,-307
54112,399,787,-788
54118,-62,833,-489
54124,-81,785,-390
54131,110,870,-439
54137,273,909,-577
54143,176,875,-549
54149,36,826,-470
54156,32,824,-460
54162,110,787,-447
54168,199,776,-508
54174,188,883,-669
54181,207,914,-896
54187,-335,975,-560
54193,-183,760,-583
54199,-101,608,-629
54206,-301,567,-541
54212,-421,720,-582
54218,-288,826,-610
54224,-255,685,-492
54231,-229,668,-472
54237,-273,794,-464
54243,-89,768,-661
54249,-145,826,-688
54256,-84,761,-677
54262,-172,694,-473
54268,114,740,-742
54274,63,955,-623
54281,-56,804,-531
54287,-5,676,-691
54293,-453,770,-494
54299,-328,732,-707
54306,-234,770,-654
54312,-244,791,-517
54318,-175,826,-477
54324,-150,752,-470
54331,-130,674,-512
54337,-226,724,-532
54343,-265,794,-556
54349,-260,768,-580
54356,-249,743,-578
54362,-243,776,-569
54368,-231,803,-581
54374,-233,767,-574
54381,-225,731,-599
54387,-275,754,-581
54393,-266,701,-541
54399,-190,751,-546
54406,-164,823,-539
54412,-144,819,-545
54418,-160,832,-516
54424,-151,824,-512
54431,-107,853,-507
54437,-127,828,-492
54443,-178,805,-528
54449,-232,803,-557
54456,-247,735,-580
54462,-222,759,-546
54468,-198,810,-480
54474,-107,792,-476
54481,-88,846,-486
54487,-133,834,-487
54493,-141,815,-472
54499,-78,806,-508
54506,0,821,-539
54512,-76,841,-528
54518,-113,830,-638
54524,-265,840,-635
54531,-423,787,-564
54537,-339,665,-577
54543,-220,751,-638
54549,-260,860,-531
54556,-248,793,-473
54562,-241,672,-514
54568,-299,606,-503
54574,-365,610,-479
54581,-299,625,-616
54587,-349,777,-618
54593,-403,773,-634
54599,-284,739,-573
54606,-285,781,-470
54612,-210,977,-469
54618,-332,983,-312
54624,-231,855,-292
54631,-152,800,-287
54637,-141,772,-259
54643,-58,863,-399
54649,-329,974,-477
54656,226,948,-996
54662,-168,969,-839
54668,-48,657,-680
54674,129,712,-607
54681,146,811,-564
54687,101,676,-431
54693,37,674,-433
54699,-65,827,-524
54706,-136,939,-584
54712,-117,828,-591
54718,-130,784,-643
54724,-351,846,-676
54731,-490,940,-735
54737,-457,789,-830
54743,-372,611,-676
54749,-136,520,-645
54756,-221,446,-446
54762,-401,539,-358
54768,-354,605,-464
54774,-421,654,-573
54781,-598,601,-518
54787,-524,605,-566
54793,-401,656,-565
54799,-358,558,-548
54806,-383,521,-562
54812,-463,641,-602
54818,-447,658,-671
54824,-371,658,-755
54831,-253,719,-847
54837,50,706,-1014
54843,-115,692,-827
54849,-122,557,-679
54856,-164,584,-694
54862,-150,676,-690
54868,-176,788,-729
54874,-251,844,-666
54881,-176,726,-616
54887,-116,637,-569
54893,-63,715,-618
54899,-184,788,-635
54906,-240,792,-630
54912,-189,722,-615
54918,-153,689,-624
54924,-191,703,-646
54931,-266,738,-645
54937,-336,766,-593
54943,-245,730,-573
54949,-82,716,-604
54956,-145,725,-577
54962,-183,707,-543
54968,-96,739,-561
54974,-59,829,-566
54981,-131,851,-548
54987,-188,813,-527
54993,-184,822,-509
54999,-137,811,-521
55006,-127,812,-557
55012,-187,816,-541
55018,-234,805,-496
55024,-193,749,-510
55031,-209,834,-507
55037,-215,853,-462
55043,-159,839,-435
55049,-78,897,-436
55056,-68,916,-428
55062,-141,840,-425
55068,-235,790,-420
55074,-294,792,-430
55081,-250,812,-426
55087,-163,854,-430
55093,-78,891,-441
55099,-190,890,-392
55106,-151,856,-433
55112,-162,842,-447
55118,-191,792,-481
55124,-202,782,-505
55131,-237,762,-453
55137,-211,746,-484
55143,-229,737,-522
55149,-180,653,-549
55156,-251,635,-504
55162,-257,719,-473
55168,-45,775,-607
55174,15,889,-576
55181,-5,998,-568
55187,75,996,-488
55193,599,750,-871
55199,482,664,-763
55206,111,579,-601
55212,-3,545,-654
55218,1,601,-959
55224,59,785,-1043
55231,-122,820,-772
55237,-96,700,-639
55243,57,682,-638
55249,357,624,-715
55256,409,658,-637
55262,323,676,-601
55268,210,647,-631
55274,-30,712,-726
55281,-546,1008,-524
55287,-357,814,-665
55293,-342,692,-671
55299,-389,748,-637
55306,-503,804,-552
55312,-369,744,-510
55318,-223,674,-463
55324,-129,645,-378
55331,-158,626,-332
55337,-232,699,-290
55343,-176,814,-316
55349,-182,865,-339
55356,-165,809,-430
55362,7,655,-792
55368,-28,1035,-944
55374,-496,946,-628
55381,-220,772,-627
55387,69,763,-843
55393,230,705,-872
55399,-57,678,-586
55406,-55,698,-537
55412,144,696,-682
55418,257,583,-780
55424,-85,692,-548
55431,-310,960,-378
55437,-111,864,-445
55443,-143,835,-432
55449,-79,1131,-538
55456,-302,1187,-398
55462,-117,842,-433
55468,33,688,-426
55474,-72,768,-343
55481,-180,799,-315
55487,-151,823,-370
55493,-47,794,-432
55499,-67,849,-413
55506,-126,952,-440
55512,-138,987,-514
55518,-217,895,-561
55524,-351,832,-546
55531,-303,814,-553
55537,-265,798,-513
55543,-289,709,-440
55549,-295,699,-421
55556,-232,710,-444
55562,-131,785,-478
55568,-158,889,-416
55574,-118,972,-427
55581,-81,894,-360
55587,-112,922,-334
55593,-146,926,-360
55599,-45,892,-487
55606,-284,997,-349
