time,wx,wy,wz
51712,-2.5,1.8,-0.4
51724,-2.3,0.4,-3.7
51737,-2.3,0.8,-0.2
51750,-1.1,2.1,0.0
51756,0.0,2.5,0.4
51763,-1.8,-0.4,0.4
51769,-1.6,-0.7,2.0
51775,1.6,0.2,2.7
51781,1.0,0.1,1.6
51788,-1.8,1.4,2.1
51794,-1.6,-0.4,0.4
51800,-0.2,4.1,-0.8
51806,-2.9,1.8,0.0
51813,-1.5,5.1,-0.6
51819,-2.2,0.4,-1.3
51825,-0.7,4.7,-0.4
51831,-1.2,0.8,0.5
51838,-0.6,3.4,0.0
51844,-1.6,3.4,-0.2
51850,-1.1,-1.2,-0.7
51856,-0.1,5.9,-0.2
51863,-1.4,0.4,0.0
51869,0.0,3.9,-0.2
51875,-2.1,0.6,0.0
51881,-0.9,4.6,-0.1
51888,-0.5,1.1,1.4
51894,-0.3,0.9,2.5
51900,-1.4,-1.4,1.9
51906,-0.1,0.7,1.8
51913,-0.2,0.6,2.3
51919,-0.7,-0.8,1.8
51925,0.2,1.2,1.0
51931,-2.7,-5.8,0.0
51938,-1.2,6.4,0.0
51944,-0.9,-2.9,-0.4
51950,0.0,0.4,1.5
51956,-0.2,2.5,1.9
51963,0.0,-2.3,1.4
51969,0.7,0.2,3.0
51975,2.5,0.4,2.8
51981,3.3,0.9,2.5
51988,1.5,2.1,3.0
51994,2.4,3.1,2.3
52000,2.8,0.7,3.5
52006,2.9,1.6,3.7
52013,4.4,4.9,1.1
52019,3.8,4.8,-0.6
52025,1.0,2.5,-0.2
52031,3.0,7.2,0.0
52038,3.8,1.6,0.0
52044,6.2,3.4,1.0
52050,5.8,4.9,1.0
52056,4.9,5.2,1.3
52063,2.1,0.4,3.2
52069,3.3,4.2,4.8
52075,4.6,4.4,10.5
52081,3.5,-16.5,28.4
52088,25.2,-18.1,47.8
52094,63.0,-43.0,64.9
52100,116.7,-106.6,72.1
52106,156.3,-71.1,73.1
52113,117.8,-190.1,61.4
52119,115.9,-58.1,20.4
52125,38.6,20.5,-81.2
52131,-87.1,-5.1,-154.8
52138,-143.1,215.8,-134.4
52144,-266.2,-166.5,-78.5
52150,-268.5,194.5,56.3
52156,-273.3,117.4,119.4
52163,-292.5,139.7,120.8
52169,-61.1,383.1,173.3
52175,-28.6,259.2,104.0
52181,-69.4,324.5,-4.8
52188,-233.0,275.8,-24.0
52194,-100.5,340.4,33.3
52200,-14.1,209.6,9.1
52206,-40.3,115.0,-21.7
52213,-11.6,197.8,-13.0
52219,-9.5,136.1,-46.4
52225,-14.4,120.4,-50.4
52231,3.9,105.7,-39.6
52238,-19.2,108.2,-17.7
52244,-20.1,80.1,-14.4
52250,-1.4,37.5,-15.0
52256,3.2,2.5,-8.3
52263,4.6,3.2,3.8
52269,-4.9,1.7,7.4
52275,34.0,-70.6,31.5
52281,83.2,-79.0,29.8
52288,143.9,-88.1,15.5
52294,92.0,-91.5,15.2
52300,58.9,-177.0,-19.8
52306,75.3,-335.4,29.6
52313,-21.4,-300.7,19.3
52319,217.6,-99.0,0.9
52325,-295.2,160.3,-78.7
52331,19.9,-540.1,154.0
52338,32.6,-297.9,133.2
52344,14.3,-238.5,203.1
52350,-45.1,-4.6,91.5
52356,-35.9,32.6,75.3
52363,-87.6,-238.9,28.5
52369,-6.4,-87.0,-5.1
52375,-16.5,-44.8,-33.7
52381,-39.6,-53.2,34.1
52388,-21.1,-50.6,52.8
52394,-23.3,-90.8,80.4
52400,-28.9,-76.3,59.7
52406,-17.4,-23.8,20.4
52413,-18.9,-3.8,21.0
52419,-7.2,6.8,8.3
52425,1.2,-15.2,10.7
52431,-1.8,-14.2,18.9
52438,-3.9,-7.5,23.6
52444,-23.0,-44.7,37.8
52450,-1.7,-15.1,12.3
52456,-4.7,-24.4,2.8
52463,1.0,-0.7,-8.9
52469,-3.3,1.1,-12.9
52475,-5.3,-9.9,0.6
52481,8.8,-13.3,4.4
52488,-10.8,15.8,-16.1
52494,-19.8,29.8,-53.1
52500,-10.7,12.3,-38.5
52506,-5.6,-10.5,-13.8
52513,31.7,-68.7,59.0
52519,76.3,-150.9,170.4
52525,86.9,-286.0,296.7
52531,94.4,-406.7,310.0
52538,77.8,-367.8,271.6
52544,48.3,-278.0,211.6
52550,-33.2,-224.9,152.0
52556,-46.9,-100.5,62.4
52563,-90.0,189.1,35.8
52569,-204.9,249.0,-6.7
52575,-299.7,90.9,-38.9
52581,-367.2,94.8,112.1
52588,70.9,2292.2,539.1
52594,-292.7,990.1,-1552.5
52600,-1450.7,-1901.4,328.7
52606,-99.6,-272.5,-193.7
52613,-150.7,-926.5,-31.0
52619,-91.0,-365.3,79.0
52625,216.0,736.4,-78.5
52631,-49.5,-61.8,37.9
52638,-71.9,-40.8,18.6
52644,1.4,-9.1,-0.2
52650,1.4,-88.9,-7.5
52656,70.4,79.8,-6.9
52663,-12.5,-79.6,40.6
52669,4.6,-76.0,-0.9
52675,-3.5,-53.4,22.7
52681,30.1,36.7,-12.6
52688,-27.4,-18.4,10.0
52694,26.3,7.7,-21.4
52700,-21.0,-41.1,16.3
52706,9.7,9.2,-6.1
52713,13.5,-19.2,-7.4
52719,-5.1,-0.1,-11.3
52725,4.0,-6.3,-16.6
52731,-34.3,-10.1,6.5
52738,-13.7,-3.5,-7.6
52744,-57.3,-15.0,31.7
52750,-18.6,-20.7,3.2
52756,-11.9,-18.4,-17.2
