time,wx,wy,wz
140945,88.7,-74.5,-23.3
140951,65.9,-38.4,-5.8
140958,47.1,-0.7,32.4
140965,1.5,-79.9,76.3
140971,25.1,27.0,47.6
140977,-30.2,-15.4,2.2
140983,-53.9,-8.1,-31.1
140990,-18.3,68.6,-42.4
140996,0.8,32.3,-5.3
141002,9.3,1.4,14.5
141015,-13.0,29.2,3.0
141022,-21.3,25.0,-13.1
141038,-68.6,-79.7,22.8
141045,-84.2,-66.5,1.4
141075,-60.2,-52.5,6.0
141082,-63.4,-45.5,-11.9
141089,-49.9,-41.8,-16.1
141095,-13.6,-48.9,-20.5
141101,-3.1,-52.0,-21.9
141107,6.1,-19.9,-14.0
141114,10.3,-42.0,-31.8
141125,1.8,-32.7,-5.0
141131,11.9,-30.8,-31.5
141137,41.8,27.1,-20.5
141144,48.3,42.3,0.7
141158,9.0,12.3,-21.9
141169,39.9,30.9,1.8
141181,50.3,1.6,-8.3
141193,118.9,-38.0,4.2
141200,40.3,-8.5,-12.2
141206,37.0,-10.2,3.5
141228,13.6,4.5,7.0
141234,-6.0,32.0,-16.6
141242,10.6,1.7,-22.1
141254,-3.4,-0.2,5.6
141263,36.3,-29.6,11.3
141269,-22.1,-16.6,2.0
141291,-11.3,37.4,5.0
141308,-23.7,58.6,-19.2
141329,30.2,-82.9,11.6
141335,24.9,-24.2,7.7
141341,-23.8,19.1,7.9
141347,-28.0,23.1,-6.7
141354,-9.5,9.5,-15.5
141360,24.5,-12.4,14.2
141366,27.8,-11.5,30.6
141372,10.9,11.2,16.5
141379,3.9,19.4,9.1
141385,-7.9,-10.2,5.9
141391,-9.1,18.6,9.1
141397,-21.9,5.8,18.1
141404,27.3,-25.2,33.8
141410,-14.9,15.6,19.0
141416,-29.3,6.6,0.9
141422,2.1,66.0,-23.5
141429,10.4,62.0,-15.5
141435,-0.9,48.5,8.4
141441,-14.0,36.5,-1.7
141447,-28.2,34.3,-30.3
141454,-24.5,37.1,-35.9
141460,-4.7,42.0,4.5
141466,-7.5,-13.3,11.8
141472,17.2,-58.4,4.4
141479,10.0,18.2,15.3
141485,-38.3,31.8,11.9
141491,-27.7,34.7,-17.0
141497,1.4,5.5,-6.0
141504,14.1,-15.7,30.3
141510,-1.9,-2.1,34.7
141516,-8.2,24.8,17.9
141522,-14.5,16.7,10.6
141529,-16.3,5.8,15.7
141535,-5.0,24.5,16.5
141541,-14.4,18.8,4.2
141547,-14.7,-79.1,36.8
141554,33.9,52.9,27.1
141560,-16.3,87.8,2.8
141566,-16.5,83.9,-39.5
141572,24.2,121.4,-41.5
141579,-6.5,94.6,4.4
141585,-24.7,72.5,6.4
141591,-24.0,59.9,-14.9
141597,-23.2,46.6,-23.8
141604,-11.1,44.2,-6.6
141610,1.1,10.5,21.4
141616,-17.9,-68.8,16.2
141622,10.1,14.4,2.8
141629,-24.7,22.8,12.4
141635,-39.4,24.9,2.4
141641,-36.0,27.5,-9.3
141647,-8.7,5.1,16.3
141654,-11.2,7.0,24.7
141660,-13.5,50.8,13.4
141666,-12.3,17.9,5.2
