time,wx,wy,wz
28936,-6.9,7.0,4.1
28943,-2.3,18.3,4.7
28949,1.8,23.0,4.0
28955,2.2,13.2,1.2
28961,3.3,18.9,0.3
28968,-1.4,18.8,-0.1
28974,-3.8,15.6,0.8
28980,-2.8,10.2,-2.2
28986,-0.3,13.1,-5.4
28993,-0.2,7.7,-4.7
28999,0.6,4.6,-1.6
29005,-0.4,0.9,-1.8
29011,-0.7,-0.9,-3.0
29018,0.7,1.8,-3.5
29024,0.4,0.6,-2.3
29030,1.0,0.8,-1.4
29036,-1.3,0.2,-1.9
29043,0.3,3.6,-2.1
29049,2.4,13.0,-4.1
29055,-1.6,0.5,-2.0
29061,-1.6,-3.1,-0.9
29068,0.7,1.7,-2.8
29074,-1.7,-0.6,-1.8
29080,-1.4,2.4,-0.7
29086,-1.8,2.5,-0.3
29093,-2.4,-3.1,-0.7
29099,-0.7,3.9,-0.8
29105,1.0,7.3,-0.6
29111,-0.6,-0.7,0.1
29118,0.3,2.1,2.1
29124,3.6,0.1,2.3
29130,3.0,-2.3,0.6
29136,2.8,7.7,1.8
29143,1.6,0.7,2.1
29149,1.4,-4.6,1.7
29155,2.1,3.0,2.4
29161,6.2,8.2,1.5
29168,5.8,9.5,1.9
29174,3.2,10.0,2.5
29180,0.3,0.3,5.3
29186,1.1,-5.6,7.7
29193,2.8,-0.1,5.0
29199,2.4,-0.5,2.7
29205,3.2,0.4,3.0
29211,1.1,-0.4,3.5
29218,2.5,1.8,2.8
29224,8.8,8.8,1.8
29230,7.0,-7.3,0.6
29236,5.8,-15.4,-0.2
29243,1.6,-12.6,-5.1
29249,-3.0,13.2,-11.0
29255,-13.2,29.0,-5.8
29261,-36.9,54.0,10.7
29268,-47.3,97.6,28.8
29274,-54.1,108.0,32.4
29280,-43.7,216.5,-0.2
29286,-138.3,-182.0,25.1
29293,-67.2,229.7,47.6
29299,-69.8,113.2,49.1
29305,-107.4,-98.0,38.1
29311,-35.9,176.0,39.4
29318,-63.4,34.0,35.4
29324,-77.8,-1.1,38.4
29330,-87.0,0.0,37.3
29336,-72.2,119.9,36.1
29343,-55.2,22.9,62.5
29349,-73.0,-25.8,57.6
29355,-110.1,157.0,151.6
29361,92.8,-9.4,185.4
29368,141.6,-7.0,83.3
29374,75.5,82.3,-26.7
29380,63.9,116.7,-103.0
29386,122.1,210.4,-64.9
29393,45.6,188.9,-89.6
29399,9.3,116.4,-43.0
29405,24.4,160.3,-32.1
29411,-33.1,128.8,-32.9
29418,-27.7,83.4,-32.7
29424,-0.4,16.1,7.7
29430,7.9,-8.9,1.1
29436,6.4,-12.4,6.3
29443,-9.1,-25.0,-12.6
29449,1.1,-39.4,26.5
29455,-4.1,-65.5,26.3
29461,-51.1,-124.1,-1.4
29468,-113.0,-111.2,-28.1
29474,-124.8,-175.7,11.7
29480,-138.1,-180.3,7.4
29486,-83.7,-277.5,44.5
29493,54.1,-257.3,15.1
29499,114.8,-215.4,-21.9
29505,266.8,-45.6,-106.7
29511,145.5,-549.8,-440.6
29518,-17.3,-119.2,-11.2
29524,-32.7,49.4,85.8
29530,-40.0,13.3,105.6
29536,-77.9,-96.1,121.0
29543,-61.3,-92.1,111.1
29549,21.3,-25.6,47.8
29555,6.6,-8.1,41.6
29561,-1.4,12.1,35.7
29568,52.0,-21.7,45.0
29574,-35.2,53.2,7.4
29580,-99.3,75.8,-26.9
29586,-31.2,1.1,-0.7
29593,-29.1,-27.8,-2.0
29599,-24.6,-23.1,0.2
29605,-15.1,-16.0,-9.3
29611,-11.1,-7.7,-2.5
29618,-11.1,0.3,6.8
29624,-6.7,-11.6,0.2
29630,-4.2,-8.7,4.8
29636,-4.2,-16.2,2.9
29643,-5.1,-28.1,3.5
29649,-1.8,-49.2,8.4
29655,-0.9,-112.9,41.0
29661,21.6,-168.4,86.7
29668,35.8,-281.8,163.1
29674,20.6,-318.3,188.5
29680,6.5,-270.4,174.7
29686,0.4,-248.7,156.3
29693,-17.5,-202.3,109.9
29699,-32.5,-149.5,84.2
29705,-44.5,-68.5,51.7
29711,-53.3,-33.0,10.1
29718,-56.3,-33.0,-5.5
29724,-58.8,21.3,-15.0
29730,-84.0,60.9,-20.7
29736,-100.5,126.2,-28.0
29743,-112.3,52.0,-35.0
29749,-63.3,216.6,22.9
29755,-284.3,1056.3,445.9
29761,1688.7,96.8,1556.5
29768,626.4,441.2,-404.3
29774,190.9,1755.1,49.2
29780,103.9,224.0,-19.4
29786,-67.6,-10.3,-6.6
29793,-93.6,-323.7,-26.3
29799,48.2,279.1,-1.8
29805,-10.2,-96.1,-19.0
29811,-19.7,-78.5,9.4
29818,-6.6,13.7,2.6
29824,-22.6,-22.2,6.4
29830,-10.3,-13.4,5.4
29836,-11.3,33.4,1.3
29843,-19.8,-55.5,-0.3
29849,2.7,28.4,-4.3
29855,-9.0,10.0,5.7
29861,-29.0,-37.4,0.9
29868,0.5,60.9,-1.8
29874,-49.6,-106.4,17.8
29880,5.0,119.0,1.8
29886,-42.4,-126.2,41.8
29893,-22.1,-30.1,41.9
29899,-53.4,-119.4,19.3
29905,11.4,-9.0,-56.0
29911,52.2,153.7,-70.4
29918,31.4,54.7,-10.5
29924,-29.9,11.4,36.1
29930,19.3,47.4,35.2
29936,-12.6,-78.1,-20.5
29943,-23.3,-12.0,12.7
29949,13.2,23.5,-22.4
29955,21.6,14.2,-83.4
29961,32.0,63.5,-58.8
29968,-4.6,24.7,-3.6
29974,-30.7,6.3,33.3
29980,-29.8,-16.0,24.8
29986,-14.8,49.3,22.6
29993,-22.6,21.7,12.3
29999,-12.7,33.6,10.2
30005,2.5,40.5,11.3
30011,-0.3,16.1,3.0
30018,-3.7,18.3,19.8
30024,-2.1,6.2,-2.9
30030,2.5,17.6,3.5
30036,-7.0,1.6,10.0
30043,-5.6,9.0,-1.0
30049,-11.2,2.2,16.9
30055,-8.1,-0.6,2.1
30061,-10.1,-5.4,3.0
30068,-1.4,16.4,-2.0
