time,wx,wy,wz
28172,-67.4,-24.8,-23.8
28184,20.8,-19.4,-21.6
28198,24.9,93.6,-20.4
28214,-95.4,18.4,0.3
28226,-138.3,-7.7,-36.1
28233,-103.8,-71.9,-26.7
28239,-48.9,-95.4,-1.6
28245,36.2,-86.0,52.7
28252,59.3,-50.1,57.1
28258,58.3,-13.9,7.2
28264,43.0,100.1,-4.1
28270,54.7,63.9,-12.5
28277,85.1,71.1,11.9
28283,141.0,70.4,59.5
28289,68.8,9.7,32.2
28295,35.3,-7.8,-1.1
28302,77.4,-50.4,-5.7
28308,116.4,-14.9,-10.0
28314,93.1,26.6,-29.6
28320,72.1,47.6,-20.5
28327,53.3,44.5,-32.4
28333,-46.8,38.3,-27.0
28339,-107.0,2.6,-38.0
28345,-130.1,-29.3,-49.4
28352,-141.1,-25.9,-11.6
28358,-113.9,-45.0,12.6
28364,-109.9,-129.2,25.3
28370,-54.7,-190.1,53.9
28377,13.2,-185.9,71.4
28383,70.7,-127.1,55.1
28389,107.0,-13.0,2.2
28395,80.2,146.2,-63.9
28402,-14.9,210.1,-93.3
28408,0.4,169.4,-72.1
28414,50.3,43.3,-6.3
28420,11.8,-19.6,25.9
28427,-4.7,-24.7,9.7
28433,27.8,-12.2,-11.4
28439,37.5,-0.4,-24.0
28445,31.3,10.4,-39.6
28452,45.2,46.6,-50.9
28458,36.4,49.7,-22.8
28464,29.5,86.3,-31.0
28470,-58.8,17.9,-11.3
28477,-131.3,-63.7,-1.8
28483,-141.5,-59.4,6.8
28489,-143.8,-44.3,31.7
28495,-167.5,-64.8,28.2
28502,-136.5,-116.5,28.1
28508,-110.3,-152.9,57.6
28514,-45.5,-174.2,103.7
28520,36.7,-151.6,98.0
28527,120.6,-67.3,-12.7
28533,161.2,183.1,-119.7
28539,2.9,276.0,-128.9
28545,-59.2,255.2,-112.6
28552,95.6,71.0,-18.3
28558,115.5,-29.0,49.8
28564,92.3,-18.5,105.2
28570,90.6,-78.8,165.6
28577,-128.5,-145.9,83.0
28583,-77.0,-64.8,174.5
28589,-30.3,111.3,166.8
28595,-73.9,88.9,63.4
28602,42.6,79.9,93.8
28608,-228.9,-53.6,32.0
28614,-178.9,-84.7,156.2
28620,-469.2,7.7,55.9
28627,-249.8,-25.7,253.0
28633,-70.7,-112.0,226.5
28639,315.7,225.6,-2.8
28645,309.1,211.3,-137.2
28652,144.9,109.0,-229.7
28658,169.8,0.7,-116.6
28664,207.2,-123.9,-46.6
28670,-39.6,-181.7,-28.2
28677,126.8,67.5,144.6
28683,37.7,-117.2,19.1
28883,35.4,15.0,-83.0
28889,91.2,-141.4,-69.1
28895,91.5,-311.2,-24.2
28902,-2.7,-92.6,-31.9
28908,-292.0,-51.3,-6.6
28914,-187.3,44.3,83.5
28920,-156.5,-15.4,140.2
28927,-93.9,24.9,66.0
28933,-12.6,56.6,18.6
28939,47.2,85.3,-48.0
28945,14.5,77.1,-42.4
28952,66.4,-43.4,-22.4
28958,-42.6,6.8,-105.7
28964,209.3,-54.0,14.8
28970,83.1,156.6,-19.3
28977,-6.3,90.5,-96.3
28983,228.6,-89.9,28.7
28989,70.2,-257.6,-32.8
28995,3.5,185.2,-47.6
29002,-108.1,73.6,-7.2
29008,-196.2,33.8,30.7
29014,-319.3,-125.0,2.3
29020,-19.7,-106.9,161.6
29027,-22.5,-69.0,35.4
29033,81.6,53.1,-25.1
29039,131.6,49.7,-12.4
29045,41.3,-48.4,-15.4
29052,-56.7,-30.5,-62.5
29058,67.5,-33.3,-106.5
29258,-0.5,23.1,39.2
29264,-23.1,-30.2,30.2
29270,-24.3,-1.7,52.0
29277,-22.5,18.9,84.4
29283,-51.2,-52.2,95.0
29289,-65.1,-79.9,83.5
29295,-44.9,-61.3,73.9
29302,-23.5,-42.4,61.6
29502,-27.5,-3.6,62.6
29508,-39.9,2.2,69.7
29514,-56.9,28.9,-7.5
29520,-25.2,-2.3,27.5
29527,26.4,-54.3,-12.3
29533,128.8,103.1,44.2
29539,-1.9,-51.0,-44.5
29545,44.3,42.0,-14.3
29552,159.4,93.3,20.3
29558,109.7,36.2,10.7
29564,93.1,10.4,8.8
29570,87.9,46.9,52.1
29577,52.5,-14.0,20.3
29583,121.6,98.0,-2.6
29589,161.9,178.0,-101.6
