time,ax,ay,az
12787,287,131,871
12793,228,-54,927
12800,139,-86,1012
12806,-23,21,1092
12812,-196,62,1146
12818,-161,75,961
12825,-204,90,996
12831,-200,79,963
12837,-361,92,1096
12843,-393,68,1027
12850,-425,34,1050
12856,-320,12,1061
12862,-287,-112,991
12868,-304,-26,1106
12875,-99,-48,945
12881,-222,-11,1103
12887,10,-69,857
12893,-75,-105,962
12900,-70,-73,950
12906,-194,-146,1090
12912,-185,-47,1063
12918,-123,26,976
12925,-324,104,1053
12931,-170,-2,904
12937,-425,228,998
12943,-22,-120,874
12950,-270,101,862
12956,-962,431,725
12962,-637,-131,307
12968,-376,-255,-158
12975,-393,-304,-147
12981,-224,-554,8
12987,1379,-1061,-577
12993,552,-1133,721
13000,-1120,1074,1407
13006,-266,1602,1004
13012,619,1996,346
13018,340,1923,783
13025,188,1705,573
13031,-976,-1497,1239
13037,301,1570,-610
13043,220,1176,-320
13050,366,688,-342
13056,531,725,-478
13062,634,653,-325
13068,508,1279,324
13075,-499,1568,74
13081,210,1366,88
13087,306,1172,110
13093,180,1093,-31
13100,416,833,-127
13106,181,870,49
13112,389,862,-123
13118,288,871,-39
13125,202,838,20
13131,13,944,120
13137,187,996,34
13143,272,980,-19
13150,203,992,41
13156,79,1008,92
13162,-16,1099,102
13168,-45,1152,42
13175,-2,1015,19
13181,-248,865,172
13187,38,831,-25
13193,11,794,2
13200,-386,984,325
13206,299,927,-334
13212,40,1360,-303
13218,-113,1008,-71
13225,-245,923,96
13231,13,882,-94
13237,-188,906,28
13243,-11,1088,-128
13250,-51,883,-42
13256,-64,840,16
13262,-69,928,9
13268,-87,998,8
13275,11,1001,-38
13281,-11,982,-2
13287,-28,940,3
13293,-92,996,13
13300,-53,987,-9
13306,-64,967,0
13312,-86,952,16
13318,-27,983,-23
13325,-94,992,4
13331,-82,959,23
13337,-44,1019,-14
13343,36,957,-44
13350,-36,982,-13
13356,-63,980,16
13362,-18,944,6
13368,-35,1011,9
13375,-22,1000,5
13381,-48,961,22
13387,-17,937,0
13393,-17,960,3
13400,-48,966,25
13406,-38,942,21
13412,-21,971,-4
13418,-38,1005,0
13425,-21,955,-5
13431,-53,960,10
13437,-47,962,14
13443,-24,962,-6
13450,-51,946,1
13456,-22,1004,-18
13462,-38,984,-7
13468,-25,955,-11
13475,-19,942,-19
13481,-27,979,-21
13487,-28,996,-37
13493,-44,1016,-41
13500,-9,963,-22
13506,41,878,-7
13512,90,900,-36
13518,55,965,-34
13525,28,1050,-53
13531,1,1028,-60
13537,-25,963,-58
13543,-16,992,-92
13550,-20,994,-70
13556,-20,970,-54
13562,-35,981,-39
13568,-31,970,-37
