time,ax,ay,az
56566,-423,26,996
56572,-397,-40,952
56579,-331,17,906
56585,-405,-18,961
56591,-398,0,951
56597,-407,-3,963
56604,-398,-10,933
56610,-437,-11,952
56616,-445,17,957
56622,-434,-19,942
56629,-468,0,942
56635,-399,-20,916
56641,-380,-37,931
56647,-423,20,941
56654,-434,16,939
56660,-429,-18,934
56666,-393,-31,926
56672,-460,7,931
56679,-427,-18,934
56685,-618,-79,910
56691,-395,62,824
56697,-371,65,543
56704,-304,-245,216
56710,-87,-169,34
56716,333,-490,-132
56722,762,-364,-139
56729,1136,-162,189
56735,1146,-207,436
56741,659,-509,726
56747,-41,-365,993
56754,-353,441,789
56760,-1129,177,1310
56766,-1713,1109,1775
56772,-718,779,1562
56779,-746,539,1453
56785,-739,372,1227
56791,-842,251,960
56797,-667,159,658
56804,-1176,107,765
56810,-474,229,469
56816,-631,346,643
56822,-308,471,638
56829,-737,597,995
56835,-581,454,1012
56841,-560,170,1044
56847,-452,112,902
56854,-537,216,910
56860,-314,198,825
56866,-455,508,894
56872,-427,535,862
56879,-659,415,893
56885,-368,237,701
56891,-581,356,845
56897,-411,170,751
56904,-521,200,855
56910,-537,24,906
56916,-688,-53,1085
56922,-371,225,948
56929,-346,268,943
56935,-267,186,904
56941,-344,221,919
56947,-366,94,927
56954,-430,224,992
56960,-387,164,903
56966,-343,198,884
56972,-378,208,978
56979,-324,191,920
56985,-362,282,968
56991,-323,207,930
56997,-391,141,959
57004,-319,-21,906
57010,-434,54,926
57016,-454,21,880
57022,-495,-177,1075
57029,-694,293,1100
57035,-766,313,1273
57041,-276,597,964
57047,157,630,722
57054,-160,348,1060
57060,124,237,809
57066,-50,65,940
57072,1,-130,865
57079,-149,-140,869
57085,-371,-86,1035
57091,-289,-133,1070
57097,-536,80,1242
57104,-264,-41,973
57110,-395,-219,936
57116,-122,10,723
57122,-210,111,849
57129,-310,29,918
57135,-332,-20,874
57141,-325,-21,810
57147,-448,-104,798
57154,-319,223,513
57160,-243,460,481
57166,-482,432,547
57172,-482,640,437
57179,-993,1121,177
57185,-914,1100,-48
57191,-1047,823,-46
57197,-735,382,-47
57204,-627,341,-186
57210,-515,223,-193
57216,-735,180,-165
57222,-1208,139,-438
57229,-1549,285,-645
57235,-1461,582,-856
58103,-105,675,-356
58109,-60,574,-246
58115,-62,474,-194
58121,-244,530,-128
58128,-511,856,-213
58134,-445,1184,-381
58140,-474,1278,-457
58146,-762,1468,-392
58153,310,1119,-825
58159,41,792,-499
58165,1,502,-377
58171,-109,623,-350
58178,-225,861,-305
58184,-284,650,-157
58190,-285,498,-121
58196,-143,551,-251
58203,-88,968,-504
58209,-364,1087,-618
58215,-1030,996,-541
58221,-906,1146,-727
58228,360,801,-1455
58234,-910,722,-297
58240,-819,719,-516
58246,-201,691,-656
58253,-300,389,-117
58259,-174,303,-239
58265,-433,663,-229
58271,-690,809,-118
58278,-454,960,-200
58284,-40,1199,-548
58290,-795,1310,-64
58296,-97,1073,-581
58303,-627,880,-240
58309,-160,706,-559
58315,-385,1033,-539
58321,-493,794,-215
58328,-261,398,-107
58334,-276,356,-189
58340,-235,491,-300
58346,-375,774,-444
58353,-1192,1017,-233
58359,-1248,1210,-265
58365,-700,1032,-563
58371,42,857,-630
58378,-349,604,-373
58384,-1272,739,-141
58390,-280,827,-372
58396,-362,634,14
58403,-120,398,-108
58409,-171,533,-140
58415,-561,788,-90
58421,-644,1193,-221
58428,-344,1210,-409
58434,-1052,1338,-113
58440,47,1233,-608
58446,-366,1074,-267
58453,-153,634,-279
58459,25,718,-527
58465,-420,883,-251
58471,-375,634,-91
58478,-305,442,-147
58484,-204,565,-260
58490,-233,859,-378
58496,-375,934,-468
58503,-1063,1182,-351
58509,-752,1218,-655
58515,-33,1033,-673
58521,-388,628,-326
58528,-590,435,-376
58534,-512,672,-387
58540,-251,687,-234
58546,-292,598,-81
58553,-233,577,-151
58559,-393,687,-200
58565,-793,1173,-130
58571,-294,1108,-367
58578,-406,1057,-325
58584,-592,1187,-241
58590,-17,1259,-444
58596,-407,872,-63
58603,316,673,-454
58609,190,819,-554
58615,-415,857,-193
58621,-351,614,-127
58628,-242,561,-257
58634,-210,781,-353
58640,-177,916,-445
58646,-410,1002,-512
58653,-1120,1105,-351
58659,-764,1046,-558
58665,216,943,-898
58671,-443,647,-366
58678,-688,665,-365
58684,-224,831,-516
58690,-456,778,-121
58696,-238,730,-176
58703,-325,717,-131
58709,-361,889,-107
58715,-297,952,-144
58721,-182,914,-377
58728,-825,1067,-173
58734,26,1068,-716
58740,-255,1081,-409
58746,-273,693,-239
58753,214,703,-579
58759,-115,836,-658
58765,-481,856,-387
58771,-254,609,-469
58778,-573,889,-452
58784,-310,892,-505
58790,-393,854,-420
58796,-408,844,-495
58803,-493,940,-522
