time,wx,wy,wz
84781,27.5,67.2,-2.5
84800,-1.6,97.5,-11.6
84816,-3.6,38.9,5.8
84835,47.8,67.1,-1.8
84851,26.6,46.9,-32.1
84863,27.7,70.9,-42.2
84884,29.1,-56.2,-66.0
84900,24.0,31.4,-43.2
84912,22.7,47.6,-43.3
84933,-6.5,21.6,-21.8
84940,-11.9,38.9,-11.1
84946,-23.0,51.3,8.0
84953,-27.3,55.7,12.5
84959,-33.3,57.4,19.8
84965,-37.1,54.6,31.2
84971,-39.4,37.4,36.8
84978,-28.6,78.8,31.9
84984,-39.5,55.7,32.0
84990,-38.8,39.5,30.3
84996,-35.2,34.1,24.7
85003,-26.2,29.4,21.6
85009,-17.9,22.8,20.0
85015,-16.5,10.6,16.5
85021,-16.1,11.2,13.1
85028,-14.0,6.5,5.4
85034,-11.9,10.0,-1.6
85040,-12.1,8.8,-5.3
85046,-10.1,12.0,-4.9
85053,-7.6,3.5,-0.6
85059,-3.9,-3.2,-0.1
85065,-1.7,-5.3,-4.6
85071,-5.3,-9.5,-9.3
85078,-11.2,-8.2,-8.1
85084,-8.8,4.7,-4.9
85090,-6.0,18.6,-10.1
85096,-4.9,14.9,-3.2
85103,-1.2,11.2,3.2
85109,-0.1,-2.8,4.9
85115,-4.8,-6.5,5.4
85121,-10.0,5.0,7.5
85128,-8.2,16.3,8.4
85134,-2.7,19.2,9.6
85140,5.1,17.7,7.5
85146,5.6,11.3,3.9
85153,1.4,12.8,0.3
85159,-2.2,13.0,-0.9
85165,-1.7,13.5,-0.7
85171,1.5,13.4,-1.3
85178,4.2,15.1,-1.3
85184,0.5,15.3,1.5
85190,-3.4,14.5,4.4
85196,-4.2,11.6,5.8
85203,0.1,13.3,3.0
85209,3.2,14.5,-0.9
85215,5.8,15.9,0.8
85221,9.8,16.3,-0.5
85228,10.4,23.3,-2.3
85234,5.0,27.3,-9.2
85240,-4.1,12.2,-4.9
85246,-3.8,10.7,-2.1
85253,0.2,6.0,-0.3
85259,5.6,11.2,4.2
85265,3.6,11.7,2.3
85271,-1.4,10.7,2.1
85278,10.6,9.3,-4.2
85284,25.4,18.1,-15.8
85290,23.3,14.0,-19.7
85296,11.3,-19.2,-13.3
85303,6.6,-10.7,-2.4
85309,2.0,8.2,10.7
85315,-8.6,10.5,11.6
85321,-8.4,21.0,-1.6
85328,4.6,23.4,6.8
85334,10.7,6.3,22.2
85340,19.4,68.6,0.3
85346,7.1,30.1,-18.8
85353,3.5,25.5,-19.6
85359,10.0,20.7,-3.9
85365,11.4,26.6,13.0
85371,4.2,32.2,8.1
85378,-4.0,21.1,8.9
85384,-5.7,11.2,6.3
85390,-4.5,6.7,-4.2
85396,-4.5,2.8,-4.3
85403,-3.4,9.1,-3.0
85409,-5.6,11.7,-2.5
85415,-1.0,13.3,-0.5
85421,7.0,10.5,-5.1
85428,4.6,4.6,-5.2
85434,-3.9,-3.7,-8.5
85440,-5.5,0.7,-14.3
85446,-4.4,-2.3,-14.0
85453,-6.2,-9.1,-13.0
85459,-5.9,-11.0,-11.1
85465,-7.3,-15.8,-10.7
85471,-6.8,-19.4,-10.3
85478,-4.4,-23.3,-11.9
85484,-3.9,-21.3,-14.0
85490,-0.4,-19.8,-13.4
85496,2.6,-26.0,-13.9
85503,1.8,-28.5,-13.2
85509,1.8,-17.7,-12.7
85515,2.4,-17.0,-12.7
85521,2.3,-13.7,-12.2
85528,0.7,-13.5,-8.1
85534,3.8,-16.6,-5.6
85540,2.2,-16.4,-3.0
85546,-1.2,-14.2,0.0
85553,-0.3,-11.3,4.4
85559,-0.9,-5.9,6.0
85565,-0.8,0.7,2.2
85571,0.9,3.1,2.5
85578,4.6,3.9,4.6
85584,5.3,8.7,2.9
85590,4.4,11.6,-1.1
85596,-0.1,13.1,0.1
85603,0.1,20.0,3.7
85609,-4.1,23.8,6.1
85615,-13.5,26.5,11.7
85621,-15.6,28.9,18.7
85628,-6.8,17.2,30.9
85634,9.2,39.4,30.0
85640,19.2,44.1,23.7
85646,20.3,39.1,18.7
85653,12.9,32.6,17.6
85659,14.6,38.9,19.0
85665,18.4,17.7,15.1
85671,16.3,-3.7,3.2
85678,-3.5,-13.9,-9.4
85684,-8.9,-11.4,-8.3
85690,-4.3,-20.0,-2.0
85696,3.2,-22.6,6.4
85703,26.2,-8.2,9.0
85709,63.9,-1.5,-1.4
85715,91.9,20.8,-17.7
85721,54.3,-10.2,-3.7
85728,32.0,6.3,-11.4
85734,36.3,-15.4,1.1
85740,51.3,0.4,21.1
85746,57.1,2.7,43.0
85753,66.4,7.0,59.7
85759,87.9,-14.3,9.8
85765,114.1,101.0,-49.6
85771,103.9,-21.2,-21.9
85778,94.0,-23.5,-22.7
85784,49.2,-64.1,-17.7
85790,14.2,-56.4,-23.1
85796,-7.9,-120.6,-30.1
85803,33.2,-5.3,-32.8
85809,45.6,-62.1,9.9
85815,57.1,-34.0,8.1
85821,42.2,-66.7,-45.9
85828,36.8,-53.0,-15.9
85834,39.0,-33.2,1.6
85840,29.6,-10.2,8.1
85846,18.0,11.5,6.5
85853,10.0,19.9,-3.5
85859,-4.1,10.8,-2.0
85865,-4.0,30.8,0.9
85871,-19.1,13.7,8.8
85878,-27.6,24.6,1.6
85884,-35.3,41.3,-7.6
85890,-35.7,55.3,-9.5
85896,-37.8,48.4,-10.3
85903,-50.7,46.6,-12.9
85909,-66.9,37.1,-12.1
85915,-73.1,44.3,-13.8
85921,-72.9,48.0,-14.9
85928,-65.3,57.8,-11.4
85934,-57.5,37.6,-5.4
85940,-50.8,33.6,-2.3
85946,-55.1,-13.5,2.9
85953,-44.6,-9.1,-3.9
85959,-24.3,16.8,3.5
85965,-10.8,23.9,11.9
85971,-21.0,13.5,11.0
85978,-32.4,10.6,14.7
85984,-27.0,-1.7,20.5
85990,-24.5,-17.2,21.0
85996,-15.2,-16.8,16.5
86003,3.2,10.9,7.7
86009,-7.8,14.7,10.0
86015,-31.9,5.1,21.1
86021,-27.1,-12.8,-0.2
86028,-4.7,-9.1,-10.7
86034,-2.8,-18.6,2.2
86040,-17.9,-33.6,1.6
86046,-23.8,-33.9,2.6
86053,-16.0,-15.8,2.5
86059,-12.0,-4.6,-0.9
86065,-17.4,5.5,1.8
86071,-25.3,6.0,9.1
86078,3.9,52.1,2.9
86084,15.0,33.2,3.7
86090,-3.9,-43.1,23.4
86096,-3.5,-15.1,13.0
86103,1.5,-1.0,9.8
86109,3.1,2.1,14.4
86115,2.1,-1.3,7.7
86121,6.5,0.1,6.5
86128,16.5,-1.1,6.8
86134,23.5,-5.7,2.1
86140,24.6,-4.9,-1.3
86146,20.4,-1.9,0.0
86153,14.9,-10.8,-8.3
86159,14.8,-5.3,-12.7
86165,12.8,-8.1,-15.9
86171,20.2,2.1,-11.1
86178,24.7,4.6,-11.9
86184,9.3,12.8,-19.5
86190,-9.0,5.1,-25.6
86196,0.1,2.9,-21.3
86203,11.1,-8.2,-10.0
86209,13.0,-14.4,-3.3
86215,3.0,-16.3,-0.9
86221,-3.1,-2.7,2.5
86228,-4.2,9.4,12.6
86234,-10.2,20.6,17.5
86240,-25.7,13.7,17.3
86246,-45.5,-6.3,17.6
86253,-57.4,-14.9,17.0
86259,-70.3,-11.3,10.6
86265,-81.2,-14.6,7.2
86271,-85.5,-20.8,2.6
86278,-76.7,-15.1,2.0
86284,-65.3,-0.8,4.6
86290,-50.2,14.9,2.8
86296,-36.1,16.7,10.5
86303,-26.8,11.9,20.5
86309,-22.8,15.4,21.5
86315,-17.0,9.8,14.0
86321,-17.5,-0.9,-8.7
86328,-34.7,-3.5,-21.7
