time,wx,wy,wz
55004,-13.7,-30.3,10.0
55025,-7.3,-1.8,-1.4
55041,3.7,16.5,-6.3
55047,10.7,30.2,-4.4
55054,-2.0,-21.7,-0.5
55060,-4.3,-31.5,2.2
55066,5.1,3.4,4.9
55072,3.1,15.9,6.5
55079,-6.1,-8.4,6.3
55085,-8.1,-17.7,5.9
55091,-2.8,-1.0,6.6
55097,-8.6,-23.8,6.2
55104,-3.7,-11.4,3.9
55110,-2.9,-8.3,2.9
55116,-7.8,-20.6,1.7
55122,-14.0,-22.9,4.1
55129,-14.1,-17.8,6.8
55135,-7.0,-11.6,7.6
55141,-3.7,-12.1,7.0
55147,-9.3,-9.4,6.1
55154,-14.5,-12.9,2.0
55160,-16.6,-13.3,0.2
55166,-17.5,-5.6,2.6
55172,-10.5,3.8,6.1
55179,-8.8,6.7,10.0
55185,-10.1,13.7,12.1
55191,-13.5,15.6,12.3
55197,-19.9,9.3,13.8
55204,-25.9,-7.3,13.5
55210,-22.6,-30.3,5.6
55216,-10.9,43.2,12.5
55222,-16.4,-22.0,-1.4
55229,-6.0,6.2,-1.5
55235,-11.4,11.0,8.1
55241,-10.3,17.7,6.7
55247,-8.2,29.8,3.0
55254,-14.4,21.2,4.9
55260,-12.1,20.2,0.2
55266,-2.7,43.1,-6.1
55272,-7.5,46.1,-9.1
55279,-17.1,42.4,-13.3
55285,-19.6,42.1,-20.7
55291,-13.8,49.1,-20.7
55297,-8.1,51.1,-15.0
55304,-4.9,45.2,-15.3
55310,-1.1,53.0,-21.5
55316,-0.6,60.2,-25.2
55322,5.5,44.6,-16.3
55329,16.1,22.6,-12.2
55335,4.6,29.3,-24.1
55341,-14.0,19.8,-36.5
55347,-10.9,59.7,-46.1
55354,-0.4,75.1,-37.0
55360,-1.8,39.7,-22.6
55366,-1.2,45.9,-21.3
55372,3.9,67.8,-24.7
55379,-1.5,75.4,-27.6
55385,-10.0,63.4,-29.6
55391,-11.0,62.6,-28.8
55397,-10.9,64.1,-28.5
55404,-13.7,68.1,-30.8
55410,-22.1,72.3,-27.9
55416,-27.5,90.4,-17.6
55422,-30.5,81.9,-9.9
55429,-31.0,69.6,-5.6
55435,-22.0,23.8,2.8
55441,-5.4,69.0,-1.4
55447,-10.2,19.8,-14.2
55454,1.6,22.1,-28.8
55460,19.8,49.3,-19.1
55466,27.0,74.6,4.9
55472,-6.3,8.5,12.7
55479,-13.6,-27.5,12.9
55485,8.6,7.9,14.2
55491,4.7,-14.4,17.7
55497,-12.8,-29.4,13.9
55504,-19.4,-32.2,-1.1
55510,-0.6,9.9,-7.3
55516,9.8,23.6,8.1
55522,-6.7,-9.3,10.0
55529,-9.3,-12.6,-0.4
55535,-1.7,-3.4,-3.0
55541,3.8,-0.9,-0.6
55547,0.4,-5.6,0.0
55554,-2.3,-6.9,0.2
55560,-0.9,3.9,0.2
55566,-3.4,0.6,2.4
55572,-3.7,0.2,2.4
55579,-2.9,-1.5,3.3
55585,-1.2,0.2,5.0
55591,-0.6,-0.3,4.6
55597,0.9,-0.2,3.4
55604,2.3,2.3,3.6
55610,3.5,3.9,2.8
55616,2.6,4.3,1.0
55622,1.8,5.9,0.1
55629,1.8,9.6,-1.2
55635,2.4,10.4,-2.3
55641,0.7,11.4,-2.6
55647,-0.1,8.6,-1.3
55654,-0.7,4.9,0.0
55660,0.0,3.4,0.4
55666,0.6,5.6,0.7
55672,-1.9,2.7,2.1
55679,-2.4,3.4,3.0
55685,-1.8,2.3,4.0
55691,1.6,1.7,6.7
55697,4.5,3.9,8.7
55704,5.8,0.0,9.8
55710,9.9,-1.4,12.3
55716,15.3,-6.0,17.3
55722,25.2,-4.6,24.9
55729,35.8,-16.2,38.4
55735,52.5,-41.0,62.3
55741,87.2,-43.8,82.3
55747,85.8,-151.5,80.0
