time,ax,ay,az
99862,-255,-25,978
99869,-71,-12,886
99875,-50,0,755
99881,-71,-241,848
99887,-297,-386,948
99894,-137,-356,867
99900,-270,-420,914
99906,-330,-528,918
99912,-441,-666,1018
99919,-565,-489,1019
99925,-452,-360,1026
99931,-294,-278,890
99937,-460,-348,882
99944,9,-336,653
99950,-108,-729,1223
99956,-207,-395,1150
99962,-167,75,835
99969,-225,233,891
99975,-60,54,867
99981,152,-173,848
99987,-298,-39,1090
99994,-431,-165,963
100000,-458,-156,909
100006,-431,-340,909
100012,-548,-389,958
100019,-645,-325,932
100025,-591,-212,780
100031,-604,-42,625
100037,-445,77,368
100044,-219,-100,52
100050,251,-721,-166
100056,429,-495,-70
100062,495,-574,-27
100069,-354,-677,583
100075,-1109,-340,1321
100081,-1074,770,1246
100087,-969,820,1186
100094,-991,1145,1105
100100,-103,1132,482
100106,-1998,-640,1731
100112,29,812,303
100119,-812,1330,314
100125,12,773,-39
100131,428,531,-300
100137,694,692,-794
100144,150,535,-197
100150,-307,892,585
100156,-113,1323,-408
100162,-342,1474,-15
100169,365,988,-343
100175,214,884,-214
100181,-4,1000,-146
100187,-269,1139,-120
100194,-128,1084,-278
100200,-197,878,-322
100206,-365,757,-160
100212,-314,841,-187
100219,-42,804,-285
100225,-556,847,-31
100231,-260,908,-179
100237,-374,1052,-141
100244,-409,946,-119
100250,-299,907,-161
100256,2,885,-429
100262,-548,974,-132
100269,-311,772,-192
100275,-217,784,-231
100281,-253,875,-289
100287,-391,940,-272
100294,-352,980,-290
100300,-310,891,-267
100306,-334,844,-233
100312,-325,876,-233
100319,-298,879,-225
100325,-279,918,-245
100331,-306,904,-240
100337,-316,909,-230
100344,-304,934,-232
100350,-298,897,-241
100356,-320,868,-227
100362,-326,879,-234
100369,-310,916,-235
100375,-305,926,-219
100381,-292,902,-218
100387,-276,896,-218
100394,-289,879,-211
100400,-291,910,-216
100406,-280,906,-222
100412,-305,895,-217
100419,-310,897,-225
100425,-296,906,-223
100431,-291,885,-206
100437,-296,914,-207
100444,-282,924,-224
100450,-294,903,-215
100456,-278,920,-213
100462,-268,933,-210
100469,-293,896,-209
100475,-279,904,-207
100481,-268,920,-215
100487,-277,901,-196
100494,-270,902,-185
100500,-244,929,-198
100506,-265,909,-186
100512,-266,924,-188
100519,-266,916,-187
100525,-259,928,-193
100531,-270,919,-188
100537,-262,932,-199
100544,-273,915,-197
100550,-275,902,-190
100556,-261,927,-199
100562,-258,925,-202
100569,-257,914,-190
100575,-252,930,-193
100581,-275,953,-183
100587,-250,944,-187
100594,-239,919,-187
100600,-242,912,-185
100606,-247,928,-178
100612,-237,924,-174
100619,-230,913,-169
100625,-236,907,-149
100631,-224,932,-147
100637,-232,956,-144
100644,-213,965,-139
100650,-204,979,-151
100656,-201,929,-120
100662,-149,983,-105
100669,-230,1038,-90
100675,-149,1070,-137
100681,-435,1172,6
100687,-393,1052,-127
100694,-395,911,-58
100700,-263,750,-71
100706,-812,993,371
100712,-715,966,261
100719,-588,823,466
100725,-310,803,467
100731,124,633,470
100737,273,647,517
100744,-241,651,907
100750,488,601,456
100756,252,443,684
100762,404,555,506
100769,368,483,652
100775,294,568,786
100781,315,526,865
100787,338,559,799
100794,384,574,776
100800,455,549,720
100806,438,561,732
100812,450,493,728
100819,426,528,722
100825,375,576,760
100831,355,561,771
100837,463,537,637
100844,372,495,769
100850,305,543,803
100856,332,568,808
100862,361,499,774
100869,237,486,846
100875,310,580,714
100881,408,529,673
100887,-32,478,950
100894,132,521,813
100900,145,505,709
100906,91,498,745
100912,25,663,831
100919,242,630,696
100925,98,738,642
100931,-145,590,875
100937,-115,662,783
100944,-169,727,800
100950,-160,733,760
100956,0,668,475
100962,-173,820,373
100969,-423,933,520
100975,-292,1034,369
100981,34,1030,123
100987,-376,986,232
100994,-144,777,75
101000,-38,921,-205
101006,-463,1160,86
101012,-55,1168,-108
101019,-90,1032,-149
101025,-255,974,-43
101031,-276,921,-41
101037,-286,922,-63
101044,-275,970,-87
101050,-260,905,-85
101056,-287,911,-77
101062,-272,942,-89
101069,-283,912,-75
101075,-277,927,-87
101081,-258,944,-96
101506,-199,943,-35
101592,-192,970,-63
101604,-197,947,-55
101610,-203,962,-53
101617,-201,953,-47
101623,-190,965,-58
101629,-193,962,-55
101635,-202,960,-50
101642,-194,970,-52
101648,-193,941,-50
101654,-193,922,-48
101660,-208,949,-45
101667,-194,986,-53
101673,-202,972,-45
101679,-196,955,-40
101685,-199,951,-41
101692,-195,928,-37
101698,-207,946,-40
101704,-213,972,-44
101710,-206,950,-41
101717,-203,943,-37
101723,-208,957,-44
101729,-214,945,-43
101735,-207,941,-48
101742,-214,946,-46
101748,-209,956,-44
101754,-204,965,-45
101760,-201,965,-43
101767,-197,953,-40
101773,-177,947,-49
101779,-195,956,-42
101785,-194,966,-44
101792,-195,970,-47
101798,-188,952,-52
101804,-201,959,-48
101810,-203,948,-45
101817,-197,952,-47
101823,-192,956,-50
