time,wx,wy,wz
86398,-1.2,17.1,-54.6
86409,-94.6,0.0,75.5
86426,-156.2,3.6,81.9
86437,-191.1,-18.2,88.6
86444,-156.1,-0.1,77.7
86450,-120.4,-40.6,91.4
86456,-58.4,-22.5,58.7
86462,-34.4,-28.2,47.2
86469,62.7,11.6,-2.1
86475,8.1,43.5,-18.6
86704,-61.2,-40.6,71.8
86712,-74.9,-50.1,63.8
86718,-55.8,-80.9,59.5
86724,-21.8,-88.5,54.6
86730,17.6,-77.0,42.7
86737,83.3,-36.1,-1.5
86743,148.5,1.8,-28.3
86943,-122.9,11.6,64.0
87344,0.2,57.1,-50.6
87350,-4.2,38.0,-27.4
87356,-8.9,24.4,7.5
87363,-0.2,30.5,5.3
87369,4.9,-24.9,20.9
87375,-18.1,-7.2,31.7
87381,-37.1,-36.6,-3.9
87388,-12.8,-37.2,-21.4
87394,33.6,71.1,-26.5
87400,32.0,18.4,-10.8
87406,20.0,-33.4,0.3
87413,4.0,-47.6,-6.0
87419,-0.2,-47.3,4.1
87425,6.2,-48.6,15.1
87431,5.9,-69.5,11.0
87438,6.7,-118.5,40.1
87444,9.3,-49.0,45.4
87450,-0.7,-41.1,-7.4
87456,-1.1,-62.7,-34.7
87463,16.3,-54.6,26.4
87469,12.9,-48.4,40.6
87475,17.7,-50.5,23.1
87481,27.9,-63.7,21.2
87488,16.5,-80.6,45.9
87494,-4.6,-86.3,56.4
87500,-0.3,-91.3,23.8
87506,3.9,-119.9,52.2
87513,13.9,-48.4,76.0
87519,-10.8,-41.6,46.3
87525,-16.7,-44.2,17.2
87531,5.1,12.0,-1.4
87538,17.4,32.7,-27.1
87544,-0.4,10.0,-18.6
87550,-8.6,21.9,-23.5
87556,1.4,25.9,-34.8
87563,14.4,14.2,-13.3
87569,9.3,12.9,12.1
87575,12.2,-25.5,25.0
87581,14.9,-70.0,63.0
87588,5.8,-65.9,73.0
87594,-8.7,-12.6,26.3
87600,-27.4,-35.8,-24.4
87606,-14.4,-53.9,-30.1
87613,4.5,-44.9,-0.4
87619,17.0,-46.4,20.5
87625,18.6,-38.9,20.3
87631,5.7,-61.5,29.6
87638,-13.9,-88.8,52.9
87644,-20.7,-90.5,55.0
87650,-16.7,-89.6,37.9
87656,-15.5,-108.3,54.9
87663,4.2,73.2,57.1
87669,-25.0,-34.3,9.5
87675,5.6,-7.7,-35.7
87681,54.6,189.7,-56.4
87688,24.3,99.2,-53.3
87694,3.8,71.2,-51.3
87700,-7.4,51.5,-55.3
87706,-6.4,22.1,-41.0
87713,19.3,16.8,9.0
87719,27.3,-24.9,41.2
87725,-7.8,-125.3,68.6
87731,-21.8,-96.1,70.3
87738,-17.1,24.1,39.7
87744,-18.9,59.0,-44.2
87750,-10.5,14.0,-83.9
87756,-1.6,26.3,-23.8
87763,-12.2,9.3,12.8
87769,-12.6,11.1,4.2
87775,-2.4,11.7,-9.9
87781,2.1,-31.2,13.3
87788,4.7,-28.2,50.2
87794,-8.4,-37.3,23.3
87800,-5.1,-34.7,47.1
87806,-20.0,61.0,34.7
87813,-19.3,15.1,-0.9
87819,17.7,34.1,-32.9
87825,39.9,87.0,-54.8
87831,26.6,49.4,-47.4
87838,3.9,41.7,-42.9
87844,-3.9,39.6,-56.4
87850,3.7,36.2,-44.5
87856,21.3,25.2,13.7
87863,31.9,-25.1,55.0
87869,20.5,-115.5,101.8
87875,-19.3,-74.8,78.9
87881,-37.9,11.5,13.8
87888,-14.7,1.4,-53.8
87894,2.8,-28.2,-30.7
87900,-27.3,-16.3,7.7
87906,-39.2,1.9,16.2
87913,-21.0,15.1,1.0
87919,-6.3,-16.5,-0.5
87925,-8.8,-39.1,40.1
87931,-18.7,10.0,24.7
87938,-26.5,-59.0,21.0
87944,0.0,-16.3,48.0
87950,-34.0,9.7,42.3
87956,-19.0,-2.0,15.7
87963,31.1,95.1,-53.5
87969,28.0,73.4,-76.7
87975,16.5,95.4,-70.5
87981,-3.0,76.2,-70.2
87988,-3.3,66.0,-69.7
87994,10.1,59.9,-42.9
88000,28.4,5.8,22.9
88006,5.5,-71.6,54.5
88013,-19.1,-152.3,73.5
88019,-15.8,-112.0,50.2
88025,1.2,43.1,7.9
88031,0.6,-28.0,-50.1
88038,17.0,-9.0,-24.7
88044,4.1,-10.2,30.5
88050,-5.3,2.5,24.0
88056,6.6,35.0,-1.6
88063,0.2,-8.4,-0.9
88069,-14.4,-25.9,34.3
88075,-17.8,-4.6,23.8
88081,-32.6,-42.2,16.2
88088,-33.1,-84.3,57.8
88094,-2.7,173.1,43.8
88100,15.2,60.8,-1.5
88106,33.3,53.3,-69.8
88113,41.2,94.9,-83.1
88119,27.3,99.3,-67.4
88125,10.8,66.2,-64.1
88131,2.8,35.4,-61.9
88138,5.1,14.2,-26.3
88144,13.0,-16.0,31.4
88150,-3.0,-62.3,80.5
88156,-28.9,-126.0,108.0
88163,-34.4,-45.7,65.7
88169,-23.1,18.6,-46.9
88175,-0.9,-48.8,-90.3
88181,15.8,4.5,-24.7
88188,-4.6,-19.7,36.5
88194,-30.8,-23.6,44.9
88200,-23.7,5.7,17.3
88206,-6.3,-32.8,-2.5
88213,-1.2,-22.0,6.5
88219,-20.3,-15.4,6.8
88225,-10.4,-23.9,25.6
88231,-18.2,29.1,27.4
88238,-23.8,-16.1,19.8
88244,3.8,-15.3,-14.3
88250,79.3,256.4,-53.6
88256,39.1,100.9,-46.2
88263,16.8,52.9,-38.9
88269,9.1,41.5,-55.1
88275,8.1,21.2,-51.1
88281,12.1,3.7,-5.8
88288,18.2,-7.6,35.8
88294,0.4,-78.4,63.7
88300,-12.3,-90.1,71.4
88306,-14.3,-4.7,42.6
88313,-13.5,35.4,-16.6
88319,-3.2,16.0,-62.6
88325,-0.4,14.5,-16.8
88331,-20.3,5.6,13.5
88338,-21.2,20.1,-0.5
88344,-7.7,32.0,-5.1
88350,-13.7,25.2,12.6
88356,-21.6,12.1,18.2
88363,-16.1,63.0,-13.5
88369,-29.7,28.1,3.3
88375,14.3,88.6,39.8
88381,-1.6,51.1,18.6
88388,15.7,24.1,-23.8
88394,29.4,64.0,-65.1
88400,37.2,154.3,-56.0
88406,16.5,90.7,-36.6
88413,3.0,51.3,-39.9
88419,-3.0,25.4,-28.2
88425,-0.5,35.1,-3.8
88431,-4.2,7.4,6.5
88438,-2.9,-29.1,4.3
88444,-0.4,-18.9,7.5
88450,8.8,-40.0,25.4
88456,20.7,-33.8,5.4
88463,-0.8,-32.1,-4.1
88469,-9.5,-9.1,-28.4
88475,22.8,-5.3,-40.9
88481,41.0,-7.3,-5.7
88488,6.3,-8.3,12.0
88494,-18.6,-8.8,-3.6
88500,-11.1,13.3,-18.9
88506,-2.8,11.5,0.3
88513,8.1,11.8,11.2
88519,2.8,7.0,12.6
88525,-3.4,-11.4,4.6
88531,1.4,-13.5,-6.2
88538,12.1,7.0,-10.2
88544,18.3,22.0,-8.9
88550,15.6,17.2,-6.9
88556,6.7,4.2,-6.5
88563,0.9,-9.9,-0.5
88569,4.9,-9.1,6.8
88575,11.1,-4.5,13.5
88581,11.6,-1.4,13.7
88588,7.6,-3.0,10.8
88594,4.2,-3.6,9.8
88600,1.5,-3.5,7.0
88606,-0.4,-1.8,4.9
88613,-2.3,1.1,4.4
88619,-4.3,1.3,5.6
88625,-4.2,2.4,3.9
88631,-3.9,1.9,1.6
88638,-2.3,3.3,-0.8
88644,-3.6,4.5,-1.9
88650,-3.4,5.1,-1.8
88656,-2.9,4.6,-1.4
88663,-1.4,4.8,-2.8
88669,-0.9,5.6,-1.6
88675,-2.7,5.6,-0.4
88681,-1.1,5.1,-2.1
88688,0.6,5.3,-1.0
88694,0.5,4.4,0.1
88700,0.2,1.8,0.3
88706,-0.7,1.0,1.0
88713,-1.8,1.3,0.4
88719,-1.8,1.2,-0.6
88725,-2.7,0.7,0.9
88731,-4.1,-0.2,1.1
88738,-3.5,-0.8,0.9
88744,-1.4,-1.1,2.5
88750,0.0,-1.0,1.8
88756,-1.1,-0.8,1.5
88763,-2.8,0.0,0.8
88769,-3.5,1.8,-0.6
88775,-2.2,3.0,-1.4
88781,-0.2,3.9,-1.5
88788,2.5,2.5,0.9
88794,-1.1,2.1,4.4
88800,-2.4,2.2,4.5
88806,0.3,1.4,3.0
88813,-0.1,1.3,3.8
88819,-0.8,0.4,5.6
88825,-1.0,1.1,4.2
88831,0.2,1.2,2.9
88838,1.1,1.8,0.2
88844,-0.6,0.7,0.5
88850,-2.0,0.9,1.7
88856,-1.8,1.4,1.5
88863,-0.7,0.9,1.1
88869,-0.5,0.5,0.6
88875,-2.9,2.5,1.0
88881,-3.0,2.1,-0.2
88888,-1.8,1.8,0.0
88894,-0.5,3.1,0.6
88900,-0.4,2.5,1.8
88906,-1.7,3.6,2.5
88913,-2.0,2.9,2.9
88919,-0.7,3.0,1.6
88925,-1.7,1.2,1.4
88931,-3.5,1.5,1.4
88938,-4.2,1.4,1.7
88944,-4.7,2.5,1.6
88950,-2.2,1.4,1.0
88956,-3.0,1.1,1.8
88963,-4.2,1.8,2.1
88969,-3.2,1.9,0.9
88975,-1.4,2.3,1.2
88981,-0.2,1.4,2.8
88988,-0.7,2.8,4.0
88994,-1.3,1.8,4.4
89000,0.9,0.4,3.9
89006,3.8,-0.6,3.9
89013,3.3,-1.2,4.9
89019,0.4,-1.2,3.6
89025,-0.9,0.7,1.9
89031,0.2,1.8,0.1
