time,wx,wy,wz
45414,-11.6,-63.0,-19.1
45420,-27.5,-79.5,-26.3
45426,-34.3,-93.5,-29.7
45432,-19.0,-77.7,-40.1
45439,-23.5,-56.2,-51.0
45445,-5.9,-27.5,-46.6
45451,-4.6,-38.0,-41.7
45457,-12.6,-51.7,-38.9
45464,-12.7,-45.5,-35.1
45470,-10.5,-31.0,-37.5
45476,-5.9,-26.1,-38.3
45482,3.7,-13.5,-38.6
45489,12.6,42.7,-37.2
45495,16.7,53.9,-30.3
45501,18.6,52.9,-27.4
45507,22.2,55.4,-19.8
45514,23.5,54.1,-4.5
45520,18.9,43.9,-1.1
45526,7.6,21.9,-8.3
45532,0.4,9.7,-2.8
45539,-3.9,6.5,4.8
45545,-4.2,3.9,7.7
45551,-1.2,6.0,10.6
45557,2.9,2.0,12.9
45564,6.7,4.0,11.5
45570,4.9,1.0,8.4
45576,2.1,0.0,6.4
45582,-0.9,-2.9,2.8
45589,1.1,-4.1,-0.3
45595,1.9,-2.3,-0.4
45601,3.2,4.2,1.0
45607,2.1,2.8,-1.1
45614,-0.4,4.6,1.0
45620,-2.4,3.9,2.8
45626,-1.4,0.6,0.2
45632,3.2,-3.4,-2.6
45639,3.0,9.8,-0.1
45645,0.9,12.3,0.9
45651,-1.6,8.9,0.4
45657,-4.4,7.4,-0.3
45664,-5.5,3.8,-1.4
45670,-6.2,0.3,-1.5
45676,-5.4,-0.8,-0.2
45682,-5.0,-3.9,-2.2
45689,-3.3,-4.7,-3.0
45695,-1.4,1.8,-0.5
45701,0.9,3.0,0.5
45707,1.2,1.8,2.4
45714,1.1,-1.9,3.4
45720,1.0,-0.1,3.2
45726,-2.4,-3.4,3.0
45732,-3.0,-1.4,0.0
45739,-2.8,0.9,0.1
45745,-2.1,1.3,0.0
45751,-1.2,3.0,-0.6
45757,0.7,3.3,-1.1
45764,2.3,3.5,1.2
45770,1.1,2.8,2.5
45776,-0.4,1.1,1.0
45782,0.0,0.4,0.7
45789,0.6,2.1,1.5
45795,0.0,1.1,1.2
45801,-0.9,-1.6,0.6
45807,-1.3,0.7,1.4
45814,-1.6,-0.9,0.5
45820,-1.1,1.1,0.1
45826,-2.2,1.5,1.2
45832,-2.8,1.4,0.9
45839,-2.2,0.9,0.7
45845,-0.5,0.4,1.4
45851,0.0,-1.0,1.2
45857,0.1,-0.4,1.2
45864,0.0,0.0,2.4
45870,0.1,0.0,2.0
45876,3.3,1.0,-0.4
45882,3.1,1.6,0.0
45889,1.7,4.6,0.9
45895,1.6,2.1,-0.5
45901,2.1,-1.6,-0.8
45907,-0.4,3.1,0.7
45914,-2.3,1.6,-0.2
45920,-1.6,0.2,0.0
45926,-2.0,0.9,2.8
45932,-0.5,2.5,2.2
45939,1.6,1.1,1.4
45945,1.0,1.8,1.4
45951,-0.1,1.7,0.4
45957,-0.2,2.1,0.2
45964,0.9,1.4,0.0
45970,0.4,2.7,-0.1
45976,1.0,0.7,-0.4
45982,0.8,3.1,0.7
45989,0.6,2.7,0.8
45995,2.5,0.8,0.5
46001,4.9,-0.8,1.4
46007,5.6,1.5,3.0
46014,5.8,2.3,5.4
46020,-1.6,-0.7,7.9
46026,-10.7,-7.7,21.9
46032,-5.9,21.4,17.7
46039,-3.0,74.5,4.6
46045,1.1,122.7,-4.7
46051,11.4,138.8,-26.6
46057,-1.1,105.4,-56.4
46064,-27.0,153.8,-78.7
46070,-23.6,201.8,-80.9
46076,-76.0,156.3,-72.6
46082,-71.3,167.3,-37.3
46089,-20.9,50.4,-2.5
46095,7.4,58.4,41.1
46101,-50.9,121.0,28.9
46107,2.0,215.8,-15.6
46114,-106.4,130.6,-68.6
46120,-84.1,122.5,-56.1
46126,3.2,181.4,-68.8
46132,45.2,165.7,-60.8
46139,46.3,131.9,-110.6
