time,wx,wy,wz
3549,0.1,1.9,-0.7
3555,-0.4,3.7,-1.1
3562,-2.3,4.6,-1.5
3568,-3.6,4.0,-1.4
3574,-3.5,1.7,-1.1
3580,-2.1,1.4,-1.0
3587,-2.5,0.9,-1.3
3593,-2.1,0.4,-1.1
3599,-1.4,1.6,-1.9
3605,-3.9,0.9,-2.5
3612,-2.8,1.0,-2.7
3618,-1.0,1.0,-1.9
3624,0.6,0.9,-2.5
3630,-1.5,-1.4,-2.1
3637,-1.5,-1.1,-1.5
3643,-0.6,-0.6,-0.6
3649,-0.4,0.8,-0.7
3655,0.1,0.6,0.2
3662,0.4,1.4,1.6
3668,-1.8,-0.7,2.3
3674,-3.3,-0.8,1.6
3680,-3.0,0.3,2.8
3687,-1.4,3.1,1.9
3693,3.2,3.9,-2.6
3699,1.9,2.4,-6.3
3705,-3.9,-1.0,-3.5
3712,-5.3,-0.2,1.8
3718,0.3,2.8,3.9
3724,4.1,2.9,-1.0
3730,0.9,-2.8,-2.0
3737,0.0,-3.9,-0.1
3743,-0.4,-6.5,4.1
3749,3.2,-5.5,5.8
3755,4.0,-4.4,3.7
3762,0.8,-3.0,0.6
3768,-0.8,-2.4,-0.3
3774,-0.7,-4.2,-0.4
3780,0.5,-2.3,-0.8
3787,1.3,-0.8,0.0
3793,0.0,-0.4,0.9
3799,-1.0,0.4,0.9
3805,-1.7,0.6,1.0
3812,0.2,3.5,1.6
3818,-1.0,2.5,0.7
3824,-2.2,1.4,1.1
3830,-2.3,1.0,0.4
3837,-2.2,1.0,0.6
3843,-2.3,2.4,0.5
3849,-2.5,2.8,0.6
3855,-2.1,2.5,0.3
3862,-1.9,1.8,0.6
3868,-1.3,1.1,0.0
3874,-0.4,1.1,0.6
3880,-0.9,1.8,0.6
3887,-2.3,1.8,0.2
3893,-2.9,1.5,0.6
3899,-1.7,1.6,0.4
3905,-2.5,0.6,0.0
3912,-3.4,0.9,-0.2
3918,-2.6,0.3,0.1
3924,-2.0,0.0,0.3
3930,-2.8,-0.1,0.2
3937,-1.1,-0.2,1.4
3943,0.8,0.4,2.1
3949,-0.2,-0.1,1.3
3955,-1.5,0.4,1.4
3962,-0.9,1.6,0.4
3968,-0.3,2.0,0.7
3974,-0.2,1.4,-0.6
3980,0.0,0.5,-0.9
3987,0.2,0.0,0.0
3993,0.0,1.1,1.3
3999,-0.5,-0.1,2.3
4005,2.3,2.0,2.1
4012,0.9,1.3,0.8
4018,-2.3,0.6,0.7
4024,-0.9,1.1,1.8
4030,0.6,0.0,2.7
4037,1.2,-2.5,3.9
4043,5.4,-6.1,6.3
4049,14.2,-24.6,6.8
4055,13.1,-53.6,2.6
4062,14.6,-77.4,10.2
4068,40.1,-68.8,10.1
4074,43.4,-62.6,-2.1
4080,28.1,-62.0,-6.9
4087,16.5,-22.1,3.5
4093,10.2,16.8,6.5
4099,9.8,30.2,-32.2
4105,-25.6,38.9,9.2
4112,-34.9,24.1,21.7
4118,-28.0,34.6,39.5
4124,-21.7,-5.9,25.0
4130,-1.6,-33.7,-4.3
4137,-32.4,-87.7,30.6
4143,-73.7,-50.9,23.8
4149,-52.0,62.3,-0.9
4155,-21.8,-25.7,29.3
4162,23.8,-24.0,-31.0
4168,5.9,-122.0,31.5
4174,-0.8,63.7,83.0
4180,-41.7,-31.3,103.6
4187,45.5,13.0,126.7
4193,34.3,48.6,78.6
4199,-26.3,45.7,72.7
4205,-92.4,-43.1,73.7
4212,-24.3,-76.5,61.6
4218,-39.4,-5.4,66.2
4224,-14.4,31.7,57.8
4230,40.0,-2.5,45.5
4237,44.2,-26.5,32.4
4243,32.2,-31.2,27.6
4249,10.3,-86.1,71.6
4255,13.2,-48.6,112.2
4262,-5.3,-34.3,118.3
4268,-6.7,-18.5,62.0
4274,-8.1,-3.3,22.6
4280,-17.9,-21.4,21.2
4287,15.9,-44.4,9.3
4293,25.6,-59.5,5.3
4299,22.4,-73.3,10.9
4305,15.5,-65.0,47.8
4312,-11.2,-32.6,50.1
4318,-15.2,-23.1,36.6
4324,-22.0,-56.9,30.5
4330,-13.8,-42.3,28.0
4337,-8.9,-17.2,-0.7
4343,-6.0,-14.0,-1.2
4349,1.4,-4.1,-0.4
4355,5.3,0.4,5.0
4362,0.4,0.0,7.5
4368,-1.5,1.4,2.7
4374,2.8,5.8,-1.3
