time,ax,ay,az
11988,203,233,984
11994,173,218,994
12001,211,234,920
12007,204,206,1004
12013,155,219,1005
12019,193,245,943
12026,152,178,1041
12032,183,170,998
12038,209,243,925
12044,165,202,991
12051,151,200,1004
12057,204,207,1000
12063,185,197,984
12069,177,242,979
12076,166,207,971
12082,177,215,1007
12088,179,205,993
12094,214,195,970
12101,186,213,972
12107,210,196,962
12113,191,185,1002
12119,190,187,956
12126,202,174,919
12132,90,102,954
12138,140,102,893
12144,214,-30,774
12151,136,77,601
12157,272,-59,584
12163,335,-129,476
12169,275,-292,426
12176,268,-237,337
12182,177,-350,493
12188,473,-294,335
12194,300,-502,550
12201,-539,128,1045
12207,-708,880,1025
12213,-891,1823,948
12219,-609,1598,983
12226,-229,1836,261
12232,-52,1381,-152
12238,-97,478,80
12244,87,1084,-1397
12251,-297,474,-430
12257,355,604,-1259
12263,644,137,-1203
12269,723,699,-997
12276,208,1124,417
12282,25,1807,-732
12288,301,1332,-350
12294,395,1023,-441
12301,239,847,-302
12307,73,992,-369
12313,-56,1057,-424
12319,-178,1035,-270
12326,-100,827,-383
12332,-197,646,-291
12338,-212,751,-168
12344,-245,921,-133
12351,-233,901,-127
12357,-178,834,-132
12363,-205,940,-97
12369,-197,994,-122
12376,-239,1011,-190
12382,-98,942,-439
12388,-215,940,-381
12394,-187,789,-259
12401,-160,775,-326
12407,-150,844,-373
12413,-222,963,-312
12419,-303,1101,-305
12426,-231,1104,-364
12432,-186,927,-359
12438,-248,723,-265
12444,-324,860,-116
12451,-212,1005,-230
12457,28,888,-410
12463,-205,813,-198
12469,-254,963,-240
12476,-332,1024,-249
12482,-268,852,-229
12488,-234,833,-228
12494,-237,910,-267
12501,-286,907,-233
12507,-295,918,-256
12513,-297,898,-269
12519,-332,901,-258
12526,-308,879,-268
12532,-298,856,-268
12538,-317,882,-260
12544,-288,916,-289
12551,-290,907,-270
12557,-296,892,-267
12563,-286,894,-275
12569,-279,898,-275
12576,-284,898,-269
12582,-269,886,-263
12588,-260,875,-271
12594,-261,889,-264
12601,-261,908,-267
12607,-268,900,-275
12613,-255,897,-283
12619,-295,894,-266
12626,-274,923,-287
12632,-277,934,-289
12638,-265,897,-269
12644,-244,870,-264
12651,-251,888,-252
12657,-261,901,-243
12663,-238,912,-273
12669,-242,901,-255
12676,-261,901,-243
12682,-249,911,-245
12688,-238,909,-236
12694,-229,909,-237
12701,-217,899,-225
12707,-223,908,-224
12713,-231,929,-226
