time,ax,ay,az
77259,34,808,-255
77294,57,793,-171
77338,22,806,-281
77378,-12,967,-263
77385,-61,924,-248
77391,-98,905,-236
77397,-64,902,-273
77403,-72,870,-344
77410,-4,905,-412
77416,-205,1003,-210
77422,-20,983,-214
77428,94,877,-262
77435,66,852,-242
77441,56,911,-256
77447,-24,984,-229
77453,-21,940,-237
77460,15,876,-266
77466,-3,923,-270
77472,-23,967,-274
77478,-54,969,-270
77485,-34,947,-268
77491,-1,915,-267
77497,11,928,-270
77503,11,936,-266
77510,29,934,-280
77516,17,921,-274
77522,5,913,-258
77528,15,949,-295
77535,-8,983,-278
77541,0,964,-276
77547,10,923,-264
77553,14,902,-260
77560,18,912,-258
77566,22,932,-262
77572,24,934,-257
77578,13,917,-245
77585,7,937,-252
77591,20,937,-252
77597,6,940,-253
77603,17,931,-252
77610,13,937,-252
77616,14,939,-254
77622,4,942,-253
77628,-6,932,-253
77635,-9,912,-253
77641,-2,924,-253
77647,9,927,-252
77653,20,931,-250
77660,30,934,-252
77666,29,960,-253
77672,11,929,-248
77678,10,912,-254
77685,16,922,-266
77691,13,925,-265
77697,20,947,-270
77703,12,944,-273
77710,-4,922,-273
77716,0,910,-281
77722,7,928,-280
77728,19,937,-279
77735,27,929,-290
77741,21,955,-291
77747,0,965,-295
77753,-47,930,-277
77760,-38,845,-266
77766,-4,768,-212
77772,62,713,-170
77778,97,663,-186
77785,132,775,-198
77791,246,689,-332
77797,493,574,-565
77803,668,761,-904
77810,817,869,-1226
77816,657,852,-1197
77822,569,789,-1165
77828,509,448,-1234
77835,383,823,-1741
77841,-69,515,-1142
77847,-161,686,-1571
77853,-639,461,-982
77860,-620,651,-219
77866,-697,582,274
77872,-630,297,370
77878,-477,386,376
77885,-354,808,339
77891,-300,958,234
77897,-540,993,253
77903,-747,910,278
77910,-774,918,276
77916,-727,701,238
77922,-809,623,287
77928,-872,789,283
77935,-776,724,182
77941,-909,688,338
77947,-1041,600,595
77953,-817,580,725
77960,-456,96,411
77966,23,297,132
77972,3,1318,-685
77978,-1636,1996,1533
77985,-1334,1681,1326
77991,-308,1286,-698
77997,-639,1221,-81
78003,55,782,-261
78010,-80,924,-131
78016,-168,418,819
78022,202,658,414
78028,244,1077,232
78035,498,780,421
78041,445,908,438
78047,781,810,142
78053,712,688,251
78060,747,625,282
78066,819,589,106
78072,722,561,110
78078,713,494,77
78085,712,464,148
78091,691,498,78
78097,757,525,88
78103,815,529,38
78110,810,587,62
78116,860,587,82
78122,757,581,49
78128,828,526,0
78135,803,544,-4
78141,760,592,13
78147,741,484,-46
78153,638,447,-23
78160,690,425,12
78166,826,660,-40
78172,954,528,-132
78178,1090,643,-111
78185,1439,1045,55
78191,1835,826,-127
78197,1558,209,-515
78203,1698,155,-1042
78210,753,-763,-1408
78216,-19,-601,-727
78222,-60,-389,-1340
78228,-1136,-946,-1061
78235,-812,-143,-1996
78241,-1998,-1084,-1996
78247,595,500,-1996
78253,-1998,1996,-1996
78260,-1998,-311,1998
78266,1998,1044,-1996
78272,-1733,205,1998
78278,758,604,-1994
78285,-1832,-480,1930
78291,-1869,1322,1998
78297,-1521,1126,1998
78303,-341,13,1422
78310,-1648,224,935
78316,-479,-117,149
78322,-470,670,301
78328,-81,-108,179
78335,-441,424,959
78341,-67,479,915
78347,-772,955,1852
78353,-405,106,1005
78360,-614,135,289
78366,-496,223,484
78372,-90,212,576
78378,-406,323,1073
78385,-334,343,884
78391,-700,419,1077
78397,-530,278,1014
78403,-498,208,966
78410,-537,211,883
78416,-503,310,802
78422,-332,371,827
78428,-406,264,895
78435,-424,303,857
78441,-468,253,876
78447,-578,281,908
78453,-557,311,788
78460,-672,244,782
78466,-371,155,906
78472,-36,23,949
78478,-89,9,1023
78485,-338,96,1113
78491,-316,-98,1057
78497,-506,-135,1253
78503,-482,59,1056
78510,-390,451,762
78516,-366,499,757
78522,-582,223,712
78528,-518,477,911
78535,46,514,739
78541,-99,129,804
78547,-643,79,1041
78553,-530,157,976
78560,-400,84,936
78566,-466,18,948
78572,-526,340,889
78578,-495,257,886
