time,ax,ay,az
73913,-794,231,842
73919,-693,264,818
73925,-620,132,811
73932,-640,210,798
73938,-595,215,803
73944,-595,224,784
73950,-606,195,788
73957,-584,258,799
73963,-540,205,769
73969,-631,259,836
73975,-559,219,808
73982,-585,227,814
73988,-578,209,802
73994,-557,235,803
74000,-571,218,825
74007,-553,235,803
74013,-606,250,829
74019,-603,237,802
74025,-591,215,801
74032,-584,190,816
74038,-562,175,859
74044,-535,92,857
74050,-503,113,786
74057,-573,259,678
74063,-329,112,723
74069,-302,44,566
74075,-379,113,529
74082,-340,-128,515
74088,-250,-254,466
74094,-3,-247,431
74100,459,-86,352
74107,776,-322,525
74113,905,-59,595
74119,536,-480,432
74125,-464,-5,392
74132,-901,460,286
74138,-941,1048,-279
74144,-1558,1434,-292
74150,-1290,1741,-445
74157,-904,1531,-519
74163,-733,1492,-404
74169,-637,1398,-486
74175,-636,1017,-469
74182,-600,571,-487
74188,-441,848,-565
74194,-521,306,-411
74200,-616,466,-385
74207,-764,466,-412
74213,-745,344,-725
74219,-1226,586,-618
74225,-1038,571,-926
74232,-746,835,-564
74238,-871,772,-459
74244,-755,564,-225
74250,-474,247,-220
74257,-380,163,-186
74263,-365,127,-244
74269,-572,17,-365
74275,-808,189,-690
74282,-706,867,-990
74288,-1240,645,-1005
74294,-1162,1065,-672
74300,-799,963,-401
74307,-1066,860,-489
74313,-915,496,-440
74319,-574,390,-413
74325,-498,306,-410
74332,-809,101,-324
74338,-914,165,-490
74344,-911,0,-725
74350,-745,-319,-817
74357,-946,-199,-856
74363,-799,362,-720
74369,-1050,482,-601
74375,-997,392,-395
74382,-803,347,-155
74388,-656,330,-139
74394,-682,244,-194
74400,-636,364,-303
74407,-739,538,-305
74413,-1648,553,-701
74419,-1766,433,-1437
74425,-581,607,-988
74432,-1355,422,-488
74438,-1767,-94,-489
74444,-1012,-326,-874
74450,-737,-975,-579
74457,-828,-372,-347
74463,-889,-19,-386
74469,-929,-35,-540
74475,-773,64,-667
74482,-557,296,-580
74488,-572,625,-226
74494,-829,880,78
74500,-805,781,53
74507,-840,707,-9
74513,-797,871,-203
74519,-1004,1001,-100
74525,-1141,1063,185
74532,-1011,1013,147
74538,-927,910,170
74544,-800,779,197
74550,-545,723,195
74557,-382,653,235
74563,-205,477,245
74569,-121,645,316
74575,-204,596,248
74582,-154,841,146
74588,-242,620,49
74594,-1738,198,483
74600,989,1435,-1888
74607,-215,1357,-21
74613,957,-75,-906
74619,252,580,-380
74625,521,865,-158
74632,845,805,-217
74638,-1177,1996,658
74644,611,1759,-577
74650,272,1173,-473
74657,664,841,-635
74663,478,548,-563
74669,-59,575,-331
74675,-329,793,-121
74682,157,910,-334
74688,-2,744,-105
74694,81,623,-83
74700,53,715,-26
74707,55,998,53
74713,331,1094,-36
74719,461,1019,-132
74725,338,1183,-114
74732,645,1348,-467
74738,129,1199,-237
74744,27,785,-232
74750,316,646,-473
74757,136,709,-325
74763,-341,846,16
74769,140,781,-170
74775,204,832,-161
74782,218,947,-135
74788,14,1118,-62
74794,8,1179,-136
74800,38,1350,-267
74807,644,1143,-566
74813,-478,783,32
74819,576,728,-420
74825,288,835,-115
74832,5,864,122
74838,198,714,112
74844,278,771,70
74850,228,969,-11
74857,197,1034,16
74863,261,1025,-72
74869,48,1179,5
74875,142,1285,0
74882,294,960,-48
74888,345,650,-30
74894,819,557,-339
74900,466,914,-475
74907,-309,1034,-92
74913,232,904,-370
74919,128,916,-365
74925,204,1011,-432
74932,5,1092,-306
74938,381,1039,-619
74944,-381,1077,-125
74950,63,905,-270
74957,383,724,-474
74963,60,893,-274
74969,-222,979,-17
74975,102,817,-158
74982,76,815,-153
74988,-63,940,-87
74994,98,916,-126
75000,51,1004,-139
75007,74,1207,-229
76338,112,975,-93
76344,99,973,-96
76350,88,956,-90
76356,89,951,-92
76363,110,960,-102
76369,104,951,-86
76375,116,966,-94
76381,111,968,-92
76388,115,956,-101
76394,100,969,-95
76400,97,970,-100
76406,89,963,-94
76413,108,961,-109
76419,94,952,-96
76425,94,957,-92
76431,101,966,-90
76438,119,961,-97
76444,99,953,-98
76450,104,953,-97
76456,105,984,-102
76463,101,961,-99
76469,98,957,-96
76475,101,957,-102
76481,97,958,-97
76488,92,953,-93
76494,105,978,-107
76500,98,958,-98
76506,96,936,-94
76513,80,960,-90
76519,98,957,-101
76525,85,961,-92
76531,95,958,-101
76538,89,961,-94
76544,80,970,-93
76550,97,968,-100
76556,103,967,-100
76563,81,946,-92
76569,103,952,-99
76575,102,985,-103
76581,87,949,-86
76588,117,953,-108
76594,86,954,-93
76600,97,959,-97
76606,91,963,-94
76613,93,966,-98
76619,108,957,-105
76625,100,954,-98
76631,107,944,-86
76638,117,953,-95
76644,108,969,-94
76650,91,959,-90
76656,98,968,-94
76663,110,972,-98
76669,99,956,-88
76675,117,953,-96
76681,115,952,-95
76688,103,950,-88
76694,128,962,-94
76700,133,974,-95
76706,119,966,-89
76713,116,943,-93
76719,114,940,-93
76725,116,952,-93
76731,112,963,-97
76738,106,958,-98
76744,103,967,-101
76750,105,943,-101
76756,115,957,-103
76763,121,975,-109
76769,102,966,-100
76775,110,947,-105
76781,113,949,-106
76788,106,946,-107
76794,102,952,-110
76800,145,998,-133
76806,117,975,-111
76813,121,935,-109
76819,116,936,-105
76825,114,950,-110
76831,116,963,-121
76838,113,968,-123
76844,103,959,-115
76850,114,955,-122
76856,120,945,-115
76863,114,959,-127
76869,114,963,-125
76875,108,932,-122
76881,100,950,-123
76888,110,945,-130
76894,99,956,-131
76900,98,957,-128
76906,118,968,-130
76913,129,965,-127
76919,120,957,-125
76925,119,948,-133
76931,92,955,-124
76938,113,946,-134
76944,103,940,-122
76950,91,948,-122
76956,91,981,-145
76963,72,981,-129
76969,109,937,-123
76975,121,930,-116
76981,92,940,-96
76988,113,963,-125
76994,98,962,-120
77000,113,960,-116
77006,119,959,-112
77013,111,947,-104
77019,114,933,-112
77025,109,964,-116
77031,102,975,-117
77038,94,955,-111
77044,107,948,-119
77050,106,941,-119
77056,102,946,-117
77063,93,971,-114
77069,113,973,-124
77075,96,950,-109
77081,109,945,-117
77088,112,957,-119
77094,99,961,-116
77100,101,966,-123
77106,92,956,-118
77113,82,952,-109
77119,80,967,-106
77125,55,997,-84
77131,125,915,-72
77138,159,895,-49
77144,283,835,-89
77150,292,904,-87
77156,298,918,-102
77163,310,974,-135
77169,448,984,-218
77175,644,1064,-218
77181,847,1026,-272
77188,1026,1073,-408
77194,-121,1350,216
77200,1532,1192,-1091
77206,676,1112,-1139
77213,-276,1004,-492
77219,-3,490,-372
77225,71,1110,-402
77231,-738,482,274
77238,974,886,-244
77244,-534,556,1002
77250,304,524,669
77256,-378,407,941
77263,-809,-275,883
77269,-361,-497,419
77275,-1037,860,684
77281,-673,584,354
77288,-673,894,194
77294,-865,1108,340
77300,-870,986,285
77306,-976,909,285
77313,-983,665,237
77319,-828,731,93
77325,-894,613,213
77331,-674,652,135
77338,-747,679,267
77344,-858,641,419
77350,-873,800,514
77356,-791,978,475
77363,-661,695,432
77369,-362,545,368
77375,-660,374,670
77381,-219,434,219
77388,-14,640,-413
77394,-36,479,540
77400,742,1988,-1099
77406,1064,1634,-967
77413,-324,1272,169
77419,-134,1662,342
77425,186,471,871
77431,746,1202,225
77438,1278,495,-57
77444,646,620,172
77450,752,373,184
77456,662,561,230
77463,665,545,257
77469,747,524,236
77475,744,495,201
77481,792,446,207
77488,831,526,220
77494,827,608,203
77500,853,526,194
77506,797,470,180
77513,811,430,182
77519,797,493,213
77525,805,502,203
77531,867,474,173
77538,940,558,210
77544,1130,555,110
77550,1260,598,18
77556,1313,419,-218
77563,1201,108,-353
77569,1203,-168,-666
77575,828,-343,-804
77581,727,-462,-1025
77588,502,-267,-889
77594,101,-305,-876
77600,3,-333,-1003
77606,-103,-269,-1253
77613,-159,-139,-1471
77619,-69,-138,-1819
77625,-1050,-139,-1996
77631,-335,523,-1996
77638,-1500,1996,-1996
77644,-1998,-1998,-1996
77650,-1998,1996,-1996
77656,-523,-1974,1779
77663,-1998,1996,1874
77669,1286,493,-625
77675,-1998,-2,1013
77681,-584,207,361
77688,-1009,11,828
77694,-919,20,941
77700,-743,378,945
77706,-828,24,832
77713,-889,284,517
77719,-367,119,320
77725,-582,-1,714
77731,-403,-144,414
77738,-718,329,1027
77744,-411,93,1041
77750,-755,608,1298
77756,-490,191,1003
77763,-682,40,549
77769,-567,461,857
77775,-212,64,962
77781,-378,311,846
77788,-592,122,867
77794,-522,294,793
77800,-578,100,874
77806,-528,101,849
77813,-485,99,833
77819,-597,131,915
77825,-597,115,831
77831,-521,59,819
77838,-478,48,858
77844,-577,52,971
77850,-459,50,849
77856,-581,89,927
77863,-573,69,883
77869,-587,76,842
77875,-593,122,832
77881,-596,84,840
77888,-590,64,819
77894,-606,30,857
77900,-597,59,828
77906,-610,63,832
77913,-581,71,789
77919,-658,30,804
77925,-630,8,818
77931,-614,3,780
77938,-676,-59,800
77944,-671,2,861
77950,-559,31,823
77956,-590,6,901
