time,wx,wy,wz
130502,-26.1,-8.8,-14.9
130516,-37.5,-13.5,37.3
130565,-18.1,51.3,-56.9
130572,4.2,33.9,-21.7
130584,-10.9,-84.0,60.8
130605,9.5,77.9,-40.8
130616,-12.0,-20.1,-10.9
130623,-19.6,-21.0,17.3
130668,-23.3,-18.5,35.2
130708,-13.8,58.2,-58.9
130720,-10.2,-50.5,49.6
130731,6.3,23.8,44.1
130748,1.1,1.6,-46.8
130754,-1.1,4.1,-28.6
130760,-13.6,-11.9,-7.8
130766,-22.4,-4.4,-6.8
130773,-8.2,4.4,-2.5
130779,1.2,-37.8,22.1
130785,23.9,-2.4,43.6
130791,-12.0,-110.9,43.4
130798,-9.8,-3.9,37.2
130804,-30.8,24.5,45.7
130810,-34.4,38.4,4.4
130816,21.0,61.6,-55.1
130823,48.9,60.9,-49.7
130829,11.2,25.4,-23.4
130835,-10.0,64.5,-33.9
130841,-17.6,36.4,-56.0
130848,-1.6,2.1,-49.4
130854,21.7,5.0,18.0
130860,4.6,-53.1,60.7
130866,-7.4,-92.6,79.8
130873,-17.5,-51.8,59.9
130879,-1.0,80.5,8.6
130885,-37.2,-89.1,-35.8
130891,-36.5,-18.9,-33.3
130898,-31.2,-30.4,-18.0
130904,-15.6,-25.6,-1.8
130910,-8.1,-55.7,14.2
130916,-15.5,-73.0,25.6
130923,-18.3,-57.6,30.4
130929,-32.1,-107.5,45.1
130935,26.8,43.7,54.4
130941,-2.1,-35.9,38.7
130948,28.2,38.4,-36.0
130954,51.3,95.6,-66.5
130960,-8.2,24.7,-40.6
130966,-40.1,52.5,-36.1
130973,-40.4,61.9,-46.4
130979,-23.2,29.6,-42.3
130985,-10.3,-4.2,-5.3
130991,-8.7,-36.9,24.5
130998,0.2,-39.4,41.6
131004,32.5,-57.5,56.7
131010,2.1,-91.4,58.9
131016,-6.2,-1.2,3.0
131023,-6.0,24.7,-60.4
131029,4.0,-1.3,-28.6
131035,4.8,-3.0,12.3
131041,8.9,27.9,11.9
131048,15.7,25.3,3.4
131054,4.3,27.9,8.8
131060,-9.5,49.0,4.5
131066,-22.7,-7.7,-1.0
