time,ax,ay,az
95163,-15,961,-155
95169,-4,956,-150
95175,-3,953,-149
95181,-4,960,-149
95188,1,967,-151
95194,1,971,-152
95200,-21,965,-140
95206,-5,944,-155
95213,-8,944,-151
95219,-15,956,-147
95225,-18,950,-145
95231,-2,962,-156
95238,-13,973,-144
95244,-2,979,-152
95250,-14,959,-142
95256,-21,970,-144
95263,-25,968,-144
95269,-31,972,-144
95275,-23,971,-150
95281,-25,960,-139
95288,-13,940,-124
95294,-9,930,-117
95300,-15,939,-113
95306,-7,955,-122
95313,-17,981,-125
95319,-16,980,-130
95325,-20,954,-129
95331,-32,949,-127
95338,-27,963,-141
95344,-36,968,-138
95350,-29,978,-145
95356,-23,954,-138
95363,-19,953,-136
95369,-12,951,-130
95375,-2,959,-131
95381,-10,943,-127
95388,-2,945,-132
95394,3,978,-141
95400,2,984,-136
95406,-1,966,-134
95413,14,965,-142
95419,7,960,-135
95425,8,962,-135
95431,5,973,-135
95438,1,966,-135
95444,0,965,-137
95450,0,962,-136
95456,1,956,-134
95463,-2,962,-133
95469,-3,966,-133
95475,0,960,-129
95481,10,948,-133
95488,3,965,-128
95494,0,968,-131
95500,8,961,-137
95506,2,962,-136
95513,-4,968,-136
95519,-18,953,-136
95525,-20,949,-139
95531,-12,949,-138
95538,6,948,-140
95544,-4,963,-130
95550,3,955,-134
95556,2,953,-132
95563,8,958,-135
95569,12,972,-142
95575,0,958,-136
95581,-2,962,-139
95588,10,958,-148
95594,-1,944,-146
95600,-2,964,-143
95606,0,981,-150
95613,1,977,-148
95619,7,966,-148
95625,6,965,-145
95631,1,963,-141
95638,5,961,-140
95644,14,955,-139
95650,22,944,-139
95656,31,953,-139
95663,20,967,-145
95669,10,941,-145
95675,2,934,-145
95681,2,951,-150
95688,9,974,-164
95694,-6,964,-157
95700,-8,979,-156
95706,-8,993,-155
95713,-29,974,-152
95719,-47,951,-119
95725,31,896,-98
95731,74,876,-46
95738,91,919,-6
95744,181,882,-15
95750,278,936,-56
95756,425,1076,-189
95763,606,1193,-249
95769,591,932,-206
95775,523,1072,-378
95781,96,1658,-139
95788,601,1146,-1054
95794,332,1257,-1033
95800,-263,899,-350
95806,-131,685,-414
95813,-92,1008,-457
95819,-115,1227,-171
95825,-38,732,237
95831,-341,656,839
95838,-624,40,1348
95844,-178,614,783
95850,76,491,467
95856,-266,899,567
95863,-362,435,566
95869,-724,962,480
95875,-666,1010,407
95881,-676,900,361
95888,-733,686,326
95894,-832,619,296
95900,-864,692,278
95906,-870,613,334
95913,-735,594,363
95919,-813,430,474
95925,-790,490,528
95931,-670,565,529
95938,-587,782,641
95944,-576,861,757
95950,-630,706,844
95956,-202,462,754
95963,-193,345,801
95969,-350,16,650
95975,16,71,-389
95981,19,621,-151
95988,-583,12,1829
95994,-909,1583,338
96000,-90,1984,290
96006,14,1795,327
96013,355,965,344
96019,-24,1054,432
96025,492,574,125
96031,538,882,-1
96038,100,499,360
96044,838,226,158
96050,547,375,148
96056,768,280,66
96063,800,389,170
96069,777,479,245
96075,868,459,264
96081,818,386,280
96088,985,444,201
96094,1022,429,141
96100,1097,437,84
96106,1086,383,48
96113,913,379,118
96119,890,272,70
96125,894,355,33
96131,1016,411,-9
96138,1339,545,-4
96144,1393,197,-484
96150,1324,-77,-836
96156,799,-351,-818
96163,612,-360,-793
96169,509,-298,-934
96175,208,-438,-908
96181,132,-325,-982
96188,19,-459,-920
96194,60,-290,-1359
96200,-228,-279,-1382
96206,-93,-29,-1771
96213,-66,-672,-1996
96219,-463,-38,-1996
96225,-349,-721,-1909
96231,-1998,1996,-1996
96238,-1998,1996,1943
96244,1524,1959,-1996
96250,-1755,-1167,1998
96256,-188,1512,616
96263,-1024,-415,699
96269,-482,337,391
96275,-408,-46,667
96281,-429,-35,568
96288,-653,-162,812
96294,-696,-53,791
96300,-626,45,710
96306,-718,291,640
96313,-823,67,703
96319,-836,344,744
96325,-777,49,831
96331,-516,28,635
96338,-720,172,683
96344,-541,214,678
96350,-745,211,678
96356,-579,50,597
96363,-729,33,542
96369,-689,263,848
96375,-754,-46,458
96381,-554,127,580
96388,-716,768,1371
96394,-546,-385,810
96400,-998,319,1032
96406,-431,-113,661
96413,-386,64,719
96419,-325,118,722
96425,-543,121,902
96431,-484,70,907
96438,-552,113,887
96444,-689,194,838
96450,-591,60,846
96456,-539,-72,790
96463,-690,-21,860
96469,-597,-30,793
96475,-549,-115,830
96481,-559,-109,857
96488,-604,-111,922
96494,-498,-116,860
96500,-483,-66,862
96506,-535,-65,857
96513,-567,66,897
96519,-494,85,947
96525,-500,69,922
96531,-596,54,890
96538,-549,52,893
