time,wx,wy,wz
122923,-0.2,5.1,0.6
123108,-4.1,-4.9,3.4
123115,-3.7,2.2,2.7
123121,-5.2,1.6,1.1
123127,-6.0,-2.8,0.9
123133,-4.3,1.6,1.1
123140,-4.4,-2.1,2.1
123146,-4.5,5.9,3.3
123152,-7.4,3.7,4.4
123158,-8.8,6.0,5.1
123165,-6.3,4.9,5.8
123171,-1.3,0.5,4.0
123177,1.8,-0.8,1.8
123183,0.0,-0.8,0.0
123190,-2.8,-0.6,-2.2
123196,-2.1,6.7,-2.8
123202,-0.7,7.2,-2.5
123208,1.4,8.0,-2.8
123215,2.8,6.9,-1.8
123221,4.4,7.3,-1.6
123227,3.7,-1.8,-2.5
123233,4.9,3.2,-2.1
123240,0.9,-3.3,-2.3
123246,2.0,3.3,-2.9
123252,3.7,5.2,-2.9
123258,2.6,1.8,-2.8
123265,1.8,5.4,-2.5
123271,-0.5,1.2,-2.3
123277,-2.8,2.1,-1.2
123283,-2.1,1.1,0.4
123290,2.4,1.1,1.9
123296,2.3,3.9,2.1
123302,-1.6,-8.4,1.5
123308,1.1,3.5,0.6
123315,0.4,0.4,-0.2
123321,-0.4,2.7,-1.7
123327,-1.2,4.6,-2.7
123333,-0.6,3.5,-2.3
123340,-0.1,-0.7,-2.0
123346,0.2,6.7,-1.1
123352,-2.7,0.9,-0.7
123358,-1.6,0.2,-0.6
123365,-0.7,3.6,0.4
123371,-1.2,1.6,0.8
123377,-1.4,0.4,0.4
123383,-0.8,2.7,0.7
123390,-2.1,1.2,1.5
123396,-1.4,-1.5,1.0
123402,0.7,3.3,1.1
123408,-1.4,-0.9,0.9
123415,-0.7,-1.7,0.4
123421,0.7,5.9,1.8
123427,-1.8,-0.7,0.4
123433,-2.1,-0.2,-0.4
123440,-1.0,3.5,-0.2
123446,-1.4,1.2,0.0
123452,-3.2,-2.5,0.4
123458,-0.7,3.5,0.6
123465,-1.4,0.7,1.3
123471,-1.5,-2.8,1.1
123477,-0.2,2.6,1.6
123483,-1.1,0.7,1.8
123490,-1.0,1.5,1.4
123496,-0.9,2.8,1.5
123502,-1.8,2.8,2.1
123508,-2.9,-2.4,2.3
123515,0.2,5.6,2.0
123521,-1.8,-3.7,2.3
123527,-1.6,0.0,2.1
123533,-1.0,1.8,1.8
123540,-1.7,-2.8,2.6
123546,-0.9,0.5,2.4
123552,-1.3,-2.3,1.9
123558,-2.1,-1.5,2.5
123565,-1.4,1.3,2.5
123571,-1.3,1.8,1.7
123577,-0.7,3.0,1.8
123583,-0.3,3.7,2.0
123590,0.4,0.4,2.4
123596,1.5,2.7,3.5
123602,1.8,-0.2,4.6
123608,4.2,0.7,6.0
123615,8.1,2.1,6.8
123621,10.2,-14.1,11.1
123627,24.4,-19.3,21.3
123633,41.7,-42.8,24.0
123640,55.7,-42.0,17.1
123646,60.4,-52.7,33.6
123652,81.2,-35.9,35.0
123658,93.8,-59.0,20.0
123665,79.1,-9.3,-4.4
123671,78.3,-5.8,-16.8
123677,75.6,46.2,-47.2
123683,39.0,37.1,-78.8
123690,-91.4,17.5,-131.6
123696,-171.0,49.1,-139.6
123702,-183.2,159.0,-105.2
123708,-221.8,-143.9,-22.2
123715,-200.6,119.5,5.3
123721,-107.7,126.7,71.1
123727,5.8,387.5,64.6
123733,-56.0,277.1,5.6
123740,-88.3,282.4,-60.2
123746,-157.2,190.6,-67.4
123752,1.1,119.8,-27.1
123758,0.3,93.8,-34.5
123765,1.7,142.2,-61.7
123771,-19.1,105.2,-77.2
123777,-9.1,123.2,-92.8
123783,-53.9,79.5,-38.5
123790,-21.1,47.1,7.3
123796,-42.5,38.3,-21.7
123802,-49.9,-6.3,-24.6
123808,-32.2,-10.7,-18.4
123815,-70.4,-31.5,-0.5
123821,-56.4,-15.6,10.3
123827,-92.9,-55.5,-31.7
123833,-202.1,-120.9,-88.9
123840,-99.4,-80.6,-16.7
123846,-128.7,-165.7,7.0
123852,-118.0,-191.0,37.1
123858,-76.7,-268.1,47.1
123865,4.5,-118.1,39.7
123871,224.0,-204.8,-9.1
123877,228.4,63.3,-115.5
123883,-104.0,-233.3,-530.1
123890,126.3,-12.3,-17.2
123896,32.6,-100.4,15.3
123902,-61.8,-194.7,99.8
123908,-44.1,-133.9,95.0
123915,-74.7,-176.4,112.4
123921,-73.0,-113.0,76.6
123927,-57.9,-66.3,58.5
123933,-5.8,-39.9,17.9
123940,21.7,-4.0,-4.5
123946,-13.8,-36.5,6.7
123952,-10.0,15.9,-3.2
123958,-7.8,-18.4,4.2
123965,0.3,-25.9,2.4
123971,-2.2,-39.5,6.3
123977,-3.2,-35.4,1.2
123983,3.7,-16.1,11.2
123990,-1.3,-21.0,11.4
123996,0.0,-9.8,6.4
124002,3.9,-5.1,7.9
124008,3.1,-12.8,2.8
124015,3.0,-14.6,-0.3
124021,-0.3,-15.4,-4.6
124027,2.4,-12.7,-4.9
124033,2.5,-29.5,5.4
124040,17.0,-58.7,35.2
124046,32.6,-103.8,80.1
124052,37.8,-171.2,159.3
124058,8.0,-288.8,220.6
124065,30.9,-249.9,176.7
