time,ax,ay,az
102817,-84,-74,1001
102823,-38,-126,961
102829,-20,-114,996
102835,-2,23,992
102842,-23,-56,1055
102848,-1,-53,1048
102854,48,-9,999
102860,-21,6,1017
102867,-52,-2,1015
102873,-75,0,1009
102879,-92,-21,1030
102885,-96,-6,1019
102892,-140,-46,1054
102898,-118,-57,1061
102904,-120,-28,1016
102910,-76,-38,1002
102917,-101,-72,1021
102923,-98,-50,1046
102929,-73,-84,1024
102935,-44,-99,1025
102942,-142,-26,1028
102948,-133,-55,1014
102954,-13,-56,977
102960,-40,-100,963
102967,18,-59,893
102973,-276,283,650
102979,-392,205,466
102985,-333,88,146
102992,-229,-113,-15
102998,-67,-369,127
103004,24,-408,263
103010,304,-425,706
103017,-314,-205,1144
103023,-1245,220,1234
103029,-1890,775,1112
103035,-1835,1102,736
103042,-1212,1417,712
103048,-371,1137,364
103054,-334,1013,430
103060,-129,833,363
103067,222,789,185
103073,263,1034,179
103079,338,1083,112
103085,97,1194,337
103092,232,1049,171
103098,424,819,37
103104,474,735,263
103110,476,1024,280
103117,668,875,88
103123,630,814,82
103129,440,746,177
103135,329,691,303
103142,348,716,307
103148,395,866,215
103154,315,826,282
103160,407,859,180
103167,436,950,182
103173,340,963,210
103179,275,916,206
103185,361,902,234
103192,129,894,187
103198,175,697,164
103204,217,922,187
103210,320,1145,76
103217,142,933,171
103223,111,979,150
103229,153,912,111
103235,175,860,127
103242,227,1018,164
103248,308,1094,43
103254,164,826,156
103260,283,852,133
103267,264,927,164
103273,308,940,100
103279,192,887,158
103285,258,937,115
103292,214,948,159
103298,261,934,133
103304,232,965,134
103310,202,922,133
103317,231,927,137
103323,248,912,141
103329,228,949,156
103335,234,943,146
103342,240,923,155
103348,277,946,132
103354,220,923,157
103360,246,902,148
103367,245,936,150
103373,258,937,142
103379,261,935,141
103385,247,936,131
103392,252,949,138
103398,248,932,141
103404,266,933,123
103410,240,921,146
103417,272,959,106
103423,248,930,134
103429,264,914,122
103435,250,943,122
103442,230,885,150
103448,251,986,74
103454,259,924,122
103460,250,925,123
103467,266,947,120
103473,242,917,129
103479,234,948,115
103485,289,1218,1
103492,322,862,141
103498,243,895,203
103504,218,905,210
103510,253,896,147
103517,230,926,167
103523,257,917,139
103529,239,916,160
103535,227,888,175
103542,263,924,153
103548,238,916,159
103554,246,950,143
103560,262,918,148
103567,236,901,179
103573,243,907,165
103579,263,943,151
103585,250,921,163
103592,235,921,165
103598,256,947,155
103604,263,924,157
103610,239,912,167
103617,259,935,150
103623,235,926,172
103629,268,926,162
103635,236,943,181
103642,264,920,162
103648,235,900,178
103654,220,917,158
103660,240,923,160
103667,236,942,175
103673,255,903,176
103679,254,954,172
103685,237,921,185
103692,249,925,174
103698,241,940,174
103704,233,928,184
103710,247,918,168
103717,215,927,198
103723,254,943,171
103729,223,912,198
103735,244,935,188
103742,241,931,183
103748,219,938,206
103754,234,936,200
103760,224,931,216
103767,219,896,234
103773,229,892,252
103779,243,936,254
103785,234,898,275
103792,257,904,260
103798,213,908,281
103804,232,900,277
103810,240,915,278
103817,254,896,267
103823,238,904,274
103829,259,898,261
103835,244,927,265
103842,253,908,252
103848,252,908,248
103854,229,917,266
103860,279,931,235
103867,239,899,272
103873,238,910,306
103879,284,912,302
103885,345,853,311
103892,329,790,286
103898,495,698,183
103904,532,695,202
103910,312,863,368
103917,201,1059,365
103923,324,898,243
103929,212,1030,177
103935,271,939,115
103942,12,929,345
103948,8,1077,185
103954,-186,1229,148
103960,-239,1114,113
103967,-302,893,122
103973,-166,851,58
103979,-226,883,80
103985,-188,786,58
103992,-201,793,71
103998,-165,770,110
104004,-206,748,187
104010,-148,851,192
