time,wx,wy,wz
43993,-1.4,1.2,0.0
44000,-1.8,2.4,0.8
44006,-2.6,-0.2,0.2
44012,-2.8,0.4,0.5
44018,-2.8,-1.5,1.1
44025,-2.3,-1.6,2.0
44031,-3.2,-0.1,1.3
44037,-1.9,0.7,0.3
44043,-1.2,-0.4,1.1
44050,-1.8,0.6,1.4
44056,-0.9,1.0,0.4
44062,-0.9,0.2,0.2
44068,-2.5,2.2,-0.9
44075,-2.3,1.8,-1.1
44081,-0.7,0.3,-0.4
44087,0.0,0.2,1.1
44093,-0.7,0.2,1.2
44100,-0.4,-1.1,1.1
44106,0.4,-0.6,0.5
44112,0.2,-1.2,1.1
44118,-0.1,1.2,0.9
44125,0.0,0.9,1.9
44131,0.4,1.1,1.1
44137,0.7,0.7,1.2
44143,-1.4,0.8,2.0
44150,-1.4,-0.2,1.4
44156,0.5,-0.6,1.9
44162,-0.9,1.0,1.6
44168,-0.2,0.8,0.0
44175,0.0,-0.5,-0.4
44181,-1.5,0.7,-0.2
44187,-3.0,1.8,-0.7
44193,-0.8,0.2,-1.2
44200,-0.7,0.9,-0.9
44206,-1.6,1.6,-0.7
44212,-1.4,2.4,-0.7
44218,-0.4,3.6,-0.5
44225,0.4,4.3,-0.8
44231,-0.1,4.7,-0.7
44237,0.3,5.4,-1.1
44243,0.4,5.2,0.1
44250,-1.4,4.8,0.0
44256,0.0,3.5,0.9
44262,1.0,1.1,0.2
44268,0.2,0.7,-0.4
44275,-0.6,-0.1,0.4
44281,-1.0,0.9,-0.3
44287,-0.7,0.5,0.4
44293,-1.3,0.9,0.1
44300,0.4,-0.2,0.0
44306,0.6,0.5,0.4
44312,-1.1,1.6,0.2
44318,-0.9,2.2,-0.5
44325,-0.4,2.9,0.0
44331,-0.7,2.9,-0.4
44337,-1.5,2.3,0.0
44343,-1.3,2.4,0.3
44350,-1.9,1.6,0.9
44356,-1.7,1.6,0.8
44362,-0.7,0.1,0.6
44368,0.2,-0.7,1.5
44375,-0.5,-0.4,2.0
44381,-0.8,-0.3,1.7
44387,0.0,0.3,1.8
44393,-1.1,1.1,1.8
44400,-0.3,1.5,0.9
44406,-0.2,1.9,0.7
44412,-1.4,1.8,0.8
44418,-2.4,1.1,1.6
44425,-1.4,0.8,0.5
44431,-0.9,0.7,0.4
44437,-2.1,0.2,2.0
44443,-3.7,0.4,2.3
44450,-1.8,-0.9,2.1
44456,-0.2,-0.2,1.4
44462,0.5,-1.1,0.4
44468,0.6,1.4,0.2
44475,0.4,2.4,1.0
44481,1.1,-2.9,2.3
44487,1.3,-5.4,3.4
44493,0.5,-6.5,4.2
44500,-0.7,-6.8,4.2
44506,-2.6,-6.1,2.7
44512,-1.4,-5.6,0.4
44518,1.4,-4.6,1.1
44525,14.8,-11.9,11.7
44531,45.9,-54.2,-0.9
44537,25.0,-376.6,-217.9
44543,92.2,-6.4,-126.2
44550,74.4,-46.6,-52.0
44556,157.2,-29.2,-9.8
44562,123.3,37.0,-5.4
44568,40.7,-120.9,48.8
44575,26.1,19.8,17.1
44581,-10.0,15.8,-31.9
44587,-25.9,33.5,-97.0
44593,-13.0,-44.8,-154.6
44600,-35.4,189.2,-215.3
44606,-100.4,299.1,-246.8
44612,-196.0,-11.6,-73.2
44618,-244.7,-139.2,23.1
44625,-280.7,27.5,99.1
44631,-276.5,57.0,222.1
44637,-235.8,-187.6,242.5
44643,-165.8,31.1,121.5
44650,-104.5,-25.9,5.8
44656,94.2,-51.0,109.6
44662,31.9,-182.2,77.9
44668,21.5,56.9,94.5
44675,-28.2,49.3,85.5
44681,-101.7,47.6,82.8
44687,-53.9,71.6,98.6
44693,-40.3,-2.0,110.3
44700,14.9,-21.2,90.0
44706,-17.6,-126.6,74.2
44712,5.4,-94.3,52.1
44718,0.6,-112.2,50.6
44725,15.7,-85.8,53.7
44731,-5.6,-70.1,43.0
44737,-17.3,-37.9,32.8
44743,-9.5,-34.3,6.5
44750,11.9,-7.9,-17.1
44756,9.1,-31.2,10.3
44762,0.9,-1.1,21.8
44768,-8.6,17.8,1.3
44775,-14.4,-12.1,-4.3
44781,-15.4,-25.9,6.2
44787,-21.7,-23.6,21.7
44793,-15.7,-21.6,7.2
44800,-8.5,-6.3,1.1
44806,-5.3,-12.3,6.8
44812,3.0,0.0,14.3
44818,3.5,-8.8,18.6
44825,-1.8,-4.6,12.3
44831,1.7,-10.0,2.6
44837,-0.7,1.4,1.4
44843,-4.1,-1.9,6.8
