time,wx,wy,wz
16940,-0.4,1.8,-0.7
16946,-0.8,3.0,-0.4
16952,-1.4,1.8,-0.7
16958,-0.4,2.0,-1.0
16965,-1.6,1.1,-0.7
16971,-1.1,2.3,-0.6
16977,-0.7,1.1,-0.6
16983,-0.8,-0.3,-0.3
16990,-1.8,1.8,1.4
16996,-1.1,3.0,1.3
17002,-0.7,-0.7,0.4
17008,-1.6,2.1,0.5
17015,-1.7,1.0,0.0
17021,0.2,2.2,0.7
17027,0.3,1.4,0.4
17033,-0.4,0.7,0.1
17040,0.4,1.1,0.0
17046,0.9,2.2,-0.2
17052,-0.4,-0.4,-0.4
17058,0.4,3.8,-0.9
17065,2.5,4.6,-1.7
17071,0.7,-1.1,-0.4
17077,1.1,3.7,-0.4
17083,0.9,1.8,-0.1
17090,1.3,2.5,-0.4
17096,-1.6,0.7,0.7
17102,-1.5,1.6,0.8
17108,0.3,2.0,1.2
17115,0.7,2.0,2.0
17121,0.0,0.4,2.7
17127,0.0,0.2,2.5
17133,-0.8,-1.6,1.1
17140,-0.2,1.7,0.2
17146,-2.8,0.4,1.1
17152,-3.3,-0.2,0.5
17158,-2.1,-0.4,0.0
17165,-0.4,0.2,-0.2
17171,-1.4,0.9,-0.1
17177,-1.8,0.9,0.0
17183,-0.9,1.3,0.3
17190,-0.4,2.3,0.3
17196,-0.7,1.3,0.6
17202,-0.4,0.4,0.7
17208,1.0,1.1,0.8
17215,0.7,2.3,1.1
17221,1.0,1.6,0.9
17227,2.3,3.0,-0.2
17233,1.2,0.4,0.1
17240,0.4,2.5,-0.5
17246,2.3,2.5,-2.1
17252,2.1,4.3,-1.7
17258,1.1,4.2,-0.6
17265,0.5,1.5,0.0
17271,1.3,0.1,1.1
17277,4.1,-0.4,2.1
17283,4.6,-3.9,3.9
17290,1.8,-15.5,2.2
17296,-8.4,-24.5,0.9
17302,-8.2,-19.3,-0.3
17308,-9.9,-23.3,-3.2
17315,-14.0,-12.9,-5.6
17321,-18.2,15.1,-10.8
17327,-39.5,23.2,-21.7
17333,-66.5,66.9,-40.3
17340,-91.7,69.3,-28.5
17346,-106.0,69.2,-17.8
17352,-81.2,145.1,-54.2
17358,-87.7,92.6,-29.0
17365,-122.1,-19.5,-42.4
17371,-169.4,56.5,7.5
17377,-82.5,141.0,-20.7
17383,-124.6,-11.8,-83.5
17390,-192.2,-45.5,-127.1
17396,-23.5,115.2,-67.9
17402,1.9,5.6,62.0
17408,-47.6,-212.8,96.8
