time,ax,ay,az
46845,-645,17,806
46851,-675,36,817
46857,-614,8,766
46864,-646,65,783
46870,-669,-18,783
46876,-676,0,795
46882,-610,55,742
46889,-692,25,810
46895,-617,0,770
46901,-680,29,795
46907,-667,55,777
46914,-639,49,792
46920,-648,50,792
46926,-674,99,748
46932,-714,33,774
46939,-683,55,738
46945,-654,3,795
46951,-574,-5,738
46957,-588,-8,793
46964,-603,16,851
46970,-601,-65,844
46976,-599,-8,836
46982,-562,-5,813
46989,-544,73,815
46995,-666,61,763
47001,-680,212,621
47007,-531,-95,559
47014,-276,-61,260
47020,-237,-394,178
47026,170,-736,-62
47032,575,-728,58
47039,1018,-692,209
47045,1619,-758,-72
47051,827,-1083,-179
48719,-136,921,-374
48731,-143,885,-367
48743,-144,868,-357
48749,-139,875,-366
48756,-159,891,-376
48762,-154,898,-376
48768,-149,899,-372
48774,-134,880,-368
48781,-138,886,-375
48787,-135,878,-373
48793,-139,879,-371
48799,-137,898,-376
48806,-144,907,-374
48812,-136,888,-370
48818,-132,869,-369
48824,-140,874,-369
48831,-139,889,-373
48837,-132,899,-367
48843,-128,897,-374
48849,-127,890,-378
48856,-132,874,-367
48862,-127,885,-362
48868,-116,896,-365
48874,-101,904,-371
48881,-136,883,-362
48887,-137,881,-374
48893,-131,884,-374
48899,-136,870,-369
48906,-119,896,-377
48912,-122,893,-372
48918,-123,892,-377
48924,-137,894,-371
48931,-113,884,-380
48937,-129,870,-365
48943,-108,890,-386
48949,-120,909,-380
48956,-129,891,-375
48962,-124,886,-383
48968,-121,884,-388
48974,-130,871,-378
48981,-117,886,-385
48987,-125,887,-378
48993,-115,889,-384
48999,-124,888,-377
49006,-122,888,-383
49012,-117,880,-385
49018,-129,892,-381
49024,-117,875,-381
49031,-124,871,-381
49037,-133,871,-373
49043,-116,883,-380
49049,-121,892,-384
49056,-121,882,-383
49062,-125,877,-390
49068,-138,876,-381
49074,-119,908,-405
49081,-129,883,-381
49087,-128,875,-393
49093,-137,876,-390
49099,-127,870,-392
49106,-131,865,-382
49112,-122,867,-395
49118,-129,879,-387
49124,-113,889,-397
49131,-108,886,-393
49137,-105,885,-391
49143,-99,894,-397
49149,-99,897,-393
49156,-111,881,-389
49162,-121,878,-382
49168,-137,902,-379
49174,-127,890,-380
49181,-168,815,-322
49187,-139,752,-312
49193,-47,688,-264
49199,226,755,-333
49206,403,1040,-366
49212,745,1095,-582
49218,575,894,-587
49224,587,763,-722
49231,570,548,-1063
49237,547,555,-1240
49243,-677,167,-1129
49249,-432,1107,-1028
49256,280,1366,-1017
49262,-521,713,-571
49268,628,590,-1240
49274,-299,482,-560
49281,-134,414,-518
49287,-661,161,224
49293,-509,1268,-15
49299,-313,343,-45
49306,-1000,675,413
49312,-649,494,284
49318,-770,556,332
49324,-853,644,387
49331,-760,779,199
49337,-830,635,231
49343,-893,614,290
49349,-794,637,198
49356,-916,578,303
49362,-940,742,314
49368,-1034,609,410
49374,-904,324,489
49381,-469,8,137
49387,49,254,-645
49393,-1503,1867,673
49399,273,961,-749
49406,-363,1981,-1153
49412,-1239,1988,424
49418,-1025,1342,495
49424,-671,1069,230
49431,-39,708,-251
49437,99,-26,-77
49443,711,763,-238
49449,422,933,40
49456,894,515,344
49462,509,918,207
49468,827,449,6
49474,704,763,236
49481,920,584,20
49487,770,571,177
49493,765,565,98
49499,755,407,58
49506,737,478,-26
49512,800,505,-29
49518,880,595,43
49524,894,421,-123
49531,812,503,-39
49537,859,530,-27
49543,829,523,-10
49549,819,489,6
49556,853,542,19
49562,879,535,-81
49568,821,528,-60
49574,793,360,-166
49581,754,405,-173
49587,704,609,-89
49593,846,486,-16
49599,862,754,-62
49606,1067,842,127
49612,1194,694,91
49618,1068,615,43
49624,1725,720,-515
49631,1362,198,-823
49637,1098,-193,-1042
49643,761,-544,-1060
49649,-38,-87,-1243
49656,-133,-587,-1764
49662,-483,-88,-1996
49668,-1623,-240,-1996
49674,-1227,-803,-1996
49681,-1998,-1354,-1874
49687,-1998,439,-1996
49693,-1998,1996,239
49699,-1998,-1989,1431
49706,-1912,1060,-221
49712,510,-206,27
49718,-1088,350,695
49724,-1416,768,1869
49731,-1962,-162,1995
49737,-988,1093,1490
49743,-1407,-1037,734
49749,-723,144,67
49756,-750,190,387
49762,-90,94,111
49768,-433,-34,516
49774,-718,393,843
49781,-917,508,1168
49787,-880,206,942
49793,-801,157,528
49799,-704,304,417
49806,-540,137,462
49812,-768,329,765
49818,-593,219,938
49824,-769,248,909
49831,-805,167,791
49837,-514,88,395
49843,-901,192,692
49849,-596,90,705
49856,-898,402,787
49862,-784,83,802
49868,-917,206,804
49874,-574,289,630
49881,-649,159,777
49887,-554,128,724
49893,-657,306,816
49899,-629,79,831
49906,-562,85,796
49912,-627,96,849
49918,-613,100,823
49924,-585,81,813
49931,-577,118,841
49937,-560,118,791
49943,-660,118,856
49949,-623,105,761
49956,-664,143,796
49962,-610,116,782
49968,-645,120,768
49974,-637,137,830
49981,-599,46,788
49987,-710,82,822
49993,-600,59,745
49999,-738,108,828
50006,-666,-30,755
50012,-722,96,779
