time,wx,wy,wz
10712,-0.2,-0.6,0.7
10719,-2.2,0.0,-0.7
10726,-5.6,-3.7,-0.4
10732,-2.8,0.7,0.2
10738,-0.2,0.4,0.3
10744,0.6,1.9,1.1
10751,1.1,2.8,0.9
10757,0.9,1.5,1.4
10763,-0.2,0.2,2.6
10769,-0.4,0.7,-0.3
10776,0.3,2.3,-0.2
10782,0.3,1.2,0.5
10788,-1.1,1.3,0.6
10794,-0.9,1.1,0.2
10801,-0.2,1.5,-0.2
10807,0.7,2.3,-2.0
10813,-1.1,2.5,-1.9
10819,-0.6,0.0,-1.4
10826,-3.0,-1.2,-2.8
10832,-3.5,-1.7,-3.9
10838,-4.7,0.4,-2.2
10844,-3.0,3.1,-4.2
10851,0.2,3.0,-2.3
10857,2.6,1.1,0.2
10863,4.2,-0.4,-0.9
10869,2.3,1.6,-1.7
10876,-0.8,3.9,-1.1
10882,-2.1,4.7,-1.9
10888,0.5,3.9,-4.0
10894,2.3,0.1,-2.7
10901,2.3,-0.1,-1.0
10907,3.2,0.4,0.2
10913,3.2,1.4,2.2
10919,2.1,2.5,0.9
10926,0.0,2.8,1.4
10932,0.9,2.8,1.6
10938,1.8,0.6,-0.3
10944,1.0,1.9,-1.2
10951,-0.1,2.1,-0.2
10957,-1.6,2.9,-0.2
10963,-1.7,2.1,0.2
10969,0.1,0.3,-0.2
10976,-0.6,-0.4,0.3
10982,-0.3,-1.4,-0.7
10988,-0.3,-1.1,-0.2
10994,-0.9,0.6,-1.4
11001,0.0,0.6,-2.3
11007,-1.1,-0.4,-0.4
11013,-1.3,-0.4,0.1
11019,-1.2,0.4,-0.2
11026,-1.6,0.7,0.0
11032,-1.6,1.1,-1.1
11038,-1.6,1.7,-0.9
11044,-1.1,1.2,0.1
11051,-1.1,1.5,1.0
11057,-0.7,2.1,0.8
11063,0.0,2.3,1.8
11069,-2.0,1.4,3.2
11076,-1.0,1.3,3.1
11082,1.1,2.3,2.2
11088,2.0,2.1,1.6
11094,0.4,2.5,2.9
11101,-0.7,3.5,2.3
11107,-0.7,5.1,2.6
11113,0.5,3.9,2.0
11119,2.8,3.7,-0.2
11126,0.9,3.0,-0.1
11132,-0.7,2.3,0.2
11138,-1.3,3.0,0.8
11144,0.4,0.4,1.1
11151,2.3,-3.2,2.3
11157,3.7,-6.3,2.0
11163,10.4,-15.1,2.8
11169,22.8,-25.8,3.7
11176,77.0,-56.4,-2.4
11182,111.3,-188.9,-114.6
11188,139.5,-19.8,-124.9
11194,69.8,62.3,-157.0
11201,148.4,-18.4,-152.3
11207,101.2,5.1,-43.4
11213,88.0,58.0,-53.8
11219,61.7,-51.5,-14.7
11226,23.6,-29.6,-17.8
11232,-9.8,-16.1,-110.4
11238,-162.4,52.7,-130.5
11244,-200.6,-96.0,-124.8
11251,-200.7,-119.5,-105.4
11257,-242.8,1.1,-17.9
11263,-292.5,-33.4,124.4
11269,-283.5,-110.2,267.4
11276,-117.1,-165.6,303.9
11282,-66.7,24.0,213.7
11288,29.4,-172.1,121.5
11294,-56.5,97.8,168.6
11301,-48.7,-28.4,113.0
11307,58.3,28.6,-10.9
11313,59.2,7.4,-45.6
11319,51.3,74.8,-29.6
11326,175.2,10.7,-76.0
11332,69.3,32.9,-75.4
11338,-6.6,-47.9,74.8
11344,40.6,-1.9,104.7
11351,3.2,-87.9,108.4
11357,-62.6,24.5,117.7
11363,-49.0,-86.7,171.9
11369,27.3,-209.5,134.7
11376,56.7,-50.8,123.8
11382,73.1,-102.6,95.2
11388,60.1,-77.8,98.2
11394,67.2,-73.2,75.2
11401,52.0,-4.4,25.6
11407,10.5,-82.1,44.4
11413,26.6,-26.9,39.0
11419,14.5,-46.4,37.4
11426,9.2,-76.9,33.1
11432,1.5,12.1,8.6
11438,1.9,-1.4,11.4
11444,7.7,17.1,12.2
11451,9.6,3.6,14.5
11457,12.1,-14.1,15.4
11463,7.7,-6.1,9.3
11469,2.5,-13.8,4.0
11476,4.7,-10.3,5.8
11482,5.2,-5.1,10.5
11488,2.2,-18.6,14.7
11494,1.3,2.8,13.8
11501,3.0,8.0,6.3
11507,2.3,3.8,8.9
11513,2.3,5.1,9.3
11519,-1.1,-10.3,4.5
11526,-4.2,0.0,1.2
11532,-7.3,6.5,-2.4
11538,-3.7,-4.2,0.7
11544,-1.4,-2.1,3.8
11551,-3.3,-1.5,7.7
11557,-0.2,-7.9,15.5
11563,20.7,-45.9,55.7
11569,62.3,-144.7,132.3
11576,95.0,-201.8,179.9
11582,90.0,-174.7,178.0
11588,56.1,-156.2,159.6
11594,4.3,-101.7,118.6
11601,-7.2,-44.9,57.7
11607,-20.8,42.0,46.7
11613,-47.1,-131.0,63.4
11619,-94.1,-7.3,61.6
11626,-105.2,-12.1,65.8
11632,-124.0,-43.2,61.1
11638,-111.5,79.0,49.1
11644,-359.8,911.6,206.7
11651,1912.1,998.9,827.8
11657,-525.1,26.9,-561.0
11663,221.8,270.0,93.7
11669,-161.4,325.7,-193.1
11676,-56.0,41.5,-77.4
11682,-7.9,40.1,27.0
11688,-25.4,-73.8,-16.8
11694,4.2,-14.7,10.0
11701,-2.8,-19.1,-3.5
11707,-12.9,-20.7,12.5
11713,-4.6,31.1,-6.4
11719,-7.0,-13.3,16.9
11726,12.7,25.2,1.9
11732,40.5,-30.5,59.2
11738,4.9,-44.3,10.8
11744,9.3,-63.0,-4.3
11751,-33.0,-109.4,-4.1
11757,-62.7,-88.4,-50.7
11763,-116.6,-62.2,-132.3
11769,-92.5,-129.4,-64.9
11776,-119.7,9.9,-95.9
11782,-106.6,-5.0,-97.2
11788,-98.7,-31.0,-67.2
11794,-11.0,33.3,12.8
11801,-65.1,-28.2,-16.3
11807,9.1,64.1,83.5
11813,-15.6,-9.1,70.6
11819,96.7,-6.7,201.0
11826,97.0,67.4,150.9
11832,25.9,136.9,37.7
11838,44.9,73.9,30.3
11844,73.2,59.0,79.8
11851,53.2,10.6,21.0
11857,28.5,29.1,17.7
11863,38.6,23.4,13.0
11869,-11.8,11.9,-11.5
11876,25.9,-5.4,32.6
11882,-2.5,41.7,16.8
11888,5.1,3.7,12.1
11894,-5.8,-2.1,19.8
11901,9.9,0.1,13.7
11907,-10.9,8.9,-4.7
11913,0.2,8.9,2.1
11919,-3.2,6.1,6.7
11926,-5.9,4.5,6.9
11932,-3.0,-8.4,10.6
11938,-5.1,16.2,-5.5
11944,0.2,0.1,2.5
11951,0.0,1.8,0.0
11957,1.8,0.1,4.4
11963,3.2,3.6,0.9
11969,-1.1,3.9,-3.7
11976,2.8,-1.5,6.1
11982,-0.8,-4.3,1.8
