time,wx,wy,wz
37172,-0.7,1.8,-0.9
37184,-0.1,2.8,-1.0
37214,-3.0,2.6,-1.6
37221,-2.8,1.8,-0.6
37227,-2.2,1.8,0.7
37233,-0.5,1.1,-0.7
37239,2.1,1.8,-0.6
37246,1.8,1.4,1.6
37252,-1.5,3.5,2.9
37258,-0.9,1.8,1.8
37264,0.0,1.1,0.0
37271,-1.6,1.3,0.0
37277,-0.9,-0.2,0.4
37283,-0.7,-0.2,1.8
37289,0.9,-1.3,0.7
37296,1.8,-0.7,0.4
37302,-0.4,0.3,1.4
37308,-1.8,1.1,0.2
37314,-1.3,1.5,0.1
37321,-1.0,1.7,0.0
37327,-0.4,1.9,-0.4
37333,-0.2,0.9,0.4
37339,-1.4,0.2,2.8
37346,-2.8,0.0,2.3
37352,0.7,1.0,-0.2
37358,2.1,1.9,0.0
37364,-1.5,4.5,0.0
37371,-3.0,6.9,1.6
37377,-0.5,5.6,0.8
37383,0.5,4.2,0.4
37389,0.4,-0.2,0.2
37396,-2.6,-1.3,0.3
37402,-5.3,-0.6,-0.7
37408,-2.9,-1.0,-6.1
37414,1.6,-3.7,-4.9
37421,3.5,-2.1,0.4
37427,4.2,0.9,2.3
37433,2.9,0.9,1.1
37439,-1.0,0.3,-3.3
37446,-4.2,-2.7,-3.7
37452,-3.1,-0.2,0.0
37458,1.9,0.9,4.4
37464,6.2,0.4,5.6
37471,7.9,0.6,3.7
37477,3.9,1.2,3.8
37483,-1.5,2.1,3.0
37489,-2.0,0.9,1.3
37496,-0.6,0.6,-0.7
37502,-1.8,3.0,-1.6
37508,-2.5,2.1,-0.7
37514,-2.0,1.1,0.6
37521,-1.8,1.8,1.3
37527,-0.5,0.1,0.4
37533,0.8,-1.5,0.8
37539,-0.6,-1.0,1.2
37546,-2.8,-0.9,1.7
37552,-2.3,-1.1,0.8
37558,-2.5,-0.4,0.9
37564,-2.6,-0.5,0.9
37571,-1.6,-1.6,1.0
37577,-1.0,-1.3,1.2
37583,-0.8,-0.3,0.9
37589,1.1,0.0,-1.4
37596,-0.4,1.2,0.3
37602,-0.7,2.1,0.1
37608,-1.2,3.1,0.0
37614,-1.7,3.5,-0.3
37621,-0.9,3.2,0.2
37627,0.0,1.9,0.0
37633,-0.2,1.7,0.9
37639,-1.6,2.8,1.3
37646,-0.1,2.3,-1.1
37652,0.6,2.1,-1.1
37658,-2.2,3.6,0.4
37664,-2.2,1.5,0.2
37671,-0.9,2.2,-0.4
37677,-1.5,2.7,-0.7
37683,-0.8,1.6,-0.2
37689,-1.6,2.6,-0.4
37696,-1.4,2.0,0.4
37702,-2.5,1.3,0.2
37708,-0.9,1.1,-0.7
37714,-0.9,1.6,1.3
37721,1.3,0.2,-0.1
37727,-1.7,-0.7,-2.8
37733,-5.6,-3.7,-1.7
37739,-4.6,-2.1,-0.1
37746,-0.7,1.3,0.2
37752,3.5,-1.4,0.0
37758,1.8,-3.5,1.5
37764,0.0,-1.5,2.4
37771,0.1,2.2,1.0
37777,1.3,0.8,1.9
37783,1.1,-0.9,4.5
37789,2.5,-3.7,6.0
37796,5.6,-11.1,7.8
37802,11.4,-15.8,12.8
37808,31.0,-25.4,16.5
37814,63.2,-39.6,14.8
37821,93.7,-42.7,8.6
37827,115.5,-63.0,5.1
37833,116.8,-52.7,-0.4
37839,127.4,-64.1,21.7
37846,145.7,-53.8,13.8
37852,135.3,-79.6,-2.8
37858,115.4,-111.0,-35.6
37864,36.8,-77.0,-57.9
37871,-20.6,-38.6,-62.2
37877,-38.3,-0.2,-90.7
37883,-49.7,39.2,-96.3
37889,-83.0,37.1,-103.1
37896,-119.4,12.9,-124.6
37902,-158.6,-14.4,-61.9
37908,-227.2,-115.7,-31.7
37914,-294.9,40.7,8.9
37921,-191.2,-45.8,95.1
37927,-156.7,-117.6,140.4
37933,-146.8,10.9,126.5
37939,-52.8,-51.0,122.4
37946,-65.0,40.8,126.7
37952,-28.6,47.3,83.0
37958,-98.1,12.5,114.5
37964,-61.3,-31.3,121.1
37971,-54.8,-33.5,123.4
37977,-59.7,26.3,130.4
37983,20.2,-78.8,54.4
37989,32.2,-23.2,41.3
37996,32.7,-59.9,60.4
38002,55.3,-81.7,60.8
38008,44.5,-56.8,67.4
38014,43.1,-61.3,39.6
38021,39.5,-42.1,26.5
38027,43.0,-69.0,24.7
38033,54.9,-51.1,21.4
38039,52.9,-52.0,31.5
38046,45.5,-47.0,37.9
38052,14.4,-22.6,18.9
38058,-4.2,-12.6,-2.4
38064,-1.6,-11.8,-0.2
38071,0.3,-17.5,3.9
38077,1.1,-4.5,-5.3
38083,-2.9,-1.1,-0.2
38089,-5.0,-7.9,7.8
38096,-7.0,0.0,5.8
38102,0.1,-8.6,9.6
38108,3.5,-3.9,8.6
38114,5.6,-9.1,7.4
38121,7.5,-8.4,10.5
38127,5.4,-0.8,5.8
38133,-0.5,-1.1,5.3
38139,-0.2,-1.1,4.2
38146,-0.4,-2.5,2.1
38152,3.4,-3.2,2.4
38158,1.1,3.0,-1.7
38164,-1.2,3.6,-3.5
38171,-0.7,-2.2,0.3
38177,0.3,3.7,-0.2
38183,0.7,-3.7,3.0
38189,-1.5,-3.5,4.5
38196,0.2,1.1,3.2
38202,2.8,-6.0,5.9
38208,7.9,-11.3,16.1
38214,24.2,-28.7,38.3
38221,58.9,-70.7,66.9
38227,92.5,-131.9,125.2
38233,116.2,-172.9,161.9
38239,112.6,-210.2,161.6
38246,95.5,-205.5,135.7
38252,63.3,-157.4,106.6
38258,25.4,-110.6,80.0
38264,-5.3,-108.5,54.9
38271,-31.8,-76.5,42.0
38277,-26.1,-72.1,24.7
38283,-66.8,14.3,13.0
38289,-104.5,20.0,35.4
38296,-110.9,25.5,18.4
38302,-122.9,-72.3,35.2
38308,-88.6,116.4,27.3
38314,-360.4,773.9,320.1
38321,1701.9,1821.3,1017.6
38327,-116.2,-283.6,-319.9
38333,-59.3,29.3,110.2
38339,-140.4,411.6,-272.5
38346,-124.2,156.2,-44.6
38352,-66.3,85.8,-28.2
38358,-63.6,83.3,-49.7
38364,-13.9,-14.9,-1.8
38371,3.8,31.9,-5.7
38377,-9.3,-39.9,4.0
38383,-8.0,-23.3,12.1
38389,9.0,43.4,-0.1
38396,7.0,-45.5,19.8
38402,-32.7,64.0,-10.6
38408,9.6,-29.1,19.7
38414,-46.2,83.4,-8.7
38421,3.4,4.2,25.2
38427,-32.6,53.2,-12.6
38433,3.7,25.9,15.1
38439,8.8,-59.0,8.6
38446,-17.3,-5.3,-26.4
38452,14.5,7.9,19.3
38458,4.5,-29.8,-1.8
38464,-2.0,12.5,-9.3
38471,1.7,-4.9,14.0
38477,8.6,8.4,13.2
38483,-12.6,-7.4,-5.8
38489,9.7,26.8,6.0
38496,-7.5,-5.0,-2.8
38502,9.5,-3.9,19.3
38508,14.4,7.6,28.4
38514,12.6,-1.2,15.1
38521,2.1,30.3,0.2
38527,-5.6,8.6,2.4
38533,2.5,16.4,8.4
38539,0.9,2.8,13.5
38546,-1.9,0.8,22.1
38552,3.5,-0.2,22.6
38558,-0.3,-5.5,5.9
38564,-4.5,0.0,3.0
38571,0.2,-4.4,-2.2
38577,-5.7,1.0,-6.2
38583,-2.5,1.4,-3.2
38589,-8.1,9.8,-15.0
38596,-2.2,6.3,-9.6
38602,-4.6,-0.7,-13.4
38608,4.1,0.9,-10.7
38614,1.5,-3.3,1.1
38621,7.7,-13.9,1.3
38627,3.2,-15.7,-0.2
38633,-1.4,-9.1,0.3
