time,wx,wy,wz
66298,50.2,128.3,-59.0
66304,44.5,115.7,-55.8
66311,60.3,56.6,-5.0
66325,10.7,-6.2,-48.2
66342,27.6,43.4,-77.1
66354,52.2,63.1,-44.1
66360,47.6,35.1,27.0
66375,-155.2,-77.2,-13.7
66382,-153.7,-46.9,-24.0
66389,-107.1,-82.8,30.8
66395,-111.3,-98.7,24.8
66401,-103.1,-133.0,4.4
66408,-8.8,-144.9,53.5
66414,69.3,-134.3,99.5
66420,56.6,-61.3,49.5
66426,59.6,98.1,-41.5
66433,19.8,158.0,-38.5
66439,39.4,83.7,-11.9
66445,29.0,86.8,-30.6
66451,58.3,93.1,-23.8
66458,48.5,55.4,-19.8
66464,19.5,30.2,-40.9
66470,10.0,30.5,-53.6
66476,33.2,39.2,-44.8
66483,29.0,63.7,-50.6
66489,61.9,56.2,-39.3
66495,82.1,55.9,-10.9
66501,29.4,11.2,36.7
66508,-83.7,-49.6,52.2
66514,-119.9,-103.8,18.6
66520,-134.4,-95.3,25.1
66526,-116.5,-77.8,51.1
66533,-101.7,-89.5,47.1
66539,-95.6,-109.5,39.3
66545,-37.5,-132.2,50.4
66551,31.0,-141.4,58.7
66558,60.5,-46.6,10.2
66564,97.2,98.4,-64.5
66570,101.7,212.1,-88.6
66576,78.0,188.6,-58.3
66583,71.3,121.3,-59.8
66589,93.9,58.1,-11.5
66595,54.5,18.6,7.5
66601,-12.5,19.6,-35.6
66608,21.9,4.8,-37.0
66614,30.1,19.9,-29.3
66620,29.4,56.4,-40.3
66626,20.3,12.3,6.7
66633,4.2,-33.3,31.6
66639,-29.4,-47.3,50.5
66645,-123.4,-60.8,17.7
66651,-176.3,-51.3,-29.4
66658,-155.7,-60.9,8.4
66664,-127.6,-99.2,74.9
66670,-111.2,-115.7,71.2
66676,-87.0,-127.6,56.2
66683,-45.7,-126.4,69.0
66689,35.0,-130.8,84.6
66695,86.3,-76.1,23.5
66701,168.6,67.4,-64.4
66708,155.7,167.9,-95.8
66714,66.5,168.6,-133.6
66720,105.0,107.6,-105.2
66920,-158.5,-162.2,43.8
66926,-108.0,-138.7,73.6
66933,-86.3,-57.3,98.7
66939,-111.5,-33.1,69.4
66945,-100.5,-83.3,55.4
66951,-48.0,-52.1,54.7
66958,-16.3,-48.4,39.4
66964,22.3,25.9,15.1
67164,112.4,126.4,104.3
67170,6.3,11.8,10.3
67176,-104.7,-170.0,-20.7
67183,267.4,409.5,51.1
67189,-73.2,-34.7,-30.4
67195,103.8,81.0,-8.3
67201,-100.3,213.8,-187.6
67208,-58.3,147.7,-20.3
67214,-39.8,85.1,-3.0
67220,-124.6,-76.7,-27.0
67226,-88.2,62.5,-37.8
67233,-45.8,253.4,-51.6
67239,-68.2,30.8,-45.4
67245,-84.5,57.3,-10.0
67251,-90.6,-83.0,-12.7
67258,-35.1,68.1,-28.7
67264,3.1,205.8,-66.5
67270,-0.7,129.2,-83.0
67276,-9.0,69.3,-98.4
67283,-24.5,55.6,-108.5
67289,-34.5,45.7,-78.4
67489,5.1,-0.4,8.9
67495,-5.8,-36.4,50.2
67501,-17.4,-42.9,40.5
67508,-13.3,-116.3,45.5
67514,4.0,126.7,49.2
67520,-41.2,-61.3,15.7
67526,-20.5,-91.7,-22.8
67533,66.0,235.1,-50.8
67539,20.7,31.0,-57.8
67545,-1.6,-34.0,-44.0
67551,6.0,27.3,-42.2
67558,10.2,35.2,-37.3
67564,25.3,105.1,-9.7
67570,16.1,18.5,23.4
67576,10.4,-71.6,61.5
67583,-23.9,-134.4,61.8
67589,-12.6,39.6,40.3
67595,-4.6,32.1,-29.1
67601,7.9,-70.5,-55.2
67608,33.3,55.5,-1.1
67614,-4.7,-47.6,32.4
67620,0.2,-14.4,24.5
67626,17.8,40.3,-4.3
67633,5.1,-59.1,-10.5
67639,-8.6,-43.2,30.5
67645,-16.6,-29.5,41.0
67651,-24.2,-111.8,45.9
67658,-0.1,32.9,65.6
67664,-57.8,-94.4,20.7
67670,-24.8,-56.3,-3.4
67676,35.7,114.5,-35.0
67683,34.5,88.2,-54.1
67689,13.7,36.5,-47.0
67695,-3.9,10.5,-49.9
67701,0.1,34.4,-61.5
67708,10.9,48.3,-52.1
67714,39.9,104.7,1.8
67720,28.6,-52.0,58.4
67726,-1.8,-117.6,91.4
67733,-42.9,-54.1,49.7
67739,-33.1,100.1,-15.6
67745,1.5,-40.3,-33.8
67751,16.8,5.1,2.5
67758,1.5,-21.6,21.7
67764,-0.1,-0.5,12.7
67770,9.5,36.9,-12.9
67776,3.4,-24.0,7.2
67783,-17.5,-53.1,46.9
67789,-25.6,-17.9,19.9
67795,-41.8,-103.0,17.4
67801,-24.2,-38.6,71.0
67808,-32.1,73.1,37.2
67814,4.1,45.5,-22.1
67820,41.5,106.1,-54.9
67826,3.8,27.7,-62.1
67833,-3.4,22.0,-65.7
67839,-0.4,14.4,-69.5
67845,12.0,38.0,-48.1
67851,18.3,40.3,9.0
68051,-13.6,38.0,-5.6
68058,-6.5,3.2,0.2
68064,10.2,-8.4,15.8
68070,8.4,2.8,17.7
68076,-5.9,-74.6,34.3
68083,1.3,138.3,42.6
68089,-43.8,-18.9,26.8
68095,-47.4,-164.9,-8.0
68101,64.7,280.0,-33.4
68108,-0.7,-21.1,-55.8
68114,-4.6,-20.0,-53.2
68120,-11.1,-4.7,-59.5
68126,13.3,69.6,-37.5
68133,24.5,41.7,5.6
68139,23.3,-19.0,51.1
68145,1.4,-74.2,86.8
68151,-43.1,-157.7,66.5
68158,-9.5,4.7,3.7
68164,19.0,-10.5,-57.5
68170,25.9,-67.6,-19.3
68176,21.8,-24.6,45.1
68183,9.4,-34.0,55.7
68189,4.0,-40.8,40.8
68195,-1.5,-63.0,28.7
68201,-14.4,-82.3,35.0
68208,7.4,31.7,16.2
68214,-15.4,-130.6,19.3
68220,34.2,252.2,31.9
68226,-32.0,-32.9,1.2
68233,-4.4,-51.0,-32.9
68239,58.5,222.4,-59.3
68245,12.8,41.0,-55.4
68251,-1.4,9.4,-52.7
68258,-0.4,28.7,-52.0
68264,15.1,62.7,-39.8
68270,24.3,22.8,-19.5
68276,31.6,21.4,27.7
68283,5.6,-81.6,94.7
68289,-38.1,-79.2,35.4
68295,-37.1,63.9,-27.5
68301,-19.5,-13.3,-62.3
68308,1.9,-7.3,-28.4
68314,-9.3,-14.3,7.0
68320,-34.7,-39.2,17.2
68326,-19.6,13.0,-0.2
68333,8.0,27.2,0.6
68339,9.3,-6.2,17.4
68345,-8.5,-39.7,20.5
68351,-28.3,-40.7,19.2
68358,-39.4,-74.0,46.2
68364,-25.6,64.8,45.6
68370,-33.7,-81.9,2.1
68376,9.6,38.8,-26.6
68383,63.7,250.5,-55.0
68389,19.8,62.5,-60.0
68395,0.7,21.2,-56.2
68401,-5.2,49.0,-57.2
68408,-1.1,61.5,-35.9
68414,6.7,59.5,-6.8
68420,14.6,11.8,14.6
68426,10.2,-32.1,36.5
68433,-17.9,-107.9,53.8
