time,ax,ay,az
92936,-513,161,760
92942,-767,184,797
92948,-661,146,749
92955,-722,74,758
92961,-678,218,747
92967,-621,127,782
92973,-645,157,788
92980,-647,166,774
92986,-635,140,797
92992,-596,127,814
92998,-679,83,784
93005,-628,154,702
93011,-667,141,768
93017,-660,184,730
93023,-717,122,741
93030,-746,164,712
93036,-673,68,691
93042,-702,88,746
93048,-702,122,730
93055,-703,49,700
93061,-696,80,752
93067,-685,59,767
93073,-677,88,744
93080,-701,101,790
93086,-592,27,795
93092,-923,245,605
93098,-878,584,348
93105,-894,-212,159
93111,-479,-535,-321
93117,-189,-406,-641
93123,164,-750,-305
93130,543,-633,104
93136,1074,-731,368
93142,684,-1283,-376
93148,1998,-1998,-1447
93155,-21,-1452,-1092
93161,-1970,247,-403
93167,-1187,1121,-29
93173,-1435,1868,-39
93180,-942,1990,-132
93186,-709,1065,-893
93192,-858,1996,-1172
93198,-554,1656,-1030
93205,-506,1356,-1106
93211,-652,1323,-1073
93217,-573,1389,-927
93223,-805,773,-862
93230,-1121,757,-718
93236,-1236,562,-545
93242,-1371,-215,-206
93248,-1050,-328,-228
93255,-993,-376,-454
93261,-1124,-165,-519
93267,-1147,645,-435
93273,-1093,868,-437
93280,-851,631,-408
93286,-733,381,-293
93292,-644,83,-209
93298,-454,159,-337
93305,-510,112,-604
93311,-666,181,-981
93317,-889,633,-1291
93323,-1315,868,-961
93330,-1245,918,-592
93336,-966,723,-586
93342,-687,579,-340
93348,-472,598,-79
93355,-802,379,128
93361,-858,290,-82
93367,-1079,328,-462
93373,-1292,359,-727
93380,-1549,281,-771
93386,-911,151,-641
93392,-1094,182,-294
93398,-1050,-70,-233
93405,-655,-56,-138
93411,-490,-55,-57
93417,-378,-55,-127
93423,-432,-76,-232
93430,-694,76,-512
93436,-1610,316,-920
93442,-1584,768,-755
93448,-1542,739,-372
93455,-1297,397,-486
93461,-819,247,-475
93467,-617,-60,-157
93473,-699,-62,-44
93480,-706,-27,-85
93486,-713,-78,-274
93492,-891,-117,-576
93498,-341,10,-757
