time,ax,ay,az
84781,206,948,17
84800,295,1024,-130
84816,877,779,-547
84835,467,992,-224
84851,292,898,-174
84863,86,938,-153
84884,205,752,-465
84900,88,874,-475
84912,-174,771,-494
84933,-145,820,-453
84940,-69,888,-458
84946,-117,860,-438
84953,-111,913,-460
84959,-87,959,-465
84965,-115,975,-415
84971,125,908,-482
84978,92,922,-421
84984,-2,900,-321
84990,68,881,-309
84996,125,866,-304
85003,156,831,-259
85009,153,899,-196
85015,218,949,-199
85021,231,948,-173
85028,253,927,-150
85034,239,930,-139
85040,250,910,-143
85046,210,904,-112
85053,166,913,-84
85059,190,926,-66
85065,200,966,-61
85071,251,1014,-59
85078,281,947,-54
85084,296,875,-84
85090,214,886,-66
85096,132,919,-57
85103,136,924,-68
85109,123,971,-54
85115,222,991,-53
85121,270,923,-42
85128,229,877,-38
85134,193,897,-39
85140,165,937,-47
85146,165,993,-52
85153,200,989,-64
85159,182,968,-41
85165,201,928,-46
85171,215,888,-35
85178,222,941,-22
85184,237,995,-29
85190,225,957,-25
85196,255,905,-12
85203,272,899,-13
85209,284,906,-7
85215,293,900,-9
85221,279,956,-38
85228,277,977,-79
85234,188,1008,-52
85240,207,948,-62
85246,251,876,-64
85253,287,874,-50
85259,264,920,-53
85265,218,986,-81
85271,204,975,-122
85278,258,886,-183
85284,96,967,-98
85290,-59,1023,-5
85296,101,1025,16
85303,361,987,22
85309,226,1036,138
85315,192,904,154
85321,216,825,101
85328,162,970,71
85334,476,984,-161
85340,188,995,-107
85346,132,894,-59
85353,251,811,-70
85359,346,864,-86
85365,381,946,-94
85371,281,1025,-95
85378,213,1017,-96
85384,237,937,-103
85390,254,933,-88
85396,331,922,-86
85403,321,912,-65
85409,287,909,-70
85415,246,858,-70
85421,180,934,-70
85428,154,1039,-88
85434,211,1013,-120
85440,200,939,-120
85446,128,946,-80
85453,140,948,-83
85459,94,961,-61
85465,111,966,-68
85471,89,944,-62
85478,118,967,-64
85484,133,949,-80
85490,71,928,-41
85496,38,968,-24
85503,136,976,-79
85509,110,985,-60
85515,83,947,-61
85521,76,954,-82
85528,13,928,-80
85534,14,949,-84
85540,13,974,-66
85546,44,954,-61
85553,64,966,-62
85559,82,949,-71
85565,54,945,-65
85571,32,943,-68
85578,59,958,-90
85584,51,964,-91
85590,8,993,-59
85596,32,993,-64
85603,60,989,-77
85609,56,1027,-51
85615,86,964,-22
85621,97,892,-15
85628,264,821,-96
85634,297,773,-103
85640,192,834,-69
85646,222,952,-105
85653,398,1056,-239
85659,355,1035,-219
85665,190,961,-116
85671,247,904,-151
85678,324,855,-266
85684,383,764,-252
85690,386,702,-251
85696,372,740,-287
85703,199,719,-199
85709,155,875,-249
85715,-220,1380,-145
85721,62,1307,-268
85728,33,987,-203
85734,68,701,-147
85740,188,592,-139
85746,185,458,-173
85753,122,488,-342
85759,765,376,-1074
85765,-83,652,-691
85771,-130,726,-690
85778,132,745,-834
85784,255,707,-900
85790,43,518,-723
85796,363,399,-793
85803,11,474,-1048
85809,-371,638,-937
85815,-216,538,-1077
85821,-199,573,-984
85828,-39,323,-991
85834,11,335,-1009
85840,-10,402,-1050
85846,-269,467,-1008
85853,-206,382,-1065
85859,-168,302,-1087
85865,-174,288,-1060
85871,-133,353,-1022
85878,-62,378,-987
85884,-35,317,-1007
85890,-149,269,-987
85896,-96,323,-1001
85903,-147,422,-934
85909,-57,421,-915
85915,1,380,-893
85921,51,388,-880
85928,57,504,-896
85934,52,623,-910
85940,47,623,-775
85946,159,568,-544
85953,390,459,-503
85959,371,455,-447
85965,252,640,-434
85971,261,741,-513
85978,306,716,-621
85984,275,724,-626
85990,283,725,-572
85996,350,658,-477
86003,348,828,-475
86009,197,1129,-512
86015,29,910,-464
86021,145,671,-503
86028,111,766,-489
86034,69,898,-400
86040,132,859,-369
86046,245,766,-391
86053,259,717,-392
86059,254,802,-403
86065,233,867,-393
86071,459,727,-609
86078,288,681,-569
86084,-287,1006,-233
86090,224,979,-311
86096,356,913,-292
86103,367,882,-287
86109,239,862,-258
86115,257,789,-284
86121,287,707,-337
86128,263,708,-368
86134,313,758,-419
86140,314,843,-477
86146,277,858,-506
86153,288,812,-534
86159,242,841,-503
86165,287,803,-514
86171,265,773,-468
86178,227,883,-479
86184,216,939,-535
86190,186,794,-572
86196,113,693,-585
86203,60,734,-558
86209,69,835,-499
86215,218,841,-523
86221,242,784,-511
86228,231,812,-532
86234,138,943,-586
86240,48,1032,-620
86246,82,1011,-606
86253,174,1045,-605
86259,179,1045,-536
86265,144,939,-423
86271,154,800,-319
86278,285,677,-264
86284,363,712,-203
86290,382,767,-142
86296,340,844,-53
86303,272,883,-7
86309,212,869,-10
86315,192,889,-25
86321,188,985,-10
86328,168,1056,-24
86334,197,1010,-67
86340,298,864,-124
86346,286,877,-50
86353,157,1092,-32
86359,164,795,14
86365,86,597,64
86371,116,765,27
86378,103,1055,95
86384,117,1030,151
86390,246,877,139
86396,268,802,174
86403,182,872,225
86409,198,1021,267
86415,342,1119,219
86421,606,1177,44
86428,620,1012,-25
86434,77,1021,182
86440,302,1112,7
86446,312,811,-15
86453,337,613,-99
86459,309,645,-84
86465,161,923,115
86471,212,1083,115
86478,232,995,102
86484,280,846,122
86490,407,777,76
86496,323,844,135
86503,325,992,104
86509,486,1049,-92
86515,330,865,32
86521,129,976,74
86528,307,973,-118
86534,-2,876,61
86540,149,1062,66
86546,262,1093,78
86553,213,917,134
86559,224,854,129
86565,273,838,84
86571,196,913,36
86578,544,952,-166
86584,208,799,78
86590,235,852,21
86596,334,1103,-101
86603,154,1158,21
86609,264,924,-13
86615,417,858,-108
86621,394,810,-150
86628,97,918,49
86634,50,1018,76
86640,276,910,-18
86646,366,832,-29
86653,256,990,64
86659,80,1066,131
86665,85,1047,103
86671,226,1045,38
86678,241,1026,6
86684,392,901,-76
86690,84,845,71
86696,65,874,64
86703,153,949,32
86709,241,1005,17
86715,211,977,57
86721,175,924,91
86728,192,938,75
86734,231,995,44
86740,204,975,46
86746,147,928,65
