time,wx,wy,wz
6649,-28.2,-92.0,55.9
6661,-46.3,-90.9,67.2
6673,-20.6,-65.1,46.7
6680,24.2,-57.3,52.3
6686,21.7,-17.4,27.3
6692,0.7,-68.3,33.6
6698,-11.2,-98.0,54.2
6705,-17.1,-91.6,56.4
6711,-29.7,-74.0,51.2
6717,-33.8,-57.7,42.7
6723,-8.1,-49.4,38.7
6730,18.3,-67.4,23.8
6736,57.4,-115.6,59.0
6742,5.4,-68.8,53.0
6748,-17.5,-32.0,28.4
6755,-15.8,-20.3,21.4
6761,-9.8,-9.3,42.4
6767,5.3,-0.4,44.5
6773,2.8,10.0,-5.7
6780,13.2,30.7,-40.6
6786,13.4,-1.1,5.3
6792,0.6,-11.5,46.3
6798,-13.7,-4.8,24.6
6805,-19.6,20.7,-2.0
6811,-15.4,11.2,-2.5
6817,-2.7,3.5,16.9
6823,0.8,4.9,23.2
6830,11.0,-13.9,15.6
6836,14.1,-13.9,4.6
6842,7.7,-38.1,13.5
6848,4.0,-33.6,5.9
6855,5.9,-7.0,-13.7
6861,9.0,8.1,-19.3
6867,28.1,18.9,-1.8
6873,21.9,18.7,-7.1
6880,16.8,23.4,-13.2
6886,19.5,30.3,-11.5
6892,11.2,-3.9,-6.0
6898,0.9,-16.4,-10.0
6905,4.8,-11.1,-8.1
6911,5.1,-8.1,-14.1
6917,6.3,4.5,-23.8
6923,13.8,6.7,-20.4
6930,7.2,-2.6,-9.3
6936,-5.6,-13.5,-4.5
6942,-11.0,-15.4,-7.2
6948,-9.0,-1.8,-12.3
6955,5.9,9.3,-13.0
6961,6.7,2.8,-7.8
6967,22.6,6.6,-3.0
6973,15.4,19.5,-21.6
6980,-7.0,-26.5,-7.4
6986,-16.8,-16.4,-0.5
6992,-14.4,-1.7,-0.4
6998,-3.0,17.7,-6.5
7005,24.2,27.7,-7.5
7011,25.9,24.5,-3.4
7017,6.2,-10.2,10.1
7023,-4.2,-14.1,10.9
7030,-4.9,-7.0,0.4
7036,-0.6,-7.9,-0.7
7042,0.7,7.0,-2.0
7048,-7.4,4.2,-1.8
7055,-16.4,-2.5,-2.3
7061,-14.2,4.2,-7.7
7067,-12.9,2.8,-7.9
7073,-10.4,7.6,-5.3
7080,-2.7,7.9,-2.4
7086,-2.8,8.0,-3.4
7092,-11.3,5.1,-3.9
7098,-12.8,2.0,-5.8
7105,-4.8,2.4,-8.3
7111,0.9,7.1,-10.2
7117,4.2,0.7,-2.3
7123,2.5,10.1,-7.6
7130,4.8,15.7,-11.2
7136,4.8,12.3,-11.1
7142,5.1,6.9,-6.5
7148,-3.4,0.9,-3.1
7155,-8.9,-3.5,1.0
7161,-14.4,-5.0,5.4
7167,-29.1,-1.3,3.5
7173,-21.3,-9.1,8.1
7180,-14.7,-6.4,9.2
7186,-5.2,-10.2,17.8
7192,-18.5,3.2,13.0
7198,-27.3,6.3,5.1
7205,-31.7,21.2,-3.5
7211,-29.6,23.9,4.9
7217,-12.8,16.9,14.2
7223,-6.0,32.1,1.6
7230,-6.7,31.3,-2.2
7236,4.6,18.3,5.6
7242,2.3,7.0,8.4
7248,12.1,-2.1,9.8
7255,17.2,-5.5,-3.7
7261,21.5,6.1,-13.0
7267,9.2,1.2,-5.3
7273,5.3,-0.9,2.8
7280,10.7,3.9,-8.1
7286,0.7,10.3,-22.6
7292,-0.6,8.4,-20.2
7298,18.7,-5.3,-18.4
7305,16.1,-6.0,-21.7
7311,10.5,5.9,-4.1
7317,0.4,14.5,-6.4
7323,-6.3,26.0,-24.5
7330,0.0,38.6,-28.3
7336,10.0,34.7,-20.0
7342,-4.6,33.6,-18.5
7348,6.5,34.7,-20.1
7355,4.3,27.5,-18.2
7361,-4.9,22.7,-17.7
7367,-7.6,21.4,-20.7
7373,-3.2,14.4,-12.8
7380,4.9,13.2,-3.1
7386,6.6,10.2,0.8
7392,9.6,19.3,-2.6
7398,3.0,24.7,-3.5
7405,-2.3,8.4,12.0
7411,8.8,28.7,5.3
7417,-2.8,44.4,-8.7
7423,-4.3,32.3,-20.5
7430,0.0,43.1,-33.0
7436,14.5,65.1,-33.7
7442,2.9,41.0,-14.3
7448,-28.0,-6.0,-2.6
7455,-30.6,2.5,-12.6
7461,-13.0,6.6,-20.1
7467,9.9,10.5,-21.9
7473,28.2,13.9,-28.6
7480,42.4,30.4,-40.6
7486,22.1,17.5,-43.4
7492,10.6,19.7,-41.3
7498,4.1,21.8,-42.9
