time,ax,ay,az
4380,903,313,229
4387,859,311,219
6649,74,901,-522
6661,244,636,-533
6673,174,507,-407
6680,406,504,-713
6686,197,837,-629
6692,38,1068,-578
6698,208,874,-633
6705,329,837,-673
6711,334,681,-700
6717,258,535,-664
6723,10,363,-491
6730,-382,753,-159
6736,142,1095,-736
6742,373,1036,-796
6748,46,829,-386
6755,87,831,-447
6761,124,760,-481
6767,234,533,-611
6773,365,404,-720
6780,10,790,-564
6786,26,1000,-556
6792,165,872,-607
6798,287,686,-693
6805,199,635,-593
6811,154,709,-555
6817,145,781,-613
6823,102,751,-556
6830,144,706,-586
6836,99,872,-524
6842,184,835,-544
6848,336,668,-591
6855,353,610,-611
6861,271,714,-596
6867,181,703,-655
6873,97,739,-731
6880,-4,682,-777
6886,-120,673,-689
6892,-88,689,-637
6898,97,662,-718
6905,193,611,-675
6911,230,601,-660
6917,226,611,-709
6923,131,747,-733
6930,75,853,-708
6936,106,818,-729
6942,170,673,-786
6948,98,527,-746
6955,-21,541,-702
6961,-112,587,-672
6967,-58,527,-820
6973,-236,823,-747
6980,-108,776,-687
6986,76,616,-706
6992,103,471,-704
6998,23,384,-692
7005,-91,499,-759
7011,-228,743,-829
7017,-156,752,-816
7023,-28,618,-787
7030,-4,605,-757
7036,30,612,-782
7042,-7,669,-794
7048,-56,721,-777
7055,-11,615,-745
7061,-27,577,-722
7067,-23,623,-706
7073,-22,620,-702
7080,-28,666,-720
7086,-36,702,-745
7092,-53,697,-713
7098,-46,625,-661
7105,-31,616,-683
7111,-58,667,-672
7117,3,631,-706
7123,-3,619,-702
7130,-57,631,-723
7136,-127,667,-728
7142,-162,718,-746
7148,-141,721,-743
7155,-122,707,-743
7161,-102,721,-735
7167,-91,687,-670
7173,-73,679,-636
7180,-31,713,-651
7186,-64,775,-620
7192,-28,780,-628
7198,2,755,-595
7205,-12,785,-536
7211,-32,748,-480
7217,118,671,-592
7223,170,698,-670
7230,14,696,-542
7236,-4,706,-608
7242,16,697,-604
7248,89,605,-567
7255,213,624,-675
7261,169,807,-726
7267,121,877,-737
7273,130,728,-745
7280,105,667,-748
7286,12,663,-644
7292,-137,603,-403
7298,-92,673,-560
7305,47,891,-757
7311,78,885,-690
7317,78,744,-640
7323,52,656,-624
7330,21,636,-672
7336,-68,718,-676
7342,-65,702,-664
7348,-57,720,-696
7355,-59,773,-687
7361,-59,753,-633
7367,-92,709,-617
7373,-83,676,-599
7380,-53,709,-544
7386,13,720,-546
7392,15,765,-550
7398,20,850,-527
7405,199,754,-639
7411,359,722,-894
7417,140,625,-610
7423,261,548,-732
7430,280,551,-921
7436,63,742,-900
7442,-114,907,-681
7448,122,742,-686
7455,246,495,-657
7461,251,460,-604
7467,250,468,-621
7473,228,543,-696
7480,120,736,-738
7486,59,863,-699
7492,88,753,-766
7498,51,681,-752
