time,wx,wy,wz
11419,-2.7,1.8,0.2
11443,-1.4,2.1,2.4
11450,-0.2,3.6,2.0
11456,-1.2,3.2,0.6
11462,-2.3,5.8,0.5
11468,-3.7,3.7,1.0
11475,-3.4,2.6,-0.3
11481,0.0,3.8,-0.5
11487,-0.2,3.6,0.9
11493,-1.6,1.4,1.2
11500,0.3,1.4,-0.1
11506,2.3,5.2,-2.9
11512,1.7,2.3,-1.8
11518,-1.3,4.2,0.6
11525,-3.4,5.0,0.9
11531,-0.6,4.2,-2.3
11537,3.1,4.4,-2.3
11543,1.9,3.5,0.0
11550,0.5,1.8,1.6
11556,-0.4,-0.8,1.8
11562,-0.7,-1.1,1.8
11568,0.7,-0.9,0.1
11575,0.1,0.4,0.5
11581,-1.1,-2.7,0.8
11587,-0.6,-1.2,-2.3
11593,0.2,2.4,-6.7
11600,-1.1,4.5,-3.2
11606,1.2,6.7,2.5
11612,5.1,7.1,3.5
11618,2.9,5.6,-0.6
11625,-3.5,0.9,-4.4
11631,-5.6,-3.5,-4.7
11637,-2.5,-1.3,-1.5
11643,0.0,0.4,2.6
11650,3.2,-5.1,2.6
11656,3.5,-3.7,3.5
11662,-0.4,0.3,3.0
11668,-0.1,3.5,0.7
11675,-0.1,2.0,-1.1
11681,-1.3,-1.7,-1.9
11687,-3.1,-3.1,-1.0
11693,-4.7,-3.7,0.4
11700,-2.8,-2.5,-0.9
11706,1.1,-1.2,-0.1
11712,-0.3,1.6,1.1
11718,-2.8,1.6,1.4
11725,-3.2,0.8,0.2
11731,-2.9,0.6,-1.3
11737,-2.8,0.3,-1.1
11743,-2.0,-0.3,0.7
11750,-0.9,-0.5,1.1
11756,-0.4,-2.0,1.3
11762,2.3,-2.7,0.2
11768,-0.2,1.5,1.1
11775,-2.2,2.0,-0.9
11781,-1.6,2.3,-2.0
11787,-1.2,3.1,-1.1
11793,-1.2,3.1,-0.3
11800,-0.4,3.7,0.4
11806,-0.8,2.0,1.5
11812,0.1,0.5,0.2
11818,2.8,1.9,-0.2
11825,0.0,1.3,0.2
11831,-2.5,1.8,1.4
11837,-2.4,0.6,1.2
11843,-1.4,2.5,0.4
11850,-1.9,0.4,0.5
11856,-3.2,1.6,1.3
11862,-4.6,-0.2,1.5
11868,-1.8,-1.6,-0.8
11875,0.1,-3.3,-1.6
11881,-1.1,-3.2,-1.1
11887,-1.2,-0.2,-0.2
11893,0.1,5.4,2.7
11900,1.7,4.6,1.7
11906,1.8,-0.9,2.8
11912,0.4,1.4,5.3
11918,0.4,3.1,4.6
11925,2.9,5.2,4.4
11931,6.7,4.6,3.4
11937,8.2,5.3,5.4
11943,10.8,1.6,3.9
11950,17.1,-4.2,1.8
11956,47.7,-8.3,2.1
11962,118.2,-39.9,22.8
11968,116.1,-51.9,-3.7
11975,112.2,-20.8,-24.7
11981,114.8,-72.4,-17.9
11987,97.7,24.5,-34.5
11993,73.5,61.3,-90.7
12000,27.5,-14.4,-139.3
12006,6.7,75.2,-155.0
12012,-81.5,-54.1,-130.5
12018,-123.3,100.5,-77.2
12025,-141.9,146.8,-2.3
12031,-199.7,14.4,36.0
12037,-171.8,28.8,-8.2
12043,-87.0,157.8,-36.0
12050,-226.1,63.2,-47.8
12056,-23.1,83.0,77.3
12062,-25.8,47.1,61.6
12068,-128.3,-141.4,55.3
12075,-98.6,79.4,129.2
12081,-135.8,-76.2,100.2
12087,-73.7,-71.6,100.3
12093,-101.7,-87.0,160.6
12100,-101.6,-47.5,181.1
12106,-60.9,-63.3,141.1
12112,18.6,-42.7,45.7
12118,14.9,-54.3,49.3
12125,0.4,-61.0,31.9
12131,21.7,-27.8,11.1
12137,31.2,-34.5,24.1
12143,48.3,-40.5,15.8
12150,48.0,-63.0,10.6
12156,39.9,-55.1,21.6
12162,30.3,-82.8,38.6
12168,6.7,-41.2,47.6
12175,-9.5,-32.9,33.1
12181,-2.3,-37.8,25.5
12187,-0.7,-51.1,14.0
12193,3.0,-48.3,7.3
12200,-4.8,-22.8,6.0
12206,-3.2,-14.2,9.3
12212,1.1,6.3,14.9
12218,-2.9,3.5,19.1
12225,-0.6,5.9,17.2
12231,-1.9,-1.7,11.3
12237,-6.0,-5.2,7.3
12243,-4.9,-3.5,4.7
12250,-5.1,-10.4,7.4
12256,-3.6,-13.4,6.5
12262,-1.2,-8.5,5.1
12268,-1.4,-8.2,6.0
12275,-1.1,-10.5,5.3
12281,1.4,-3.7,1.4
12287,2.5,-9.3,0.2
12293,-0.4,-5.2,0.9
12300,-1.3,-3.5,2.3
12306,1.8,-1.8,1.4
12312,1.8,-3.8,3.1
12318,2.1,-2.4,3.0
12325,0.7,-5.0,5.0
12331,0.9,-3.6,5.1
12337,3.1,-5.1,4.4
12343,2.1,-3.7,8.4
12350,1.4,-6.6,14.5
12356,9.6,-29.9,32.0
12362,16.4,-81.3,70.6
12368,29.8,-133.4,125.8
12375,27.5,-204.3,176.4
12381,20.4,-230.4,170.3
12387,13.8,-221.6,150.9
12393,0.8,-213.1,133.2
12400,-22.1,-184.0,106.6
12406,-27.3,-128.3,79.3
12412,-42.7,-99.0,60.0
12418,-65.9,-19.6,36.2
12425,-52.6,49.3,14.9
12431,-69.2,116.8,0.8
12437,-86.2,117.4,-36.1
12443,-106.6,108.4,-43.2
12450,-104.5,133.4,-18.8
12456,-271.0,-10.5,98.2
12462,111.2,2233.7,437.5
12468,-941.7,7.2,-929.1
12475,-301.4,-595.0,-173.5
12481,164.9,739.5,-28.7
12487,194.3,454.6,-9.5
12493,-85.2,59.7,-45.9
12500,41.3,70.8,-7.1
12506,-15.0,13.5,-24.2
12512,16.8,27.3,-5.0
12518,6.7,54.2,-29.1
12525,-5.4,-51.8,9.1
12531,5.0,-4.5,7.5
12537,10.9,-11.3,23.9
12543,-30.5,-50.4,-4.6
12550,-6.7,-20.3,6.4
12556,-14.6,-22.1,-1.7
12562,-24.0,-17.4,8.1
12568,-16.8,-0.7,10.1
12575,-22.8,-12.6,5.6
12581,-4.9,15.8,25.2
12587,-56.6,-58.6,21.6
12593,16.2,61.1,21.6
12600,13.9,26.8,14.5
12606,15.6,-44.7,38.2
12612,-8.8,37.8,10.7
12618,5.2,-16.0,28.9
12625,16.5,45.3,24.3
12631,11.3,9.0,16.9
12637,-6.7,-1.6,10.4
12643,28.2,61.2,17.0
12650,-10.0,-5.3,3.3
12656,12.6,70.1,17.9
12662,-9.2,5.3,11.9
12668,-20.5,-39.3,17.0
12675,2.3,16.5,11.0
12681,-14.4,27.7,-15.8
12687,-14.1,20.3,-7.2
12693,6.2,35.2,-20.7
12700,-20.1,-65.4,-29.6
12706,-1.5,-1.1,-15.2
12712,-21.2,-5.8,-55.7
12718,-17.4,-13.4,-44.6
12725,-11.4,-12.1,-22.1
12731,-14.7,-41.0,-14.7
12737,-9.2,17.5,-17.0
12743,-19.3,38.5,-41.5
12750,-11.2,4.0,-16.0
12756,-4.6,-7.2,3.2
12762,-7.2,-12.2,9.1
12768,-5.1,-0.4,24.0
12775,-0.7,3.4,36.6
12781,-1.5,18.4,27.0
