time,wx,wy,wz
219324,27.9,43.9,35.5
219359,-9.5,-128.5,36.3
219392,12.3,88.6,-69.4
219420,-26.2,17.8,-50.7
219426,12.4,21.5,-18.4
219432,45.6,-19.6,55.0
219439,45.2,-291.2,93.3
219450,-2.2,88.0,6.8
219462,-38.8,-191.4,-46.5
219469,-1.4,-10.2,-8.9
219475,9.2,10.2,19.1
219492,-8.9,-133.5,37.5
219502,-4.2,5.8,18.7
219528,-8.7,-6.9,-3.6
219607,10.7,98.4,-16.5
219626,-16.8,70.7,7.2
219633,-11.4,-106.3,28.4
219640,-13.0,17.8,39.4
219652,-21.7,-228.0,49.0
219661,-10.4,173.5,39.9
219724,31.0,-280.5,104.8
219736,-9.2,258.4,-22.4
219771,-14.7,22.4,16.8
219802,18.7,193.8,-0.2
219808,-13.2,27.6,13.2
219814,-7.7,17.2,-17.9
219821,-0.4,112.3,-49.2
219827,-1.7,82.6,-46.9
219833,-11.3,38.9,-47.8
219839,-23.2,30.3,-58.8
219846,-36.3,-8.2,-56.5
219852,-5.8,47.1,-25.4
219858,33.8,92.1,38.1
219864,13.0,-260.8,92.3
219871,40.1,-108.1,66.0
219877,15.4,152.8,23.5
219883,7.4,17.8,-42.6
219889,5.8,-97.5,-33.0
219896,8.4,-2.3,23.9
219902,-6.0,-3.8,40.6
219908,-19.8,15.1,10.9
219914,-1.6,41.3,-3.0
219921,4.6,-94.2,16.9
219927,-10.8,83.5,23.1
219933,-38.9,-101.2,39.7
219939,18.9,-51.8,43.4
219946,-0.3,45.7,38.3
219952,13.4,4.3,-16.9
219958,13.0,42.0,-40.7
219964,-5.8,51.9,-32.8
219971,-18.7,8.9,-36.1
219977,-25.0,-12.2,-53.0
219983,-25.2,-17.6,-50.9
219989,-4.0,16.7,-8.8
219996,33.3,70.0,32.4
220002,62.3,-367.4,62.8
220008,50.4,245.9,35.4
220014,-20.8,-70.9,-10.7
220021,-33.4,84.4,-47.3
220027,-6.0,-96.9,-34.0
220033,-3.7,-74.4,33.2
220039,-5.5,12.1,38.5
220046,-11.2,17.2,7.3
220052,-7.3,43.4,-6.0
220058,-1.1,-38.2,2.6
220064,-7.9,-20.3,13.2
220071,-5.7,2.5,9.1
220077,7.6,-89.4,35.1
220083,26.7,9.6,36.1
220089,-11.1,67.9,39.2
220096,-6.0,-55.2,-1.7
220102,21.3,85.2,-49.4
220108,13.0,86.7,-40.1
220114,-12.1,74.2,-30.2
220121,-18.6,28.7,-49.0
220127,-20.3,-32.4,-59.1
220133,-24.3,-28.2,-57.6
220139,24.2,107.3,-7.9
220146,23.7,-2.8,42.7
220152,12.8,-219.8,61.0
220158,30.8,17.5,38.7
220164,9.1,84.0,21.4
220171,-12.1,113.2,-36.1
220177,-10.0,-91.5,-54.1
220183,1.0,35.2,-11.6
220189,0.8,36.9,10.4
220196,-3.7,25.7,-6.0
220202,3.7,26.8,-13.4
220208,-10.8,-17.1,5.7
220214,-23.8,-2.9,8.4
220221,-17.4,69.8,-3.0
220227,-1.4,-177.5,30.7
220233,-11.7,127.9,54.8
220239,-30.4,-12.1,38.2
220246,6.5,22.8,-16.5
220252,14.8,77.5,-46.5
220258,-0.7,38.1,-36.4
220264,-9.7,21.9,-32.4
220271,-16.1,-3.6,-48.0
220277,-20.5,-19.8,-52.6
220283,4.6,35.7,-1.7
220289,14.2,5.9,39.5
220296,16.1,-142.5,68.6
220302,26.8,-119.5,47.3
220308,-4.1,13.7,21.7
220314,-35.0,102.5,-24.6
220321,0.2,-139.8,-56.7
220327,17.8,27.5,-4.9
220333,2.0,-34.1,33.1
220339,-9.3,-22.5,37.3
220346,-10.3,37.9,11.9
220352,1.1,-70.8,11.9
220358,-10.9,-59.2,37.3
220364,-8.7,47.7,14.9
220371,16.3,-179.6,27.0
220377,20.5,83.1,38.7
220383,-22.3,10.7,51.3
220389,-1.2,-31.8,-5.7
220396,7.7,109.9,-69.6
220402,-5.3,87.4,-61.0
220408,-22.2,41.9,-34.4
220414,-26.6,11.2,-32.2
220421,-16.3,-15.4,-23.4
220427,9.8,-10.4,-3.0
