time,wx,wy,wz
494629,-1.9,0.9,1.4
494683,-0.6,1.5,0.1
494934,-15.1,3.6,2.3
494964,1.1,18.4,2.5
494971,-7.7,-23.8,-0.2
495095,12.1,26.8,-23.4
495121,-3.5,0.4,3.5
495152,0.7,5.3,-3.9
495182,0.0,-2.1,4.6
495189,0.5,-6.4,4.4
495206,0.6,0.4,3.4
495231,-0.2,4.3,-1.2
495285,2.5,-2.1,0.4
495306,-1.0,1.1,1.1
495316,-2.3,1.7,0.0
495328,-2.1,0.9,-2.8
495344,-2.5,1.0,-0.9
495379,-1.2,-1.1,-0.8
495393,1.4,-0.1,1.1
495410,1.8,6.5,-1.4
495456,2.2,-1.4,2.8
495482,0.0,3.9,0.0
495503,-1.4,5.1,2.3
495520,-3.8,-7.2,2.5
495531,-11.1,0.7,4.9
495538,-8.4,6.4,-1.5
495555,0.7,6.8,-0.7
495561,1.4,2.5,0.0
495567,-0.1,1.6,1.1
495574,-1.1,1.0,1.4
495580,-0.2,-0.1,1.4
495586,0.0,-0.9,2.2
495592,-0.4,-1.5,2.7
495599,0.4,-0.4,2.6
495605,3.3,1.8,1.6
495611,4.7,3.2,1.9
495617,3.0,6.3,1.8
495624,1.5,4.9,0.1
495630,-0.9,3.9,-2.4
495636,-1.8,4.9,-2.7
495642,-1.5,3.2,-1.5
495649,-1.4,0.4,0.2
495655,0.0,1.5,1.5
495661,3.7,-5.6,0.9
495667,0.0,1.1,1.8
495674,-4.0,-7.2,1.5
495680,-2.5,-8.4,-1.4
495686,-0.8,3.9,1.0
495692,2.1,3.9,1.6
495699,1.1,10.7,-1.1
495705,-0.7,19.8,-3.9
495711,-1.2,20.9,-12.4
495717,-4.5,12.6,-16.9
495724,-3.7,2.7,-14.9
495730,-3.7,-5.7,-10.5
495736,-3.0,-6.9,-6.9
495742,1.0,-12.8,-4.1
495749,4.9,-9.7,-5.4
495755,-5.6,5.7,-4.8
495761,-13.3,-0.1,-7.9
495767,-18.1,-10.7,-15.4
495774,-20.9,-26.1,-16.7
495780,-17.2,-11.6,-13.8
495786,-4.0,-0.6,-18.6
495792,3.6,32.0,-33.0
495799,7.0,8.4,-44.5
495805,-7.0,26.2,-44.4
495811,-16.7,11.2,-20.5
495817,-10.7,-14.6,-14.8
495824,4.9,-10.2,-20.0
495830,16.6,2.9,-3.7
495836,23.8,-27.4,28.4
495842,27.0,-40.5,38.3
495849,14.9,-25.2,31.7
495855,4.2,-29.4,19.8
495861,1.1,-26.1,7.2
495867,7.5,-53.9,0.4
495874,9.5,51.1,-8.0
495880,1.6,18.8,-6.3
