time,wx,wy,wz
271760,-7.2,6.7,5.6
271766,-9.3,7.3,5.1
271773,-5.0,2.7,2.3
271779,-2.9,3.5,3.5
271785,-3.4,2.1,5.6
271791,-4.2,4.3,5.9
271798,-3.1,1.6,5.6
271804,-2.2,-0.4,4.5
271810,-4.2,-1.6,5.3
271816,-5.8,-0.4,5.0
271823,-3.0,-5.4,3.5
271829,-2.3,0.0,3.9
271835,-2.3,1.8,3.5
271841,-2.4,-0.4,4.1
271848,-1.9,-2.7,5.2
271854,0.7,0.9,1.2
271860,0.0,0.4,-0.1
271866,-0.2,-4.2,-0.6
271873,-0.5,0.7,-3.2
271879,0.5,2.3,-3.5
271885,0.5,3.8,-2.1
271891,0.0,1.4,-2.4
271898,-0.9,6.9,-1.4
271904,1.1,2.6,-2.1
271910,1.9,1.1,-1.7
271916,0.8,2.0,-0.7
271923,2.4,-0.9,-0.4
271929,4.4,-0.9,-1.6
271935,4.0,-1.3,-3.3
271941,0.1,-4.7,-1.8
271948,-2.0,-2.9,-1.6
271954,-2.4,0.5,-1.8
271960,-1.2,0.4,-0.9
271966,-0.9,0.2,-0.2
271973,-1.6,-2.3,1.4
271979,0.2,-4.4,2.7
271985,2.2,-1.0,2.3
271991,1.8,-0.9,2.3
271998,0.2,-2.7,3.8
272004,1.1,2.5,5.0
272010,6.2,-1.4,4.6
272016,7.2,0.7,4.6
272023,5.1,3.2,5.3
272029,7.2,2.5,5.3
272035,8.9,4.5,4.5
272041,8.2,6.9,1.8
272048,6.0,8.8,1.2
272054,3.2,13.5,0.6
272060,4.3,11.8,1.0
272066,4.7,16.5,2.8
272073,2.2,18.6,11.4
272079,-4.4,-9.7,23.4
272085,-32.2,-6.3,19.4
272091,-44.1,37.3,2.5
272098,-38.2,94.5,-19.1
272104,-64.8,167.3,-24.0
272110,-92.6,115.9,-54.6
272116,-123.2,14.8,-144.2
272123,-144.6,272.9,-31.7
272129,-166.8,-92.3,62.2
272135,-212.8,96.3,139.3
272141,-103.7,208.3,243.1
272148,34.7,20.7,211.1
272154,-8.3,53.7,70.3
272160,50.3,107.4,30.0
272166,93.9,145.8,-38.9
272173,6.9,162.4,-126.6
272179,1.2,179.6,-81.4
272185,38.5,161.5,-54.9
272191,-10.7,127.8,-69.4
272198,4.6,136.9,-74.8
272204,-10.7,78.9,-45.2
272210,-67.0,157.3,-69.7
272216,-86.0,24.0,-33.1
272223,-74.9,38.0,-39.2
272229,-55.5,-22.5,1.0
272235,21.0,-68.0,20.0
272241,5.2,-94.0,-8.8
272248,-51.5,-71.4,-29.2
272254,77.7,-117.7,10.6
272260,175.0,-61.3,77.4
272266,324.4,-303.7,74.9
272273,333.9,-174.6,24.3
272279,366.9,-36.7,-49.4
272285,29.5,-419.1,1.2
272291,-40.8,-141.1,152.4
272298,-39.2,-217.5,76.0
272304,-35.8,-223.3,110.2
272310,-24.6,-88.4,105.4
272316,-10.9,-19.4,126.9
272323,44.6,-210.0,69.4
272329,27.5,-9.3,70.2
272335,13.3,-125.7,64.1
272341,10.0,-100.5,61.8
272348,2.4,-77.3,41.8
272354,-8.4,-38.7,30.1
272360,-8.0,-69.9,10.1
272366,0.2,-27.6,19.2
272373,6.6,-20.7,4.1
272379,7.0,-20.9,10.7
272385,13.9,13.5,16.6
272391,21.0,-16.8,3.8
272398,13.1,-19.0,10.2
272404,4.2,-11.2,9.3
272410,3.2,-9.8,17.6
272416,6.8,-20.3,23.5
272423,7.4,-5.6,16.0
272429,4.5,-5.8,1.2
272435,-5.0,-15.5,-1.2
272441,-0.7,14.2,-2.2
272448,-7.3,-18.4,-0.2
272454,-10.2,14.6,-1.2
272460,-3.9,23.5,0.0
272466,-7.0,-2.6,1.7
272473,-31.5,-0.6,-16.9
272479,-50.2,65.1,-3.6
272485,-44.2,42.9,-28.9
272491,-27.5,19.2,-18.6
272498,20.4,-63.4,26.8
272504,96.6,-110.0,59.5
272510,175.0,-194.8,111.0
272516,227.6,-240.2,153.0
272523,232.8,-238.4,213.7
272529,227.6,-320.3,225.0
272535,162.8,-250.4,152.6
272541,73.9,-155.2,161.2
272548,-3.2,-93.1,93.8
272554,-70.5,56.7,22.4
272560,-208.1,74.6,50.4
272566,-266.4,302.8,87.9
272573,-230.0,-211.1,80.5
272579,-427.2,1508.2,488.6
272585,2138.9,390.2,576.2
272591,-625.3,963.6,-1015.4
272598,-706.6,-2142.7,161.0
272604,205.4,-399.2,29.7
272610,14.4,116.6,15.6
272616,32.9,32.2,-38.6
272623,-2.3,-16.5,18.7
272629,29.7,-2.7,-29.8
272635,20.4,-106.8,11.0
272641,10.4,17.4,26.8
272648,-25.6,14.0,32.6
272654,8.1,-54.9,25.0
272660,19.5,-29.3,-35.5
272666,-28.0,-40.3,19.5
272673,-2.3,-13.7,-4.4
272679,26.4,-38.5,-17.7
272685,8.1,-43.2,7.9
272691,9.2,24.0,-3.9
272698,24.3,-22.3,-21.2
272704,-12.7,-4.6,-5.4
272710,-15.5,21.4,-9.8
272716,-1.6,-17.7,-15.2
272723,-15.3,4.7,26.1
272729,-14.0,-9.9,7.8
272735,-19.7,13.8,-1.8
272741,-25.6,-28.4,2.3
272748,-37.8,55.3,-8.8
272754,-10.1,-7.6,2.8
272760,-3.0,10.0,5.8
272766,-7.4,4.6,-21.4
272773,-3.0,9.1,-2.8
272779,-7.2,7.9,2.6
272785,-10.5,9.0,2.5
272791,-14.7,-6.2,10.3
272798,-24.0,6.7,2.1
272804,-27.5,5.8,-1.8
272810,-29.6,-4.0,20.0
272816,-21.6,-3.5,5.1
272823,-17.8,-13.7,8.1
272829,-22.1,-10.6,25.5
272835,-22.1,-17.4,19.8
272841,-7.8,-25.1,52.3
272848,-30.4,-31.8,41.9
272854,-22.9,5.2,70.0
272860,0.0,-26.3,23.8
272866,10.5,-5.2,5.3
272873,7.2,-12.3,9.5
272879,10.0,-17.0,1.7
272885,17.7,-0.9,-12.6
272891,8.0,-16.9,-13.0
272898,9.8,-14.8,-20.0
272904,8.8,-19.9,-16.8
272910,-2.9,-18.5,-3.7
