time,wx,wy,wz
336853,7.8,2.5,-3.4
336888,1.6,7.3,-2.4
336956,-1.7,3.9,-2.2
337014,-0.1,1.3,1.3
337035,1.1,0.8,3.0
337094,-3.0,2.5,-2.4
337122,-2.3,4.6,-1.4
337181,-0.7,-0.2,1.3
337206,0.2,1.2,-0.3
337228,-2.8,1.6,0.5
337286,0.0,3.0,0.9
337429,-0.4,3.4,0.4
337483,-2.4,4.4,-0.9
337532,-0.6,-0.3,1.9
337539,0.0,2.3,1.9
337545,-0.7,2.2,1.1
337551,0.3,2.1,0.0
337557,0.4,2.1,-2.1
337564,-2.8,1.7,0.6
337570,-2.8,4.6,1.1
337576,-2.4,-0.9,0.7
337582,-2.8,1.8,1.8
337589,-0.7,0.5,2.5
337595,0.5,0.1,3.0
337601,0.2,2.1,3.1
337607,-0.2,0.3,1.8
337614,-1.3,-0.8,1.1
337620,-2.0,2.8,0.3
337626,-2.2,4.0,0.1
337632,0.7,1.3,0.9
337639,1.4,0.8,2.5
337645,-1.4,1.0,5.1
337651,-1.2,-2.2,4.5
337657,-1.9,1.8,2.6
337664,-2.2,0.7,1.7
337670,-1.3,-2.5,0.6
337676,-0.9,3.2,-0.9
337682,-1.1,-3.7,-1.0
337689,-2.3,-1.4,-0.1
337695,-1.6,-0.4,0.2
337701,0.7,0.0,1.1
337707,3.2,-3.2,0.7
337714,1.5,-0.4,-0.2
337720,0.0,-3.1,-1.0
337726,-0.7,3.1,-0.8
337732,-1.3,7.4,-0.2
337739,-0.2,2.3,0.1
337745,-0.8,7.1,0.0
337751,-1.7,4.8,-1.1
337757,-3.0,0.0,-0.9
337764,-2.3,4.4,-0.2
337770,-2.0,3.2,0.7
337776,-1.0,2.6,1.1
337782,0.3,1.6,1.5
337789,1.4,3.4,2.5
337795,2.6,-2.3,2.1
337801,4.2,-4.3,3.7
337807,5.3,-4.2,4.0
337814,7.2,-7.6,4.4
337820,11.8,-9.7,5.6
337826,10.4,-3.2,5.8
337832,3.2,-5.3,6.4
337839,0.6,-4.9,2.2
337845,-0.5,-0.7,0.0
337851,-2.3,0.8,-0.3
337857,-0.2,7.9,0.0
337864,4.0,1.6,0.8
337870,10.2,0.0,4.9
337876,23.9,3.2,11.9
337882,43.1,1.1,20.1
337889,70.7,-5.9,23.3
337895,102.2,-22.7,28.4
337901,116.4,-24.7,40.6
337907,130.2,-24.9,42.7
337914,110.8,-17.9,63.4
337920,93.8,-79.8,73.6
337926,78.8,-114.1,65.1
337932,24.5,-142.7,69.7
337939,-18.3,-34.2,32.6
337945,-84.4,48.3,26.2
337951,-139.5,114.4,13.0
337957,-164.4,320.7,26.5
337964,-178.2,127.0,-2.0
337970,-180.6,281.3,-6.3
337976,-192.9,168.8,8.8
337982,-234.9,95.2,-3.2
337989,-214.9,231.7,-1.2
337995,-174.6,146.3,-5.4
338001,-67.3,-34.3,59.1
338007,60.2,271.6,47.0
338014,103.5,114.9,17.7
338020,12.3,171.4,-73.5
338026,-32.4,270.9,-90.7
338032,-105.1,109.9,-128.6
338039,-109.3,166.8,-99.1
338045,-69.7,61.5,-86.1
338051,-47.4,244.8,-38.8
338057,-67.0,33.6,-84.5
338064,-104.6,149.3,-90.3
338070,-53.4,12.1,-66.5
338076,-46.5,9.1,-18.4
338082,-43.6,-62.8,0.3
338089,-27.1,-130.3,32.9
338095,18.6,-170.3,33.9
338101,34.5,-169.4,19.6
338107,180.0,-132.5,90.8
338114,262.7,-126.0,62.3
338120,138.9,-174.7,16.7
338126,-248.9,77.2,-129.0
338132,8.9,-343.9,47.3
338139,21.3,-130.3,-3.3
338145,-39.6,-215.6,-36.4
338151,-29.6,-56.5,58.3
338157,46.4,126.2,52.6
338164,109.9,36.8,41.1
338170,113.7,-161.4,55.7
338176,90.4,-184.8,75.8
338182,54.9,-151.0,50.1
338189,31.5,-58.0,43.8
338195,8.8,-84.9,42.0
338201,17.2,-63.2,-4.1
